ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,VOS_Potential,Batting_Score,Batting_Potential,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Ability_Potential,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
56811,Bill Fuller,RP,21,,,,47.15,60.95,,,,,40.36,54.63,70.62,0.5,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,47.92
56757,Eric Miranda,C,21,,,,58.94,60.9,38.82,49.83,59.36,26.01,,,,0.56,0,0,Atlanta Bandits Ballpark,TRUE,55.8,,,,,,,39.92,38.82,C,55.8
55095,Juan Mendoza,SP,18,,,,36.93,60.77,,,,,30.14,56.22,67.1,0.9,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,37.53
55911,Andy Mundy,LF,18,,,,35.06,60.77,29.33,56.91,47.23,33.6,,,,0.88,0,1.5,Atlanta Bandits Ballpark,TRUE,,,,,,32.13,,32.74,29.33,RF,32.74
55905,Lee Hawley,C,22,,,,58.72,60.7,41.06,49.56,56.65,37.38,,,,0.38,0,3.5,Atlanta Bandits Ballpark,TRUE,50.98,,,,,42.91,52.27,,41.06,CF,52.27
54971,Kelly Warren,RF,18,,,,32.32,60.66,27.78,62.27,50.65,27.5,,,,1.12,0,-4,Atlanta Bandits Ballpark,TRUE,,,,,,31.01,,31.35,27.78,RF,31.35
56747,Bill McClure,CF,18,,,,48.54,60.61,32.36,59.71,57.22,40.1,,,,0.94,0,-1.5,Atlanta Bandits Ballpark,TRUE,,,,,,36.66,49.8,,32.36,CF,49.8
55954,Jeffrey Williams,SP,18,,,,34.47,60.59,,,,,29.13,60.76,50.38,1.02,0,-0.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,33.38
55778,Clarence Spears,SS,21,,,,54.64,60.52,39.84,53.38,53.38,51.96,,,,0.69,0,0.5,Atlanta Bandits Ballpark,TRUE,,41.86,48.61,50.83,51.56,41.77,,41.79,39.84,SS,51.56
50756,Jesús Gómez,CL,22,,,,48.37,60.44,,,,,41.36,54.4,58.8,0.92,0,2.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,45.72
55053,Craig Jackson,RP,18,,,,36.12,60.43,,,,,26.8,55.35,65.9,0.5,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,36.58
55936,Boyd Jones,SS,18,,,,36.71,60.38,31.11,62.94,48.09,45.9,,,,1.12,0,-5,Atlanta Bandits Ballpark,TRUE,,33.73,41.94,40.99,,34.2,,34.7,31.11,2B,41.94
56797,Glenn McNie,CF,18,,,,50.69,60.38,35.09,57.44,54.16,47.45,,,,1.19,0,0.5,Atlanta Bandits Ballpark,TRUE,,,,,,39.06,48.66,,35.09,CF,48.66
55883,Wayne Moore,SP,21,,,,44.69,60.37,,,,,38.92,53.72,64.75,0.69,0,2,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,44.08
56721,Terence Duncan,SS,21,,,,42.63,60.37,42.61,62.42,52.47,55.73,,,,1.06,0,-4.5,Atlanta Bandits Ballpark,TRUE,,44.41,48.55,47.68,,45.52,,45,42.61,2B,48.55
55817,Lonnie Owens,SP,17,,,,34.87,60.36,,,,,32.16,62.52,62.03,1.1,0,0.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,33.13
54969,Ed Johnson,CF,17,,,,46.42,60.31,22.54,55.86,54.22,51.23,,,,0.19,0,2,Atlanta Bandits Ballpark,TRUE,,,,,,29.88,45.78,,22.54,CF,45.78
55997,James Davis,SP,22,,,,44.83,60.28,,,,,45.96,61.78,42,1.71,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,45.17
56794,Bob Raznjatovic,CF,18,,,,47.96,60.21,34.1,60.24,52.33,57.3,,,,0.88,0,-2.5,Atlanta Bandits Ballpark,TRUE,,36.45,,,,39.53,50.53,38.94,34.1,CF,50.53
55039,Armando Billegas,CF,19,,,,44.83,60.18,24.32,57.21,52.16,62.05,,,,1.19,0,0.5,Atlanta Bandits Ballpark,TRUE,,,,,,32.07,45.19,,24.32,CF,45.19
55894,Jeffery Barber,SS,18,,,,42.39,60.15,23.56,48.61,55.11,44.64,,,,-0.25,0,3.5,Atlanta Bandits Ballpark,TRUE,,27.66,40.44,41.65,,29.4,,30.43,23.56,3B,41.65
55151,Maurice Murphy,CF,18,,,,43.91,60.14,25.04,58.16,51.88,57.28,,,,1.19,0,-0.5,Atlanta Bandits Ballpark,TRUE,,,,,,32.36,45.49,31.91,25.04,CF,45.49
55797,Héctor Colón,SP,17,,,,34.5,60.08,,,,,28.14,59.01,54.45,1.06,0,-0.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,33.4
56719,Bobby Pennington,2B,18,,,,36.06,60.02,31.04,60.53,41.3,57.75,,,,0.94,0,-3,Atlanta Bandits Ballpark,TRUE,,,39.05,,,35.01,,,31.04,2B,39.05
55816,Phillip Hawkins,RF,21,,,,56.44,59.92,42.84,56.15,56.91,60.31,,,,0.69,0,0,Atlanta Bandits Ballpark,TRUE,,45.43,,,,46.79,53.42,46.01,42.84,CF,53.42
55879,Pat García,SP,22,,,,44.35,59.89,,,,,41.43,56,42.9,0.79,0,4,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,41.73
54915,John Johnson,C,18,,,,39.83,59.86,24.28,56.35,44.13,31.57,,,,0.06,0,1,Atlanta Bandits Ballpark,TRUE,41.25,,,,,27.39,,28.01,24.28,C,41.25
55777,John Orpe,SS,17,,,,40.69,59.86,29.06,56.35,48.39,49.46,,,,0.88,0,1,Atlanta Bandits Ballpark,TRUE,,32.28,41.38,40.6,,33.18,,33.3,29.06,2B,41.38
55957,Fred Baker,2B,20,,,,38.14,59.78,41.05,60.76,50.39,30.54,,,,0.94,0,-3.5,Atlanta Bandits Ballpark,TRUE,,41.92,42.76,,,41.2,,,41.05,2B,42.76
55933,Raúl Aguilar,RP,18,,,,36.9,59.77,,,,,29.05,54.85,66.4,0.48,0,-0.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,38.39
55944,Cal Henderson,CF,21,,,,56.3,59.76,42.38,55.72,55.77,55.5,,,,0.75,0,-0.5,Atlanta Bandits Ballpark,TRUE,,,,,,45.82,53.73,45.11,42.38,CF,53.73
55947,Pablo Torres,SP,21,,,,43.58,59.76,,,,,41.94,58.26,48.1,1.75,0,1,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,43.17
56800,Allen Mills,C,22,,,,52.89,59.6,41.81,57.06,51.55,25.23,,,,0.69,0,0,Atlanta Bandits Ballpark,TRUE,50.91,42.2,,,,41.22,,40.97,41.81,C,50.91
54982,Juremi Payne,SP,18,,,,34.83,59.59,,,,,23.84,51.71,63.4,-0.1,0,3,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,31.75
56818,Ben Harrell,SP,17,,,,38.89,59.58,,,,,30.38,51.44,79.4,1,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,40.18
55815,Tony Colbert,RP,18,,,,39.04,59.55,,,,,31.34,53.14,68.6,0.71,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,40.66
56009,James Anderson,LF,18,,,,36.32,59.54,26.33,53.68,51.19,55.27,,,,0.94,0,3,Atlanta Bandits Ballpark,TRUE,,,,,,32.42,,33.48,26.33,RF,33.48
54959,Robby Robertson,SP,18,,,,36.6,59.5,,,,,27.12,51.71,67.9,0.62,0,2,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,35.27
55049,Chance Campbell,CF,18,,,,46.54,59.46,23.56,52.89,56.77,35.59,,,,-0.06,0,1.5,Atlanta Bandits Ballpark,TRUE,,,,,,29.68,46.61,29.61,23.56,CF,46.61
54948,John Gaselee,SS,19,,,,38.79,59.41,23.3,55.16,47.74,56.78,,,,0.12,0,1.5,Atlanta Bandits Ballpark,TRUE,,27.44,39.29,39.43,,,,28.57,23.3,3B,39.43
55935,Paul Boyle,CF,22,,,,55.3,59.4,39.61,54.21,60.77,57.78,,,,0.75,0,-2.5,Atlanta Bandits Ballpark,TRUE,,,,,,44.72,54.97,44.31,39.61,CF,54.97
55196,Jesús Águilu,CF,18,,,,45.64,59.37,23.33,54.97,55.78,47.21,,,,0.12,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,30.19,47.33,,23.33,CF,47.33
55135,Craig Davis,RP,18,,,,34.77,59.34,,,,,23.06,52.63,67.25,-0.08,0,0.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,34.11
54962,Leo Townsend,3B,18,,,,34.13,59.32,24.51,58.26,45.14,26.25,,,,0.19,0,-1.5,Atlanta Bandits Ballpark,TRUE,,,31.51,34.47,,27.79,,28.4,24.51,3B,34.47
55921,Erwin Bitter,CF,22,,,,57.11,59.26,38.81,47.09,56.78,49.2,,,,0.44,0,1.5,Atlanta Bandits Ballpark,TRUE,,,,,,42.15,52.72,,38.81,CF,52.72
55867,António Rivera,2B,19,,,,38.63,59.23,28.83,55.16,42.2,50.7,,,,0.88,0,1.5,Atlanta Bandits Ballpark,TRUE,,30.94,38.47,,,,,,28.83,2B,38.47
55097,Dave Marshall,2B,18,,,,38.2,59.2,27.32,57.14,43.62,54.75,,,,1,0,-0.5,Atlanta Bandits Ballpark,TRUE,,29.86,39.77,,,32.41,,,27.32,2B,39.77
55186,Pedro Rodríguez,2B,18,,,,39.67,59.2,26.3,54.64,46.78,59.06,,,,0.94,0,2,Atlanta Bandits Ballpark,TRUE,,30.1,39.18,,,32.33,,,26.3,2B,39.18
55800,Walter Bishop,RP,22,,,,46.9,59.19,,,,,40.1,51.62,69.61,0.29,0,0.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,47.48
50742,Travis Green,SP,21,,,,42.84,59.17,,,,,43.43,59.75,66.5,1.75,0,3,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,40.55
55976,Bill Roberson,RP,21,,,,43.62,59.15,,,,,38.84,53.88,64.67,0.65,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,45.3
55753,Bernie Cobbold,2B,21,,,,56.74,59.13,44.09,53.12,52.5,50.71,,,,0.5,0,2,Atlanta Bandits Ballpark,TRUE,,45.11,47.37,47.5,,46.36,51.85,46.06,44.09,CF,51.85
55165,Melvin Blake,CF,18,,,,46.34,59.12,24.58,57.24,52.15,68.65,,,,1.19,0,-2,Atlanta Bandits Ballpark,TRUE,,28.53,,35.95,,33.87,48.73,34.06,24.58,CF,48.73
54950,Mark Stevenson,LF,17,,,,31.66,59.1,24.02,57.04,41.2,26.5,,,,0.06,0,-0.5,Atlanta Bandits Ballpark,TRUE,,,,,,26.85,,,24.02,LF,26.85
55144,Josh Ingram,CF,17,,,,47.95,59.1,25.04,53.61,57.93,40.61,,,,0.94,0,0.5,Atlanta Bandits Ballpark,TRUE,,,,,,31.41,47.46,31.6,25.04,CF,47.46
55767,Joe Miller,SP,21,,,,47.19,59.09,,,,,43.43,55.47,70.7,1.56,0,0.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,46.39
54926,Bill Taylor,SP,18,,,,37.69,59.08,,,,,28.61,50.44,73.3,0.52,0,1.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,37.55
54973,Ed Martin,CF,17,,,,45.19,59.04,22.05,53.38,53.45,50.95,,,,0.06,0,-0.5,Atlanta Bandits Ballpark,TRUE,,25.59,,,,30.23,47.57,29.78,22.05,CF,47.57
55019,Bobby Henry,SP,18,,,,34.93,59.04,,,,,28.38,56.46,69,0.85,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,34
55857,Bob Williams,SP,18,,,,34.79,59.02,,,,,29.63,58.01,50.2,0.83,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,33.75
54941,Nick McKinney,RP,17,,,,35.71,58.94,,,,,25.83,53.64,64.55,0.85,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,35.51
55923,Juan Cruz,C,21,,,,45.5,58.93,41.09,54.86,48.35,39.9,,,,0.69,0,1.5,Atlanta Bandits Ballpark,TRUE,45.17,,,,,42.12,,42.2,41.09,C,45.17
54902,Brett Goulding,SS,18,,,,36.11,58.89,23.03,56.32,48.88,35.57,,,,0.19,0,0,Atlanta Bandits Ballpark,TRUE,,26.46,35.7,36.89,,,,27.39,23.03,3B,36.89
55001,Félix Montáñez,RF,18,,,,34.15,58.87,24.02,52.29,49.27,36.82,,,,-0.12,0,4,Atlanta Bandits Ballpark,TRUE,,,,,,28.86,,29.32,24.02,RF,29.32
50938,Alberto Cháves,2B,21,,,,55.32,58.86,38.33,50.59,54.34,33.6,,,,0.62,0,2,Atlanta Bandits Ballpark,TRUE,,39.76,44.63,,,40.33,50.61,39.73,38.33,CF,50.61
55862,Harry Weber,CF,18,,,,50.11,58.86,28.31,51.38,53.08,40.08,,,,0.69,0,-1,Atlanta Bandits Ballpark,TRUE,,29.77,,,,34.25,50.37,33.32,28.31,CF,50.37
56792,Chuck Roberson,SP,22,,,,42.11,58.82,,,,,41.43,56.99,53.25,0.85,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,43.8
55072,Paul Morín,CF,17,,,,43.63,58.81,22.77,57.24,55.22,56.53,,,,0.19,0,-1,Atlanta Bandits Ballpark,TRUE,,,,,,30.73,46.77,,22.77,CF,46.77
54985,Steve Johnson,RP,17,,,,34.23,58.76,,,,,23.08,53.64,65.85,0.1,0,-0.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,33.77
55026,Gus H Johns,SP,18,,,,34.61,58.76,,,,,29.63,58.25,62.95,0.9,0,-0.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,33.8
52048,Todd Ramsey,CF,19,,,,54.46,58.75,34.07,46.36,56.82,63.33,,,,0.12,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,40.35,52.49,39.97,34.07,CF,52.49
55077,J.J. Lee,SS,18,,,,40.04,58.65,25.04,54.11,51.07,42.64,,,,1,0,1.5,Atlanta Bandits Ballpark,TRUE,,28.62,37.53,40.04,,30.36,,30.44,25.04,3B,40.04
55748,Alvin Robertson,SS,22,,,,51.87,58.62,41.32,52.56,51.22,47.67,,,,0.56,0,2,Atlanta Bandits Ballpark,TRUE,,42.71,46.94,48.43,,42.81,,43,41.32,3B,48.43
54938,George Marks,SP,17,,,,35.95,58.58,,,,,29.89,55.2,74.25,1.02,0,-3,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,38.77
55062,Chris Gilbert,SP,18,,,,34.85,58.49,,,,,27.37,54.98,52.18,0.88,0,1.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,32.33
55068,Albert Garza,C,18,,,,47.09,58.45,20.04,49.56,58.58,35.86,,,,-0.06,0,0,Atlanta Bandits Ballpark,TRUE,48.45,,,,,27.48,47.02,26.92,20.04,C,48.45
55158,Chet Green,CF,18,,,,46.2,58.4,25.27,55.09,55.43,47.2,,,,0.94,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,31.87,46.89,31.9,25.27,CF,46.89
54908,Steve McLeod,1B,18,,,,31.66,58.37,21.29,54.31,38.83,30.29,,,,0.12,0,1.5,Atlanta Bandits Ballpark,TRUE,,23.51,,,,24.79,,,21.29,LF,24.79
55813,John Webb,CF,22,,,,55.46,58.33,36.31,46.07,56.49,57.28,,,,0.5,0,-1,Atlanta Bandits Ballpark,TRUE,,38.53,,,,41.8,53.84,41.57,36.31,CF,53.84
55964,Doug Velázquez,RF,22,,,,54.92,58.33,37.34,48.61,58.1,52.24,,,,0.56,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,41.94,52.38,41.75,37.34,CF,52.38
50509,Sonny Roberts,LF,23,,,,54.64,58.31,42.11,54.2,52.72,56.78,,,,0.62,0,1,Atlanta Bandits Ballpark,TRUE,,,,,,44.85,51.12,,42.11,CF,51.12
56763,Dave Butler,CF,18,,,,49.67,58.27,30.81,52.06,51.16,59.06,,,,0.5,0,3,Atlanta Bandits Ballpark,TRUE,,,,,,36.48,46.33,,30.81,CF,46.33
55891,Bill Jensen,CF,21,,,,54.9,58.22,36.31,47.32,61.6,48.2,,,,0.56,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,41.11,52.36,41.71,36.31,CF,52.36
56816,José García,SP,18,,,,40.2,58.2,,,,,32.9,49.45,67.88,0.33,0,2.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,39.89
55978,Mike Robinson,2B,21,,,,54.75,58.19,42.34,52.63,50.01,45.15,,,,0.56,0,3,Atlanta Bandits Ballpark,TRUE,,43.15,45.8,,,43.86,49.26,43.52,42.34,CF,49.26
55120,Arnie Jenkins,SP,18,,,,36.18,58.16,,,,,24.85,48.69,68.22,0.67,0,3,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,33.53
55790,James Griffin,3B,21,,,,50.6,58.14,41.32,54.05,53.92,45.42,,,,0.69,0,0,Atlanta Bandits Ballpark,TRUE,,42.79,43.57,49.23,,43.57,49.62,44.28,41.32,CF,49.62
42133,Eric Buckner,SP,17,,,,34.96,58.07,,,,,30.63,57.48,62.7,0.88,0,2,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,32.05
55775,Jody Rood,1B,17,,,,32.94,58.04,26.53,55,42,42.13,,,,0.88,0,0.5,Atlanta Bandits Ballpark,TRUE,,28.85,,,,,,,26.53,1B,28.85
54994,Martin Thompson,SP,18,,,,34.99,58,,,,,24.12,50.71,61.92,0.81,0,2.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,31.68
56730,David Wilson,2B,17,,,,37.95,58,26.33,55.46,51.07,49.7,,,,1,0,0,Atlanta Bandits Ballpark,TRUE,,30.16,38.93,,,,,,26.33,2B,38.93
56759,Ron Jacobs,CL,21,,,,39.45,57.99,,,,,40.38,59.94,41.95,1.08,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,40.78
55041,Chris Madewell,RP,18,,,,34.95,57.97,,,,,24.33,52.88,59.08,0.88,0,1,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,33.02
55090,Joe Bishop,CF,18,,,,47.99,57.9,25.04,48.8,58.22,49.73,,,,0.69,0,-0.5,Atlanta Bandits Ballpark,TRUE,,,,,,32.28,48.73,,25.04,CF,48.73
55996,Curt Brennan,SP,18,,,,33.07,57.9,,,,,25.36,56.5,43.3,0.12,0,1.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,28.95
55048,Jack Moss,C,18,,,,45,57.87,22.05,51.83,48.91,29.55,,,,-0.06,0,3.5,Atlanta Bandits Ballpark,TRUE,43.56,,,,,26.27,,26.88,22.05,C,43.56
55751,Ken Robertson,3B,21,,,,47.12,57.86,40.3,55.33,52.61,37.85,,,,0.75,0,0,Atlanta Bandits Ballpark,TRUE,,42.15,43.93,47.66,,41.05,,41.55,40.3,3B,47.66
55836,Claude Sorensen,SP,18,,,,36.29,57.85,,,,,26.61,49.95,64.3,0.73,0,2.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,34.15
55148,Dave Stewart,LF,18,,,,33.38,57.82,25.04,52.79,42.15,28.78,,,,0.88,0,2.5,Atlanta Bandits Ballpark,TRUE,,,,,,27.98,,,25.04,LF,27.98
55178,Andre Dell,SP,17,,,,35.46,57.77,,,,,26.87,51.97,58.33,0.73,0,2,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,33.16
55017,Marv Wright,CF,18,,,,44.83,57.71,23.03,50.32,57.93,53.48,,,,-0.12,0,-0.5,Atlanta Bandits Ballpark,TRUE,,,,,,31.19,47.5,31.38,23.03,CF,47.5
56766,Pat Dodson,SP,18,,,,37.01,57.66,,,,,29.12,50.43,74,0.46,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,38.09
55046,Michael Perinan,LF,17,,,,32.63,57.64,22.54,53.12,42.15,40.88,,,,0.06,0,2,Atlanta Bandits Ballpark,TRUE,,,,,,27.32,,,22.54,LF,27.32
56790,Kelly Lawson,LF,22,,,,42.76,57.63,40.59,52.62,46.71,47.15,,,,0.56,0,2.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,42.17,40.59,RF,42.17
55880,Aaron Murphy,1B,18,,,,34.04,57.61,30.05,55.1,48.77,21.96,,,,0.75,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,32.2,,31.91,30.05,LF,32.2
52226,Dusty Ellison,3B,22,,,,51.83,57.54,44.06,53.05,52.7,32.82,,,,0.44,0,-1,Atlanta Bandits Ballpark,TRUE,,44.99,44.11,51.54,,43.25,,43.79,44.06,3B,51.54
55774,Bobby Glenn,C,17,,,,50.3,57.54,22.8,42.34,55.49,34.55,,,,0,0,-0.5,Atlanta Bandits Ballpark,TRUE,50.65,,,,,27.52,,29.3,22.8,C,50.65
56714,Jeremiah Martin,CF,22,,,,53.98,57.53,37.07,47.84,56.93,65.35,,,,0.5,0,-1,Atlanta Bandits Ballpark,TRUE,,,,,,42.94,52.8,42.49,37.07,CF,52.8
55057,Phil Williams,RF,18,,,,45.93,57.48,24.29,51.64,55.55,54.73,,,,0.88,0,0.5,Atlanta Bandits Ballpark,TRUE,,,,,,32.02,46.27,31.99,24.29,CF,46.27
54958,Alberto Tyler,CF,18,,,,43.6,57.46,23.3,53.12,52.88,56.28,,,,0,0,1.5,Atlanta Bandits Ballpark,TRUE,,,,,,30.91,44.43,31.1,23.3,CF,44.43
54918,Jordan Williams,SP,18,,,,35.72,57.44,,,,,29.63,53.73,47.3,0.71,0,2.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,33.17
55045,Juan Carlos Valdés,SP,17,,,,34.38,57.43,,,,,26.38,53.97,58.83,0.83,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,32.87
55064,Chet Coleman,CF,18,,,,32.82,57.41,24.05,55.42,50.65,45.38,,,,0.06,0,-0.5,Atlanta Bandits Ballpark,TRUE,,,,,,30,,30.35,24.05,RF,30.35
55078,Victor Bell,SP,18,,,,36.39,57.26,,,,,30.13,52.47,59.07,0.62,0,1,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,35.92
55082,Mark Walsingham,CF,18,,,,44.28,57.25,23.3,50.62,51.88,49.71,,,,-0.12,0,2,Atlanta Bandits Ballpark,TRUE,,,,,,30.29,44.59,29.84,23.3,CF,44.59
55109,Alex Porter,CF,18,,,,43.76,57.16,25.31,54.21,56.38,37.06,,,,1,0,0.5,Atlanta Bandits Ballpark,TRUE,,,,,,30.83,44.56,31.81,25.31,CF,44.56
56732,Morgan Rodríguez,SS,18,,,,41.24,57.08,30.84,54.64,48.82,54.5,,,,0.69,0,0,Atlanta Bandits Ballpark,TRUE,,,43.13,42.19,,34.84,,35.67,30.84,2B,43.13
55946,Vincent Hamilton,RP,18,,,,36.15,57.06,,,,,27.56,51.62,63.6,0.56,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,36.57
56723,Max Brown,C,21,,,,54.44,57.05,38.33,48.34,52.74,30.52,,,,0.5,0,2.5,Atlanta Bandits Ballpark,TRUE,49.61,,,,,39.21,,39.86,38.33,C,49.61
56810,Stephen Van Hoose,RF,18,,,,36.02,57.05,31.07,54.11,50.35,44.92,,,,0.69,0,0.5,Atlanta Bandits Ballpark,TRUE,,33.36,,,,35.48,,35.71,31.07,RF,35.71
55089,Bill Shaw,SP,18,,,,34.54,56.98,,,,,31.89,58.5,41.25,0.79,0,2,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,31.27
55925,Joseph Walsh,SP,17,,,,35.69,56.96,,,,,27.38,50.97,48.77,0.67,0,4,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,31.66
56731,Ryan Knapp,CF,18,,,,48.38,56.93,26.53,46.07,57.22,32.04,,,,0.5,0,1,Atlanta Bandits Ballpark,TRUE,,,,,,31.48,47.64,,26.53,CF,47.64
55909,Roger Sharp,1B,18,,,,33.28,56.91,26.53,53.49,44,27.5,,,,0.88,0,1,Atlanta Bandits Ballpark,TRUE,,,,,,29.24,,,26.53,LF,29.24
55119,Harry Junis,C,18,,,,46.26,56.84,22.05,47.32,49.86,32.02,,,,-0.25,0,2.5,Atlanta Bandits Ballpark,TRUE,45.61,,,,,,,26.44,22.05,C,45.61
54983,Eugene Chambers,SP,18,,,,35.75,56.81,,,,,26.38,49.71,55.7,0.69,0,3.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,32.24
55754,Stuart Melton,C,22,,,,54.48,56.79,41.81,50.58,49.38,36.32,,,,0.44,0,-0.5,Atlanta Bandits Ballpark,TRUE,52.69,,,,,41.39,,42.15,41.81,C,52.69
55845,Eddie Colón,CF,22,,,,54.51,56.79,38.32,45.34,54.15,66.13,,,,0.38,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,43.29,52.28,43.14,38.32,CF,52.28
55155,Myles Barnes,1B,17,,,,32.12,56.77,25.31,54.87,39.65,24.48,,,,1,0,-0.5,Atlanta Bandits Ballpark,TRUE,,,,,,27.37,,,25.31,LF,27.37
50122,Curt Baird,C,21,,,,53.4,56.74,35.32,45.08,56.45,28.25,,,,0.5,0,1,Atlanta Bandits Ballpark,TRUE,48.74,,,,,37.92,50.42,37.47,35.32,CF,50.42
50734,José Figueroa,SS,22,,,,44.03,56.69,37.79,53.81,48.62,52.24,,,,0.75,0,0.5,Atlanta Bandits Ballpark,TRUE,,40.04,45.02,,,39.9,,,37.79,2B,45.02
55945,Michael Dark,RF,21,,,,39.23,56.67,37.56,54.29,48.36,54.23,,,,0.69,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,40.79,,40.91,37.56,RF,40.91
55745,Kent Moore,3B,22,,,,51,56.58,41.59,49.86,52.31,26.5,,,,0.44,0,1,Atlanta Bandits Ballpark,TRUE,,42.37,43.93,49.08,,40.62,,41.23,41.59,3B,49.08
54904,Alex Myrhaug,SP,18,,,,34.27,56.54,,,,,30.89,57.75,42.4,0.77,0,-0.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,33.2
54911,César Franklin,RP,18,,,,36.71,56.54,,,,,27.59,49.61,55.88,0.42,0,3,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,34.66
55766,Pedro Rodríguez,SP,18,,,,34.75,56.51,,,,,28.63,54.23,43.85,0.81,0,2,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,31.68
55825,Hugh Barnes,CF,17,,,,33.26,56.48,24.32,54.64,49.02,49.21,,,,1,0,-0.5,Atlanta Bandits Ballpark,TRUE,,,,,,30.47,,30.56,24.32,RF,30.56
46339,Dennis Browne,1B,21,,,,50.33,56.43,38.32,52.1,47.11,36.87,,,,0.69,0,2,Atlanta Bandits Ballpark,TRUE,,38.32,,,,39.9,47.48,,38.32,CF,47.48
55904,Rudy Kern,1B,21,,,,42.01,56.41,44.06,54.07,41.4,42.9,,,,0.5,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,43.54,,,44.06,DH,44.06
55898,Ronnie Hebert,C,18,,,,38.93,56.4,26.03,54.07,48.02,26,,,,0.88,0,0,Atlanta Bandits Ballpark,TRUE,40.36,,,,,29.58,,29.29,26.03,C,40.36
50309,Chris Francis,CF,21,,,,53.44,56.38,38.59,47.09,54.43,39.88,,,,0.44,0,0.5,Atlanta Bandits Ballpark,TRUE,,,,,,41.16,51,40.56,38.59,CF,51
