ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,VOS_Potential,Batting_Score,Batting_Potential,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Ability_Potential,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Draft_Age_Adj,Draft_RP_Penalty,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
60899,Jimmy Bernal,SP,17.0,,,,34.14,48.51,,,,,29.57,50.43,39.35,0.65,0.0,2.5,-1.5,0.0,Busch Stadium,True,,,,,,,,,,SP,31.53
60900,Jon Jones,CF,18.0,,,,40.14,55.37,25.61,54.67,50.33,37.3,,,,1.0,0.0,-0.5,-0.9,0.0,Busch Stadium,True,,,,,,30.3,43.06,,25.61,CF,43.06
60901,Josh King,SP,17.0,,,,30.56,38.05,,,,,19.89,42.0,39.8,0.0,0.0,0.0,-1.5,0.0,Busch Stadium,True,,,,,,,,,,SP,23.88
60902,Frank Camacho,RP,18.0,,,,33.88,49.02,,,,,25.87,49.24,53.85,0.62,0.0,2.0,-0.9,-2.0,Busch Stadium,True,,,,,,,,,,RP,32.86
60903,Chris Cress,RF,18.0,,,,33.24,51.49,25.7,51.19,47.15,42.02,,,,0.75,0.0,0.5,-0.9,0.0,Busch Stadium,True,,,,,,30.43,,30.66,25.7,RF,30.66
60904,Randy Marshall,SS,17.0,,,,40.39,59.52,28.34,59.47,50.14,42.99,,,,0.94,0.0,-1.0,-1.5,0.0,Busch Stadium,True,,30.93,39.21,39.49,,33.14,44.49,33.11,28.34,CF,44.49
60905,Jon Marshall,SS,18.0,,,,50.15,60.97,23.89,52.27,59.08,54.19,,,,-0.06,0.0,0.5,-0.9,0.0,Busch Stadium,True,,28.82,43.96,44.81,50.54,31.27,44.2,32.03,23.89,SS,50.54
60906,Savion Marseille,SP,17.0,,,,32.94,41.16,,,,,25.36,42.25,52.17,0.0,0.0,1.0,-1.5,0.0,Busch Stadium,True,,,,,,,,,,SP,30.72
60907,Dave Hibbard,2B,19.0,,,,39.38,59.88,26.98,56.67,46.21,59.41,,,,1.06,0.0,1.0,-0.3,0.0,Busch Stadium,True,,31.2,40.02,,,32.27,,32.54,26.98,2B,40.02
60908,Jake McGill,CF,19.0,,,,31.53,40.38,22.46,44.56,50.65,36.32,,,,-0.38,0.0,-2.0,-0.3,0.0,Busch Stadium,True,,,,,,27.51,,28.64,22.46,RF,28.64
60909,Shamar Dozer,SP,18.0,,,,32.16,41.67,,,,,23.84,44.76,44.1,0.5,0.0,0.5,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,27.89
60910,Brad Taylor,SP,18.0,,,,31.64,41.22,,,,,23.39,44.76,44.4,-0.33,0.0,0.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,27.59
60911,Ismael Turcio,SP,18.0,,,,34.71,54.85,,,,,28.08,51.98,61.05,0.62,0.0,0.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,34.68
60912,Juan Fuentes,SP,18.0,,,,32.91,41.44,,,,,25.36,43.22,56.7,0.42,0.0,1.5,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,29.13
60913,Chad Witzel,SS,18.0,,,,39.33,59.87,25.91,56.26,46.07,53.93,,,,1.06,0.0,2.0,-0.9,0.0,Busch Stadium,True,,29.72,39.55,38.15,,30.66,,31.04,25.91,2B,39.55
60914,Juan Rosabal,LF,18.0,,,,31.92,41.58,24.88,45.05,41.8,24.12,,,,0.5,0.0,0.0,-0.9,0.0,Busch Stadium,True,,,,,,27.02,,27.66,24.88,RF,27.66
60915,Mike Campbell,C,17.0,,,,40.89,47.87,24.35,48.69,44.88,23.13,,,,0.69,0.0,1.5,-1.5,0.0,Busch Stadium,True,42.77,25.75,,,,,,,24.35,C,42.77
60916,Jared Raney,SP,18.0,,,,29.86,34.35,,,,,21.63,39.49,39.8,0.0,0.0,0.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,20.26
60917,Naquan Myricks,SP,17.0,,,,30.41,36.42,,,,,24.84,45.22,47.1,0.48,0.0,-1.5,-1.5,0.0,Busch Stadium,True,,,,,,,,,,SP,24.29
60918,Tung Ngo-Dinh,SP,18.0,,,,33.56,52.92,,,,,26.6,52.43,55.35,0.85,0.0,-0.5,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,32.35
60919,Bobby DiNaro,SP,18.0,,,,32.21,44.89,,,,,23.39,46.52,55.5,-0.27,0.0,-0.5,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,29.81
60920,Bobby Leyva,C,17.0,,,,39.31,44.62,25.15,48.01,47.95,23.36,,,,0.69,0.0,-1.0,-1.5,0.0,Busch Stadium,True,43.5,,,,,27.78,,28.46,25.15,C,43.5
60921,Freddy Bello,SP,17.0,,,,34.05,47.21,,,,,27.08,47.0,51.77,0.46,0.0,2.0,-1.5,0.0,Busch Stadium,True,,,,,,,,,,SP,32.02
60922,Bob Mifflin,SP,17.0,,,,30.17,36.83,,,,,22.63,44.0,47.8,-0.42,0.0,0.0,-1.5,0.0,Busch Stadium,True,,,,,,,,,,SP,22.66
60923,Mike Haven,2B,18.0,,,,37.28,64.81,28.83,64.02,45.71,32.09,,,,1.25,0.0,1.5,-0.9,0.0,Busch Stadium,True,,30.51,37.11,,,31.82,,,28.83,2B,37.11
60924,Dillan Bonzer,RP,18.0,,,,31.89,46.35,,,,,22.12,49.71,54.15,-0.08,0.0,0.0,-0.9,-2.0,Busch Stadium,True,,,,,,,,,,RP,30.13
60925,Juan Lizarraga,2B,18.0,,,,33.99,40.79,22.0,44.03,45.22,30.6,,,,-0.38,0.0,0.0,-0.9,0.0,Busch Stadium,True,,25.53,34.11,,,24.91,,,22.0,2B,34.11
60926,Amari Lightburn,SP,18.0,,,,36.94,60.2,,,,,29.82,54.92,73.47,0.79,0.0,0.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,38.55
60927,Sean Rice,2B,17.0,,,,38.14,54.11,28.15,53.88,45.97,49.22,,,,0.81,0.0,0.0,-1.5,0.0,Busch Stadium,True,,31.19,40.88,,,31.76,,,28.15,2B,40.88
60928,Alfredo Contreras,SS,17.0,,,,36.16,45.39,23.67,45.32,50.12,51.21,,,,-0.38,0.0,2.0,-1.5,0.0,Busch Stadium,True,,27.98,37.03,,,,,,23.67,2B,37.03
60929,David Vargas,LF,18.0,,,,31.64,44.96,24.21,47.87,45.89,25.12,,,,-0.31,0.0,0.0,-0.9,0.0,Busch Stadium,True,,,,,,27.55,,,24.21,LF,27.55
60930,Steve Peterson,C,18.0,,,,42.41,57.42,25.91,53.33,46.1,22.88,,,,0.88,0.0,2.5,-0.9,0.0,Busch Stadium,True,42.45,,,,,,,28.09,25.91,C,42.45
60931,Joe Ratliff,LF,18.0,,,,33.52,57.77,27.34,54.64,44.55,28.36,,,,0.88,0.0,1.5,-0.9,0.0,Busch Stadium,True,,,,,,29.82,,30.23,27.34,RF,30.23
60932,Abdul Hafeez Mahsud Khel,CF,18.0,,,,49.12,60.47,25.16,56.28,55.85,56.94,,,,1.12,0.0,2.5,-0.9,0.0,Busch Stadium,True,,,,,,32.75,46.82,33.1,25.16,CF,46.82
60933,Jon Dole,CF,18.0,,,,44.01,65.73,29.72,66.94,50.33,58.42,,,,1.31,0.0,0.5,-0.9,0.0,Busch Stadium,True,,,,,,35.5,45.35,,29.72,CF,45.35
60934,Gabe Tetu,SP,17.0,,,,33.29,52.1,,,,,21.89,46.52,64.55,-0.29,0.0,2.5,-1.5,0.0,Busch Stadium,True,,,,,,,,,,SP,30.43
60935,Tony Guerrero,SP,18.0,,,,34.52,54.57,,,,,27.6,51.92,55.3,0.77,0.0,1.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,33.14
60936,Tim Clements,SP,18.0,,,,33.23,48.86,,,,,25.39,49.28,56.9,0.69,0.0,-0.5,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,31.69
60937,Murdoch Geldart,RP,17.0,,,,33.19,55.82,,,,,27.36,58.7,72.35,0.79,0.0,-5.0,-1.5,-2.0,Busch Stadium,True,,,,,,,,,,RP,38.6
60938,Eric Lasher,SP,17.0,,,,32.37,44.76,,,,,28.82,52.43,56.9,0.69,0.0,0.0,-1.5,0.0,Busch Stadium,True,,,,,,,,,,SP,29.43
60939,Jimmy Hinton,RP,18.0,,,,35.71,57.64,,,,,26.62,52.73,71.92,0.81,0.0,0.5,-0.9,-2.0,Busch Stadium,True,,,,,,,,,,RP,37.95
60940,Chris Mikell,SP,18.0,,,,31.45,39.56,,,,,22.63,43.0,42.43,0.0,0.0,0.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,26.59
60941,Dave Fuller,RP,18.0,,,,31.1,38.22,,,,,21.37,42.48,45.35,0.0,0.0,0.0,-0.9,-2.0,Busch Stadium,True,,,,,,,,,,RP,27.37
60942,Devin Youngren,RP,17.0,,,,31.7,40.11,,,,,23.34,45.7,37.43,0.69,0.0,2.5,-1.5,-2.0,Busch Stadium,True,,,,,,,,,,RP,26.86
60943,Jamie Quinn,C,18.0,,,,42.53,57.86,26.89,54.73,53.4,23.13,,,,0.88,0.0,1.5,-0.9,0.0,Busch Stadium,True,42.88,,,,,30.41,43.55,31.17,26.89,CF,43.55
60944,Clay Brushett,SP,18.0,,,,31.37,40.98,,,,,20.89,43.55,48.05,0.0,0.0,0.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,26.33
60945,Eric Adams,SS,18.0,,,,37.11,51.11,26.86,51.48,48.01,46.0,,,,0.75,0.0,0.0,-0.9,0.0,Busch Stadium,True,,29.73,38.85,38.46,,31.7,,31.93,26.86,2B,38.85
60946,Zanden Guthrie,RP,18.0,,,,31.2,38.92,,,,,22.14,43.99,44.48,0.0,0.0,0.0,-0.9,-2.0,Busch Stadium,True,,,,,,,,,,RP,27.72
60947,Jim Scarbrough,SP,18.0,,,,30.09,34.47,,,,,19.89,36.79,49.35,0.0,0.0,0.5,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,20.79
60948,Mike Chapman,SP,17.0,,,,31.31,39.84,,,,,26.08,48.22,43.7,0.6,0.0,-1.0,-1.5,0.0,Busch Stadium,True,,,,,,,,,,SP,27.11
60949,Josh Jordan,CF,18.0,,,,42.09,53.3,24.88,51.25,50.33,43.53,,,,0.88,0.0,1.5,-0.9,0.0,Busch Stadium,True,,,,,,30.38,43.15,,24.88,CF,43.15
60950,Sergio Montes,SS,18.0,,,,43.1,60.96,27.08,59.53,54.97,34.81,,,,1.06,0.0,0.0,-0.9,0.0,Busch Stadium,True,,30.36,40.64,41.83,45.36,31.39,,31.66,27.08,SS,45.36
60951,Jimmy Kimmons,SP,17.0,,,,31.93,45.31,,,,,19.89,44.52,65.5,-0.25,0.0,0.0,-1.5,0.0,Busch Stadium,True,,,,,,,,,,SP,29.02
60952,Josh Fry,CF,18.0,,,,42.94,53.33,22.64,44.29,53.68,44.76,,,,0.0,0.0,0.5,-0.9,0.0,Busch Stadium,True,,,,,,29.57,45.78,29.02,22.64,CF,45.78
60953,Joannes Hohmann,CF,18.0,,,,45.73,58.28,24.13,55.22,54.84,56.94,,,,1.12,0.0,-1.0,-0.9,0.0,Busch Stadium,True,,,,,,32.02,48.29,31.42,24.13,CF,48.29
60954,Chris Skinner,SP,18.0,,,,31.34,38.19,,,,,21.65,40.33,44.5,0.0,0.0,0.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,26.22
60955,Zyaire Bonaparte,RP,18.0,,,,30.41,32.76,,,,,25.3,35.94,32.75,0.0,0.0,-2.5,-0.9,-2.0,Busch Stadium,True,,,,,,,,,,RP,27.17
60956,Alexis de la Garza,SP,18.0,,,,30.03,35.89,,,,,21.89,42.55,47.7,0.0,0.0,-3.5,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,24.56
60957,Eddie Arnold,SP,18.0,,,,31.81,39.88,,,,,26.6,46.52,47.75,0.48,0.0,-1.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,28.33
60958,Phil Gooden,SP,18.0,,,,31.88,43.62,,,,,25.12,48.28,46.1,-0.29,0.0,-1.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,29.31
60959,Jimmy Bolin,SP,18.0,,,,33.93,52.61,,,,,25.39,49.74,60.2,0.75,0.0,0.5,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,32.35
60960,Darren Hartfiel,2B,18.0,,,,34.85,40.91,24.66,44.38,43.5,44.27,,,,0.5,0.0,0.0,-0.9,0.0,Busch Stadium,True,,,35.1,,,,,,24.66,2B,35.1
60961,Colt Panosh,C,17.0,,,,38.38,63.16,30.08,65.23,46.27,25.86,,,,1.25,0.0,-2.0,-1.5,0.0,Busch Stadium,True,42.76,,,,,31.73,,32.11,30.08,C,42.76
60962,Jake Thurnau,SP,18.0,,,,34.8,54.28,,,,,28.82,51.98,59.05,0.62,0.0,0.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,34.86
60963,Ren Ren Chillis,SP,19.0,,,,35.17,54.06,,,,,27.14,49.28,53.62,0.69,0.0,2.5,-0.3,0.0,Busch Stadium,True,,,,,,,,,,SP,32.44
60964,Otniel Messenger,2B,18.0,,,,37.69,66.65,28.38,67.61,40.75,59.16,,,,1.44,0.0,2.0,-0.9,0.0,Busch Stadium,True,,,37.03,,,,,,28.38,2B,37.03
60965,Bobby Boone,SP,18.0,,,,30.18,36.27,,,,,22.63,43.28,43.05,0.0,0.0,2.5,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,19.21
60966,Andy Powell,RP,18.0,,,,36.38,56.78,,,,,31.32,54.68,59.08,0.67,0.0,1.5,-0.9,-2.0,Busch Stadium,True,,,,,,,,,,RP,38.26
60967,Chris Thompson,RF,18.0,,,,31.31,47.8,25.37,52.71,44.14,27.11,,,,0.75,0.0,-3.0,-0.9,0.0,Busch Stadium,True,,,,,,28.36,,,25.37,LF,28.36
60968,Roark Pelley,SP,18.0,,,,32.04,41.77,,,,,24.39,44.76,44.6,-0.42,0.0,0.5,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,28.43
60969,Chris Wagner,SP,18.0,,,,33.27,47.25,,,,,25.6,48.22,44.05,0.69,0.0,2.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,29.29
60970,Sam Putmon,2B,18.0,,,,35.92,47.96,25.15,49.31,41.71,47.73,,,,0.69,0.0,0.5,-0.9,0.0,Busch Stadium,True,,27.66,36.45,,,29.77,,,25.15,2B,36.45
60971,Josh Jensen,RP,19.0,,,,31.3,34.84,,,,,23.62,36.29,43.01,0.0,0.0,-1.0,-0.3,-2.0,Busch Stadium,True,,,,,,,,,,RP,28.47
60972,Sergio Coca,SP,18.0,,,,31.93,41.48,,,,,25.39,47.04,49.07,0.56,0.0,2.5,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,25.12
60973,Sam Rousseau,LF,17.0,,,,31.46,44.09,24.66,45.82,0.0,35.08,,,,0.56,0.0,2.0,-1.5,0.0,Busch Stadium,True,,,,,,,,,24.66,DH,24.66
60974,Chris Elliott,RF,18.0,,,,32.29,53.31,24.88,52.76,42.86,29.35,,,,0.88,0.0,0.0,-0.9,0.0,Busch Stadium,True,,26.72,,,,27.92,,28.41,24.88,RF,28.41
60975,Josh Martin,SP,18.0,,,,34.74,56.3,,,,,27.6,52.95,62.62,0.77,0.0,0.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,34.61
60976,Steve Flanery,2B,18.0,,,,47.09,60.69,25.65,55.71,50.62,59.42,,,,1.12,0.0,3.5,-0.9,0.0,Busch Stadium,True,,29.67,38.86,,,32.88,44.67,33.12,25.65,CF,44.67
60977,Caleb Burger,CF,18.0,,,,34.31,64.53,31.38,66.98,49.65,40.29,,,,1.25,0.0,-2.0,-0.9,0.0,Busch Stadium,True,,,,,,35.2,,34.83,31.38,LF,35.2
60978,Andres Mena,RP,18.0,,,,31.22,38.96,,,,,19.89,41.73,51.48,0.0,0.0,0.0,-0.9,-2.0,Busch Stadium,True,,,,,,,,,,RP,27.78
60979,Sid Waters,CF,18.0,,,,33.36,56.94,26.36,55.91,45.88,50.73,,,,1.0,0.0,-0.5,-0.9,0.0,Busch Stadium,True,,,,,,31.72,,,26.36,LF,31.72
60980,Mike Pitts,CF,17.0,,,,47.53,58.49,25.6,52.95,57.18,55.93,,,,0.94,0.0,1.5,-1.5,0.0,Busch Stadium,True,,,,,,33.25,47.71,33.48,25.6,CF,47.71
60981,Jake Hargraves,RF,18.0,,,,31.48,53.98,24.35,55.69,40.64,37.31,,,,1.12,0.0,-2.5,-0.9,0.0,Busch Stadium,True,,,,,,28.09,,,24.35,LF,28.09
60982,Chris Lyngen,SP,18.0,,,,31.43,43.1,,,,,21.63,46.25,57.12,-0.21,0.0,-2.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,28.73
60983,Joismer Schnake,SP,18.0,,,,31.45,38.33,,,,,28.08,46.98,48.85,0.38,0.0,-1.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,27.24
60984,Tim Lamprey,SP,18.0,,,,32.74,42.15,,,,,25.39,44.76,48.85,0.5,0.0,0.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,30.08
60985,Josh Garvey,SS,18.0,,,,49.02,61.06,26.59,54.95,53.39,60.18,,,,1.0,0.0,1.5,-0.9,0.0,Busch Stadium,True,,31.31,43.07,43.98,47.89,32.28,,33.08,26.59,SS,47.89
60986,Winton Pushak,CF,17.0,,,,46.26,67.9,29.64,71.69,52.36,44.02,,,,1.62,0.0,2.0,-1.5,0.0,Busch Stadium,True,,,,,,34.48,45.74,34.34,29.64,CF,45.74
60987,Chris Crumel,3B,18.0,,,,36.76,51.34,24.66,51.51,49.67,48.48,,,,0.88,0.0,-2.0,-0.9,0.0,Busch Stadium,True,,28.58,38.78,40.18,,29.81,,30.23,24.66,3B,40.18
60988,Nate Camp,SP,18.0,,,,31.66,40.18,,,,,24.39,44.22,41.15,-0.42,0.0,0.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,27.74
60989,Josh Adeniran,SP,18.0,,,,46.44,68.43,,,,,38.76,73.36,70.6,1.75,0.0,2.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,45.13
60990,Foster Arthurs,CF,18.0,,,,31.61,43.83,23.63,47.52,44.12,36.28,,,,-0.31,0.0,-0.5,-0.9,0.0,Busch Stadium,True,,,,,,27.97,,,23.63,LF,27.97
60991,Chase Threats,SP,18.0,,,,29.95,36.77,,,,,21.63,44.22,40.92,-0.33,0.0,0.5,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,20.49
60992,Chris Edwards,SP,18.0,,,,32.31,44.25,,,,,25.6,48.95,38.4,0.69,0.0,3.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,25.66
60993,Mike Phillips,SS,17.0,,,,40.45,50.39,24.7,51.84,53.26,56.43,,,,0.94,0.0,-4.0,-1.5,0.0,Busch Stadium,True,,29.32,42.41,40.6,47.55,30.87,,31.51,24.7,SS,47.55
60994,Jeremy Little,2B,18.0,,,,36.15,55.21,22.91,51.56,43.79,39.06,,,,-0.06,0.0,2.5,-0.9,0.0,Busch Stadium,True,,25.33,35.59,,,27.82,,,22.91,2B,35.59
60995,Chris Bertram,CF,18.0,,,,44.83,65.17,28.64,64.74,49.86,53.95,,,,1.31,0.0,1.5,-0.9,0.0,Busch Stadium,True,,,,,,34.36,44.97,34.07,28.64,CF,44.97
60996,Steve Rigsby,SP,18.0,,,,32.9,44.46,,,,,25.6,46.98,47.1,0.62,0.0,3.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,27.4
60997,Caleb Savini,SP,18.0,,,,33.13,45.17,,,,,26.12,47.46,47.77,0.69,0.0,0.5,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,30.45
60998,Darrell Zimmerman,CL,17.0,,,,34.54,55.25,,,,,26.07,52.42,67.45,0.65,0.0,0.5,-1.5,-2.0,Busch Stadium,True,,,,,,,,,,RP,36.42
60999,Randy Burkhardt,RP,18.0,,,,32.54,38.76,,,,,25.87,41.74,44.44,0.0,0.0,1.5,-0.9,-2.0,Busch Stadium,True,,,,,,,,,,RP,30.51
61000,Erik Williams,SP,17.0,,,,34.5,49.48,,,,,27.6,47.98,64.28,0.52,0.0,0.0,-1.5,0.0,Busch Stadium,True,,,,,,,,,,SP,34.94
61001,Josh Canfield,C,18.0,,,,50.2,58.0,24.35,49.02,51.44,31.57,,,,0.81,0.0,0.0,-0.9,0.0,Busch Stadium,True,50.19,,,,,28.11,,28.76,24.35,C,50.19
61002,Chris Obeng,SP,18.0,,,,31.06,38.17,,,,,23.63,43.52,49.07,0.0,0.0,-1.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,26.22
61003,Brad Bird,CL,17.0,,,,34.46,56.13,,,,,27.36,54.96,64.55,0.73,0.0,0.0,-1.5,-2.0,Busch Stadium,True,,,,,,,,,,RP,36.65
61004,Jadon Bethea,3B,17.0,,,,34.47,45.25,25.15,50.18,46.16,33.82,,,,0.81,0.0,-1.5,-1.5,0.0,Busch Stadium,True,,27.77,33.49,36.09,,28.94,,29.58,25.15,3B,36.09
61005,Devin Kuhlman,SP,18.0,,,,34.84,57.64,,,,,30.3,56.89,62.55,0.83,0.0,-2.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,36.75
61006,Nate Coen,SP,17.0,,,,33.16,42.48,,,,,29.3,47.46,52.57,0.35,0.0,-2.0,-1.5,0.0,Busch Stadium,True,,,,,,,,,,SP,33.95
61007,Pat Jewell,CF,18.0,,,,30.91,39.9,22.29,45.29,46.89,32.06,,,,-0.31,0.0,-2.0,-0.9,0.0,Busch Stadium,True,,,,,,26.96,,,22.29,LF,26.96
61008,Doug Briggs,SP,17.0,,,,32.99,52.4,,,,,27.88,55.23,40.6,0.94,0.0,0.5,-1.5,0.0,Busch Stadium,True,,,,,,,,,,SP,30.42
61009,Dave Crockett,SP,18.0,,,,33.38,56.07,,,,,29.57,58.75,41.02,0.9,0.0,2.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,29.36
61010,Gene Badon,C,18.0,,,,42.89,50.41,24.66,46.62,51.65,40.01,,,,0.62,0.0,0.0,-0.9,0.0,Busch Stadium,True,45.61,,,,,30.08,43.23,30.06,24.66,C,45.61
61011,Slavomír Schweikert,RP,17.0,,,,32.32,48.11,,,,,19.89,46.99,55.0,-0.19,0.0,3.5,-1.5,-2.0,Busch Stadium,True,,,,,,,,,,RP,28.66
61012,Juan Mancia,SP,18.0,,,,30.55,38.28,,,,,23.39,45.52,39.3,-0.33,0.0,-3.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,26.57
61013,Kamar Torregano,2B,18.0,,,,35.49,56.72,28.34,57.73,43.71,46.26,,,,0.94,0.0,-2.5,-0.9,0.0,Busch Stadium,True,,30.9,38.41,,,31.97,,32.24,28.34,2B,38.41
61014,Tim Howard,1B,18.0,,,,31.04,42.67,23.14,45.55,39.0,29.1,,,,-0.38,0.0,0.5,-0.9,0.0,Busch Stadium,True,,25.02,,,,,,,23.14,1B,25.02
61015,Arturo Lind,2B,18.0,,,,34.46,40.57,20.72,41.24,49.12,46.01,,,,0.0,0.0,0.5,-0.9,0.0,Busch Stadium,True,,25.21,34.29,,,,,,20.72,2B,34.29
61016,Ben Boyles,SP,18.0,,,,31.44,39.03,,,,,21.63,41.25,46.27,0.0,0.0,0.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,26.56
61017,Dan Greene,SP,18.0,,,,33.5,57.88,,,,,32.09,62.99,74.25,1.04,0.0,-4.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,35.52
61018,Kellen Shank,RP,18.0,,,,37.99,65.32,,,,,33.29,69.6,67.4,1.56,0.0,-0.5,-0.9,-2.0,Busch Stadium,True,,,,,,,,,,RP,41.82
61019,Josh DeWit,SP,17.0,,,,31.48,36.39,,,,,20.89,35.57,52.95,0.0,0.0,0.0,-1.5,0.0,Busch Stadium,True,,,,,,,,,,SP,27.31
61020,Gregorio Cuellar,C,18.0,,,,41.05,48.21,24.97,49.43,48.85,23.36,,,,0.69,0.0,-0.5,-0.9,0.0,Busch Stadium,True,44.33,,,,,28.17,,28.02,24.97,C,44.33
61021,Lupe Castro,SP,18.0,,,,30.12,37.03,,,,,23.39,45.52,40.33,-0.33,0.0,0.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,21.77
61022,Jon Bockhop,RP,17.0,,,,31.49,42.23,,,,,22.12,46.99,56.05,-0.27,0.0,-1.0,-1.5,-2.0,Busch Stadium,True,,,,,,,,,,RP,30.61
61023,Zyaire Vaval,RP,18.0,,,,35.74,62.77,,,,,28.59,62.73,65.9,0.9,0.0,0.5,-0.9,-2.0,Busch Stadium,True,,,,,,,,,,RP,37.92
61024,Tim Murray,SP,18.0,,,,35.34,53.98,,,,,25.6,47.25,64.5,0.69,0.0,2.5,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,33.38
61025,Chris Ostrander,SP,18.0,,,,32.75,44.81,,,,,23.84,45.98,42.4,0.56,0.0,2.5,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,27.55
61026,Joel Hostetler,SP,17.0,,,,29.75,32.68,,,,,24.32,37.67,44.38,0.0,0.0,-3.0,-1.5,0.0,Busch Stadium,True,,,,,,,,,,SP,23.34
61027,Chris Herman,C,18.0,,,,40.01,47.99,23.67,48.32,50.02,19.89,,,,-0.25,0.0,0.0,-0.9,0.0,Busch Stadium,True,43.66,,,,,26.81,,27.3,23.67,C,43.66
61028,Benji Reifler,RP,18.0,,,,32.92,49.35,,,,,23.62,49.24,64.55,-0.29,0.0,-0.5,-0.9,-2.0,Busch Stadium,True,,,,,,,,,,RP,33.85
61029,Mike Frenk,SS,17.0,,,,40.03,57.02,24.97,50.69,52.5,39.81,,,,0.81,0.0,4.0,-1.5,0.0,Busch Stadium,True,,28.41,37.94,39.22,,,,,24.97,3B,39.22
61030,Ken Bauter,CF,17.0,,,,41.71,54.16,27.39,55.57,52.18,65.38,,,,1.0,0.0,-2.0,-1.5,0.0,Busch Stadium,True,,,,,,34.78,46.77,34.72,27.39,CF,46.77
61031,Andres Luevano,SP,18.0,,,,29.0,34.27,,,,,19.89,43.0,47.32,0.0,0.0,-4.5,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,20.38
61032,Bryson Rogalski,SP,18.0,,,,33.76,52.21,,,,,26.12,50.74,57.5,0.81,0.0,0.0,-0.9,0.0,Busch Stadium,True,,,,,,,,,,SP,32.39
61033,Chad Duncan,RP,18.0,,,,31.97,38.47,,,,,24.39,42.01,48.1,0.0,0.0,0.0,-0.9,-2.0,Busch Stadium,True,,,,,,,,,,RP,30.31
61034,Steve Grass,SS,19.0,,,,42.57,65.07,30.58,62.95,51.51,43.03,,,,1.12,0.0,2.5,-0.3,0.0,Busch Stadium,True,,33.24,41.58,41.74,,34.57,,34.95,30.58,3B,41.74
61035,Joe Cole,RP,18.0,,,,33.86,50.81,,,,,26.81,51.7,54.16,0.77,0.0,1.0,-0.9,-2.0,Busch Stadium,True,,,,,,,,,,RP,33.65
61036,Dave Kennedy,SP,17.0,,,,33.66,47.21,,,,,27.36,48.74,49.85,0.69,0.0,1.0,-1.5,0.0,Busch Stadium,True,,,,,,,,,,SP,31.86
61037,Josh Guhl,RP,18.0,,,,35.45,56.98,,,,,28.12,53.73,68.6,0.54,0.0,0.0,-0.9,-2.0,Busch Stadium,True,,,,,,,,,,RP,38.24
