ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,VOS_Potential,Batting_Score,Batting_Potential,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Ability_Potential,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Draft_Age_Adj,Draft_RP_Penalty,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
141337,Patrick Marsh,RP,22.0,,,,34.89,42.39,,,,,31.25,44.75,47.35,0.0,0.0,0.0,1.5,-2.0,N/A,False,,,,,,,,,,RP,35.27
141373,Jericho Dominguez,SP,23.0,,,,32.77,35.29,,,,,31.25,38.5,36.35,0.0,0.0,-4.0,1.5,0.0,N/A,False,,,,,,,,,,SP,32.27
141383,Deshawn McGinnis,RP,19.0,,,,33.45,38.54,,,,,24.5,36.75,49.85,0.0,0.0,3.0,-0.3,-2.0,N/A,False,,,,,,,,,,RP,30.84
141395,Tom Theriault,SP,22.0,,,,46.68,59.54,,,,,41.25,53.0,50.45,0.54,0.0,3.0,1.5,0.0,N/A,False,,,,,,,,,,SP,43.09
141416,Abel Delaporte,RP,22.0,,,,36.02,40.55,,,,,33.0,41.25,46.65,0.0,0.0,1.0,1.5,-2.0,N/A,False,,,,,,,,,,RP,36.41
141447,John Love,SP,22.0,,,,33.48,35.52,,,,,26.5,32.0,37.05,0.0,0.0,1.5,1.5,0.0,N/A,False,,,,,,,,,,SP,28.61
141454,Peter Evans,SP,22.0,,,,35.62,37.17,,,,,35.5,38.75,41.42,0.0,0.0,-2.0,1.5,0.0,N/A,False,,,,,,,,,,SP,36.69
141479,Connor Naval,SP,22.0,,,,32.56,35.94,,,,,32.75,42.25,39.85,0.0,0.0,-1.5,1.5,0.0,N/A,False,,,,,,,,,,SP,29.17
141483,Winn Bose,SP,23.0,,,,32.91,34.21,,,,,31.5,35.5,39.7,0.0,0.0,0.5,1.5,0.0,N/A,False,,,,,,,,,,SP,28.14
141499,Pete Johnson,RP,22.0,,,,34.16,37.97,,,,,30.25,39.25,44.1,0.0,0.0,0.0,1.5,-2.0,N/A,False,,,,,,,,,,RP,33.71
141511,David Helmick,RP,23.0,,,,35.08,40.69,,,,,34.0,45.0,44.0,0.17,0.0,-1.0,1.5,-2.0,N/A,False,,,,,,,,,,RP,36.5
141513,Tommy Vinovich,SP,19.0,,,,31.48,37.18,,,,,25.0,41.25,35.5,0.0,0.0,-1.0,-0.3,0.0,N/A,False,,,,,,,,,,SP,27.1
141520,John L. Berkoski,CF,23.0,,,,43.7,46.65,32.5,39.5,50.0,45.75,,,,0.0,0.0,-1.0,1.5,0.0,N/A,False,,,,,,36.23,45.51,,32.5,CF,45.51
141581,Marv Hill,2B,19.0,,,,37.73,46.79,28.0,48.0,46.25,41.5,,,,0.5,0.0,0.5,-0.3,0.0,N/A,False,,30.57,38.91,,,31.52,,,28.0,2B,38.91
141587,Eugene McCool,RP,22.0,,,,35.23,40.77,,,,,31.0,41.5,46.85,0.0,0.0,1.0,1.5,-2.0,N/A,False,,,,,,,,,,RP,34.96
141597,Jared Pulfer,SP,18.0,,,,32.24,38.94,,,,,26.0,42.25,41.7,0.0,0.0,0.0,-0.9,0.0,N/A,False,,,,,,,,,,SP,29.14
141609,Elmore Salisbury,SP,19.0,,,,29.37,32.28,,,,,21.75,36.0,39.25,0.0,0.0,-0.5,-0.3,0.0,N/A,False,,,,,,,,,,SP,17.75
141619,Jamel Browning,SP,23.0,,,,37.94,43.83,,,,,36.75,44.5,42.58,0.0,0.0,0.5,1.5,0.0,N/A,False,,,,,,,,,,SP,37.92
141621,Leslee Cross,SP,23.0,,,,36.41,40.81,,,,,33.0,40.25,35.9,0.0,0.0,2.5,1.5,0.0,N/A,False,,,,,,,,,,SP,33.58
141623,Gus De la Cruz,RP,22.0,,,,37.38,40.85,,,,,37.0,42.75,37.43,0.0,0.0,2.5,1.5,-2.0,N/A,False,,,,,,,,,,RP,37.11
141626,C.J. Kirkwood,RP,23.0,,,,35.67,40.99,,,,,34.75,45.0,41.25,0.42,0.0,0.0,1.5,-2.0,N/A,False,,,,,,,,,,RP,36.38
141630,Keith Jordan,RP,23.0,,,,36.19,38.29,,,,,34.75,39.0,40.58,0.0,0.0,1.5,1.5,-2.0,N/A,False,,,,,,,,,,RP,36.21
141643,Curio Kuras,RP,19.0,,,,32.0,36.33,,,,,26.0,39.25,43.25,0.0,0.0,-0.5,-0.3,-2.0,N/A,False,,,,,,,,,,RP,30.31
141652,Bret McCusker,RP,19.0,,,,39.74,55.63,,,,,37.25,53.25,55.33,0.73,0.0,2.0,-0.3,-2.0,N/A,False,,,,,,,,,,RP,41.77
141664,Trey Reid,RP,22.0,,,,35.63,37.2,,,,,34.5,38.0,43.33,0.0,0.0,0.0,1.5,-2.0,N/A,False,,,,,,,,,,RP,36.71
141667,Jimmy Dixon,SP,17.0,,,,30.62,35.22,,,,,20.0,36.0,38.18,0.0,0.0,0.5,-1.5,0.0,N/A,False,,,,,,,,,,SP,23.64
141668,J.M. Bryant,SP,19.0,,,,32.44,41.41,,,,,33.0,52.5,43.9,0.46,0.0,-1.5,-0.3,0.0,N/A,False,,,,,,,,,,SP,30.18
141669,Len Draper,SP,17.0,,,,34.11,47.39,,,,,25.5,45.5,63.35,0.54,0.0,1.0,-1.5,0.0,N/A,False,,,,,,,,,,SP,33.07
141670,Chad Elliott,CF,18.0,,,,41.95,53.78,23.75,48.25,53.67,57.0,,,,-0.31,0.0,-0.5,-0.9,0.0,N/A,False,,,,,,31.5,46.21,31.31,23.75,CF,46.21
141671,Elijah Rigas,SP,18.0,,,,29.69,33.79,,,,,22.0,39.25,49.32,0.0,0.0,-0.5,-0.9,0.0,N/A,False,,,,,,,,,,SP,19.97
141672,Micah Tomecko,SP,18.0,,,,32.0,42.86,,,,,21.75,44.0,45.07,0.0,0.0,2.0,-0.9,0.0,N/A,False,,,,,,,,,,SP,26.41
141673,Dominic McKeen,SP,18.0,,,,32.94,44.79,,,,,24.0,45.5,46.75,0.56,0.0,2.0,-0.9,0.0,N/A,False,,,,,,,,,,SP,28.55
141674,Isaac Ozen,SP,18.0,,,,32.11,39.61,,,,,22.0,39.75,55.77,0.0,0.0,0.0,-0.9,0.0,N/A,False,,,,,,,,,,SP,28.76
141675,Penn Castellanos,SP,17.0,,,,33.05,44.94,,,,,25.5,46.75,50.3,0.56,0.0,1.0,-1.5,0.0,N/A,False,,,,,,,,,,SP,30.46
141676,Tono Jaguares,3B,17.0,,,,33.07,38.18,23.25,42.75,46.0,28.0,,,,0.0,0.0,-1.0,-1.5,0.0,N/A,False,,26.06,33.06,,,,,26.99,23.25,2B,33.06
141677,Brendan Mangrum,RP,18.0,,,,30.97,36.92,,,,,22.25,41.5,40.7,0.0,0.0,0.0,-0.9,-2.0,N/A,False,,,,,,,,,,RP,26.86
141678,Jackson Stark,SP,17.0,,,,33.09,42.21,,,,,30.0,48.0,44.18,0.29,0.0,-1.0,-1.5,0.0,N/A,False,,,,,,,,,,SP,32.84
141679,Justin Dyer,1B,17.0,,,,36.37,65.71,29.5,68.5,44.67,30.0,,,,1.44,0.0,-0.5,-1.5,0.0,N/A,False,,31.27,,38.08,,,,30.9,29.5,3B,38.08
141680,C.C. Ford,SP,18.0,,,,32.99,42.83,,,,,25.5,44.75,54.45,0.48,0.0,-0.5,-0.9,0.0,N/A,False,,,,,,,,,,SP,31.29
141681,Len Cissell,SP,18.0,,,,33.91,48.17,,,,,27.25,48.5,53.12,0.62,0.0,0.5,-0.9,0.0,N/A,False,,,,,,,,,,SP,32.42
141682,Holden Austin,SS,17.0,,,,35.48,42.42,24.0,44.0,49.5,43.0,,,,0.0,0.0,0.5,-1.5,0.0,N/A,False,,,36.92,,,,,29.88,24.0,2B,36.92
141683,Jake Troup,C,18.0,,,,39.12,48.3,25.0,49.5,47.75,30.0,,,,0.69,0.0,0.5,-0.9,0.0,N/A,False,41.17,,,,,,,,25.0,C,41.17
141684,Johnny Teague,1B,17.0,,,,31.16,47.69,24.5,48.25,0.0,31.25,,,,-0.31,0.0,2.0,-1.5,0.0,N/A,False,,,,,,,,,24.5,DH,24.5
141685,Reggie Gilbertson,SP,17.0,,,,30.74,39.17,,,,,21.75,44.75,36.1,0.0,0.0,0.0,-1.5,0.0,N/A,False,,,,,,,,,,SP,24.62
141686,Wyndham Southwick,SP,19.0,,,,34.26,48.09,,,,,27.75,47.75,55.4,0.46,0.0,0.0,-0.3,0.0,N/A,False,,,,,,,,,,SP,33.28
141687,Elwood Hibbert,C,18.0,,,,37.14,41.62,21.25,43.0,42.42,32.25,,,,0.0,0.0,0.0,-0.9,0.0,N/A,False,39.65,,,,,25.01,,25.39,21.25,C,39.65
141688,Keith Pierce,2B,18.0,,,,35.6,45.86,25.0,49.0,46.5,32.25,,,,0.69,0.0,-0.5,-0.9,0.0,N/A,False,,27.76,36.86,,,28.46,,28.58,25.0,2B,36.86
141689,Benjamin McCurry,SP,18.0,,,,33.14,41.19,,,,,26.75,43.0,38.8,0.0,0.0,2.5,-0.9,0.0,N/A,False,,,,,,,,,,SP,29.16
141690,Landen Hunt,SP,17.0,,,,31.3,40.2,,,,,23.5,45.0,46.1,-0.33,0.0,-1.0,-1.5,0.0,N/A,False,,,,,,,,,,SP,28.02
141691,Jaiden Sutton,RP,18.0,,,,31.1,34.98,,,,,22.25,36.25,42.65,0.0,0.0,0.0,-0.9,-2.0,N/A,False,,,,,,,,,,RP,27.35
141692,Daniel Heitkamp,RF,17.0,,,,33.07,49.65,24.25,51.0,47.62,56.5,,,,0.81,0.0,0.0,-1.5,0.0,N/A,False,,,,,,30.7,,31.26,24.25,RF,31.26
141693,Ray Delgado,SP,18.0,,,,29.65,33.87,,,,,20.0,37.75,41.25,0.0,0.0,0.0,-0.9,0.0,N/A,False,,,,,,,,,,SP,19.25
141694,Adriel Harp,2B,17.0,,,,37.74,51.88,26.25,50.0,46.92,37.5,,,,0.69,0.0,2.5,-1.5,0.0,N/A,False,,29.09,37.95,,,,,29.74,26.25,2B,37.95
141695,Nate Dalton,RF,18.0,,,,42.99,54.81,23.75,47.5,54.12,46.0,,,,-0.31,0.0,0.0,-0.9,0.0,N/A,False,,27.19,,,,31.08,46.64,30.59,23.75,CF,46.64
141696,Emmett Sorenson,SP,18.0,,,,35.39,53.48,,,,,31.0,51.75,52.35,0.4,0.0,3.5,-0.9,0.0,N/A,False,,,,,,,,,,SP,32.77
141697,Alex Snyder,SP,18.0,,,,31.29,38.54,,,,,23.5,43.0,36.12,0.0,0.0,0.0,-0.9,0.0,N/A,False,,,,,,,,,,SP,26.03
141698,Flint Watson,SP,18.0,,,,30.49,36.24,,,,,23.5,42.5,38.45,0.0,0.0,-3.5,-0.9,0.0,N/A,False,,,,,,,,,,SP,26.49
141699,Earl Jorgensen,1B,18.0,,,,31.46,46.24,25.0,47.75,0.0,31.0,,,,0.62,0.0,1.0,-0.9,0.0,N/A,False,,,,,,,,,25.0,DH,25.0
141700,Inocencio Vaca,CF,19.0,,,,47.52,57.61,27.25,51.25,55.17,46.5,,,,0.75,0.0,0.0,-0.3,0.0,N/A,False,,,,,,33.49,48.2,32.81,27.25,CF,48.2
141701,Dex Aguirre,C,18.0,,,,43.38,51.31,25.5,47.75,48.62,39.5,,,,0.62,0.0,-1.0,-0.9,0.0,N/A,False,47.02,27.85,,,,30.31,,30.43,25.5,C,47.02
141702,Jeremy Coe,C,18.0,,,,41.62,49.51,25.0,50.5,47.33,39.5,,,,0.81,0.0,0.0,-0.9,0.0,N/A,False,44.27,,,,,29.3,,29.68,25.0,C,44.27
141703,Scar Turgeon,RP,18.0,,,,31.74,39.44,,,,,22.25,42.5,55.52,0.0,0.0,-1.0,-0.9,-2.0,N/A,False,,,,,,,,,,RP,30.57
141704,Bill Raisbeck,SS,17.0,,,,37.56,60.65,27.5,60.75,46.7,54.0,,,,1.12,0.0,-1.0,-1.5,0.0,N/A,False,,30.88,39.26,40.75,,31.99,,32.62,27.5,3B,40.75
141705,Buddy Mercado,RF,18.0,,,,42.7,56.46,23.25,53.25,56.17,62.5,,,,0.06,0.0,0.0,-0.9,0.0,N/A,False,,,,,,32.05,46.01,32.31,23.25,CF,46.01
141706,Jasper Trevino,CF,18.0,,,,41.75,52.27,23.5,45.5,55.33,38.5,,,,-0.31,0.0,-0.5,-0.9,0.0,N/A,False,,,,,,30.02,46.02,29.28,23.5,CF,46.02
141707,Calvin Perry,C,18.0,,,,36.88,40.83,21.75,42.0,42.92,27.5,,,,0.0,0.0,-1.0,-0.9,0.0,N/A,False,40.24,,,,,24.76,,25.51,21.75,C,40.24
141708,Manny Esquivez,RF,17.0,,,,35.33,59.07,25.25,57.0,45.19,45.5,,,,1.0,0.0,1.0,-1.5,0.0,N/A,False,,27.94,,35.15,,30.2,,30.84,25.25,3B,35.15
141709,Lincoln Ysasi,SP,18.0,,,,31.71,38.27,,,,,23.75,41.0,42.35,0.0,0.0,0.0,-0.9,0.0,N/A,False,,,,,,,,,,SP,27.47
141710,Wade Crow,SP,18.0,,,,32.33,42.97,,,,,23.75,45.5,49.55,0.5,0.0,0.0,-0.9,0.0,N/A,False,,,,,,,,,,SP,28.91
141711,Lon Humphrey,3B,18.0,,,,43.44,63.7,28.25,63.0,49.6,32.0,,,,1.19,0.0,0.5,-0.9,0.0,N/A,False,,29.81,,35.98,,32.38,45.01,32.49,28.25,CF,45.01
141712,Reece Derby,SP,17.0,,,,32.88,43.76,,,,,24.0,44.0,41.8,0.0,0.0,4.0,-1.5,0.0,N/A,False,,,,,,,,,,SP,27.56
141713,Hunter Russell,SP,17.0,,,,30.28,35.43,,,,,21.75,40.0,41.68,0.0,0.0,-0.5,-1.5,0.0,N/A,False,,,,,,,,,,SP,23.24
141714,Jeremy Herrera,2B,18.0,,,,36.88,48.85,25.0,48.5,45.3,37.5,,,,0.69,0.0,1.0,-0.9,0.0,N/A,False,,27.82,36.38,37.55,,28.35,,28.73,25.0,3B,37.55
141715,Bentley Michelsen,CF,18.0,,,,41.36,53.27,23.5,49.0,52.5,39.25,,,,-0.25,0.0,0.0,-0.9,0.0,N/A,False,,,,,,29.43,45.09,28.98,23.5,CF,45.09
141716,Lyle Wilson,1B,17.0,,,,34.87,67.05,26.5,66.25,42.0,31.75,,,,1.44,0.0,5.0,-1.5,0.0,N/A,False,,28.01,,,,29.8,,,26.5,LF,29.8
141717,Ash Walter,2B,18.0,,,,39.69,54.77,26.25,51.0,47.42,53.75,,,,0.75,0.0,2.5,-0.9,0.0,N/A,False,,30.2,39.8,,,31.06,,,26.25,2B,39.8
141718,Maurice Connors,2B,18.0,,,,35.73,42.37,25.25,45.25,47.75,41.0,,,,0.5,0.0,-0.5,-0.9,0.0,N/A,False,,28.81,37.29,,,29.3,,,25.25,2B,37.29
141719,Evan Nilwong,C,17.0,,,,41.09,48.57,25.0,48.75,43.42,28.0,,,,0.69,0.0,2.0,-1.5,0.0,N/A,False,42.47,,,,,27.4,,27.78,25.0,C,42.47
141720,Jackson Taylor,CF,17.0,,,,39.74,51.25,23.25,51.0,53.5,38.75,,,,-0.12,0.0,-1.0,-1.5,0.0,N/A,False,,,,,,29.07,44.83,,23.25,CF,44.83
141721,Kamar Robins,CF,18.0,,,,48.96,66.8,28.75,67.5,53.5,39.0,,,,1.38,0.0,2.5,-0.9,0.0,N/A,False,,,,,,33.23,46.49,,28.75,CF,46.49
141722,Berenger Newberry,3B,18.0,,,,35.04,46.79,23.25,49.0,47.0,28.5,,,,-0.25,0.0,0.0,-0.9,0.0,N/A,False,,25.59,32.66,36.22,,27.26,,27.79,23.25,3B,36.22
141723,Dwayne Johnson,CF,18.0,,,,44.49,61.13,27.25,60.75,53.83,44.25,,,,1.25,0.0,-1.0,-0.9,0.0,N/A,False,,,,,,33.0,47.27,32.44,27.25,CF,47.27
141724,Bosworth Strauss,C,18.0,,,,36.28,39.45,23.25,41.25,42.0,29.5,,,,0.0,0.0,0.0,-0.9,0.0,N/A,False,38.26,,,,,26.35,,26.69,23.25,C,38.26
141725,Connor Harned,SS,18.0,,,,39.9,57.79,22.25,47.5,49.1,52.75,,,,-0.25,0.0,3.0,-0.9,0.0,N/A,False,,26.45,39.48,40.54,,28.08,,28.34,22.25,3B,40.54
141726,Danny Lindland,2B,18.0,,,,38.94,65.65,30.0,64.75,45.62,49.75,,,,1.25,0.0,2.5,-0.9,0.0,N/A,False,,32.89,38.39,,,33.96,,34.38,30.0,2B,38.39
141727,Dennis Carr,SP,18.0,,,,29.76,33.93,,,,,21.75,39.0,34.5,0.0,0.0,-2.0,-0.9,0.0,N/A,False,,,,,,,,,,SP,21.8
141728,Dylan Sutton,RP,18.0,,,,33.45,47.75,,,,,27.5,51.75,47.48,0.94,0.0,1.0,-0.9,-2.0,N/A,False,,,,,,,,,,RP,32.49
141729,Balder Heiston,C,18.0,,,,38.72,46.63,24.25,48.0,46.88,33.75,,,,-0.31,0.0,1.0,-0.9,0.0,N/A,False,41.17,,,,,,,28.46,24.25,C,41.17
141730,Corby Eubanks,1B,18.0,,,,31.73,45.86,24.0,48.5,43.0,30.5,,,,-0.25,0.0,0.0,-0.9,0.0,N/A,False,,25.82,,,,27.8,,27.8,24.0,LF,27.8
141731,Marty McHarg,RF,18.0,,,,31.87,41.57,21.75,44.5,44.25,60.25,,,,0.0,0.0,-1.0,-0.9,0.0,N/A,False,,,,,,28.98,,,21.75,LF,28.98
141732,Moe Nell,RP,18.0,,,,33.21,41.49,,,,,26.0,43.5,45.35,0.0,0.0,3.0,-0.9,-2.0,N/A,False,,,,,,,,,,RP,30.84
141733,Bryson Jones,RP,17.0,,,,34.07,44.86,,,,,23.75,42.25,60.85,0.0,0.0,3.5,-1.5,-2.0,N/A,False,,,,,,,,,,RP,33.02
141734,Oscar Armstrong,CL,18.0,,,,33.53,48.54,,,,,28.75,53.0,65.53,0.71,0.0,-4.0,-0.9,-2.0,N/A,False,,,,,,,,,,RP,37.94
141735,Aiden Widdows,CF,17.0,,,,44.91,56.14,25.5,51.5,58.83,55.5,,,,0.88,0.0,-3.0,-1.5,0.0,N/A,False,,,,,,33.56,50.56,33.0,25.5,CF,50.56
141736,Jimmy Urffer,SP,18.0,,,,32.2,41.4,,,,,26.25,46.75,37.35,0.54,0.0,0.0,-0.9,0.0,N/A,False,,,,,,,,,,SP,28.47
141737,Anthony Buchwald,SS,18.0,,,,38.48,47.36,24.25,47.5,52.33,45.5,,,,0.69,0.0,-2.0,-0.9,0.0,N/A,False,,28.09,39.09,39.82,,30.2,42.86,30.54,24.25,CF,42.86
141738,Jimmy Torres,SP,18.0,,,,33.76,45.7,,,,,27.25,46.75,47.45,0.4,0.0,1.5,-0.9,0.0,N/A,False,,,,,,,,,,SP,31.29
141739,Owen Stewart,SP,17.0,,,,29.83,36.27,,,,,23.5,45.75,41.2,-0.33,0.0,-1.0,-1.5,0.0,N/A,False,,,,,,,,,,SP,22.04
141740,Easton Lewin,C,18.0,,,,39.05,62.25,27.25,58.75,43.12,26.75,,,,1.0,0.0,2.5,-0.9,0.0,N/A,False,38.77,,,,,,,29.49,27.25,C,38.77
141741,Heath Torres,SP,17.0,,,,31.01,35.8,,,,,20.0,35.5,43.1,0.0,0.0,1.0,-1.5,0.0,N/A,False,,,,,,,,,,SP,24.62
141742,Jaxen Colloton,SP,17.0,,,,33.17,45.38,,,,,25.75,47.0,38.35,0.56,0.0,3.5,-1.5,0.0,N/A,False,,,,,,,,,,SP,28.27
141743,Tiki Hall,SS,18.0,,,,50.83,60.35,26.0,54.25,55.81,58.25,,,,1.0,0.0,2.5,-0.9,0.0,N/A,False,,30.21,42.84,42.01,47.82,,,,26.0,SS,47.82
141744,Taylen McClarity,CF,17.0,,,,42.92,54.72,23.25,47.0,56.17,49.75,,,,-0.31,0.0,0.5,-1.5,0.0,N/A,False,,,,,,30.77,46.67,30.74,23.25,CF,46.67
141745,Paul Thomas,SP,18.0,,,,31.41,37.84,,,,,21.0,38.75,45.85,0.0,0.0,0.5,-0.9,0.0,N/A,False,,,,,,,,,,SP,25.97
141746,Kane Clarkson,RP,18.0,,,,33.57,47.48,,,,,28.0,51.25,56.35,0.65,0.0,-1.0,-0.9,-2.0,N/A,False,,,,,,,,,,RP,35.09
141747,Raul Florez,1B,17.0,,,,32.63,50.0,25.0,49.0,42.5,25.5,,,,0.69,0.0,2.5,-1.5,0.0,N/A,False,,,,,,27.68,,,25.0,LF,27.68
141748,Todd Garr,CF,18.0,,,,42.03,52.31,26.0,50.75,50.0,42.5,,,,0.75,0.0,1.0,-0.9,0.0,N/A,False,,,,,,31.25,43.73,30.95,26.0,CF,43.73
141749,Theo Paino,C,17.0,,,,51.7,68.0,27.75,69.5,50.0,35.5,,,,1.56,0.0,4.5,-1.5,0.0,N/A,False,46.34,,,,,30.93,,32.24,27.75,C,46.34
141750,John Borunda,CF,18.0,,,,32.25,41.53,23.0,44.0,45.0,41.75,,,,0.0,0.0,1.0,-0.9,0.0,N/A,False,,,,,,28.18,,28.18,23.0,LF,28.18
141751,Johnny Barker,SP,18.0,,,,30.41,36.64,,,,,25.5,46.25,41.8,0.4,0.0,-1.5,-0.9,0.0,N/A,False,,,,,,,,,,SP,23.76
141752,Alfred Boaz,CL,17.0,,,,34.56,51.11,,,,,28.75,51.5,61.8,0.58,0.0,0.0,-1.5,-2.0,N/A,False,,,,,,,,,,RP,37.01
141753,Maxim Grewe,RP,18.0,,,,32.13,38.35,,,,,26.0,42.75,43.25,0.0,0.0,0.5,-0.9,-2.0,N/A,False,,,,,,,,,,RP,30.31
141754,Erick Dozier,SP,18.0,,,,31.7,42.55,,,,,24.5,47.25,45.7,-0.29,0.0,-1.0,-0.9,0.0,N/A,False,,,,,,,,,,SP,28.74
141755,Leonardo Matiano,3B,18.0,,,,34.41,44.46,24.75,49.0,43.56,33.25,,,,0.75,0.0,-1.5,-0.9,0.0,N/A,False,,27.0,,35.41,,27.85,,28.49,24.75,3B,35.41
141756,Andy Hall,CF,18.0,,,,41.56,50.64,25.0,47.75,53.5,52.25,,,,0.62,0.0,0.0,-0.9,0.0,N/A,False,,,,,,31.81,44.4,32.3,25.0,CF,44.4
141757,Chris Carpena,RP,17.0,,,,30.48,36.32,,,,,21.5,42.0,41.74,0.0,0.0,-1.0,-1.5,-2.0,N/A,False,,,,,,,,,,RP,26.56
141758,Clay Thomas,LF,17.0,,,,33.13,49.03,26.0,51.0,44.38,53.0,,,,0.75,0.0,0.0,-1.5,0.0,N/A,False,,,,,,31.44,,31.48,26.0,RF,31.48
141759,Nick Ginsberg,3B,18.0,,,,36.41,52.89,26.0,52.5,46.38,25.25,,,,0.81,0.0,0.0,-0.9,0.0,N/A,False,,27.66,,37.66,,28.62,,29.0,26.0,3B,37.66
141760,Derek Clementz,RP,18.0,,,,30.57,36.89,,,,,20.0,41.25,41.25,0.0,0.0,0.0,-0.9,-2.0,N/A,False,,,,,,,,,,RP,25.31
141761,Noah Zoll,C,18.0,,,,40.56,47.03,25.75,48.75,50.0,29.0,,,,0.62,0.0,0.5,-0.9,0.0,N/A,False,42.89,,,,,,,,25.75,C,42.89
141762,Jack Haverland,SP,18.0,,,,31.01,36.88,,,,,24.5,42.25,37.2,0.0,0.0,-2.0,-0.9,0.0,N/A,False,,,,,,,,,,SP,27.04
141763,Ching Ky,CF,17.0,,,,43.78,60.65,27.75,58.25,51.33,42.75,,,,1.0,0.0,1.5,-1.5,0.0,N/A,False,,,,,,32.85,45.08,32.44,27.75,CF,45.08
141764,Brad Romberg,SP,18.0,,,,32.33,39.48,,,,,26.25,43.0,39.48,0.0,0.0,0.5,-0.9,0.0,N/A,False,,,,,,,,,,SP,28.89
141765,Neal Zimmerman,LF,18.0,,,,31.48,41.79,23.5,44.75,40.0,25.75,,,,0.0,0.0,0.5,-0.9,0.0,N/A,False,,,,,,,,26.2,23.5,RF,26.2
141766,George Fisher,C,17.0,,,,40.15,49.1,23.25,50.25,46.83,51.0,,,,-0.12,0.0,-1.0,-1.5,0.0,N/A,False,45.29,,,,,28.88,,29.36,23.25,C,45.29
141767,Skylar Lentz,SP,18.0,,,,31.27,41.58,,,,,25.25,48.75,37.75,-0.29,0.0,-1.5,-0.9,0.0,N/A,False,,,,,,,,,,SP,27.75
141768,Friar Streetman,SP,18.0,,,,34.15,49.47,,,,,26.0,47.25,51.65,0.46,0.0,2.5,-0.9,0.0,N/A,False,,,,,,,,,,SP,31.13
141769,Jordan Reilly,RF,18.0,,,,32.04,41.53,24.0,44.0,46.62,24.0,,,,0.0,0.0,1.0,-0.9,0.0,N/A,False,,,,,,27.26,,27.52,24.0,RF,27.52
141770,J.R. Reed,CF,18.0,,,,31.8,46.63,24.5,49.0,41.75,34.5,,,,-0.31,0.0,0.0,-0.9,0.0,N/A,False,,,,,,28.09,,,24.5,LF,28.09
141771,Jonathan Cole,LF,17.0,,,,31.65,44.66,24.0,48.25,47.12,26.25,,,,-0.31,0.0,0.0,-1.5,0.0,N/A,False,,,,,,27.19,,28.2,24.0,RF,28.2
141772,Reiley Malbon,2B,17.0,,,,34.42,41.98,22.25,45.25,42.92,50.25,,,,-0.38,0.0,0.5,-1.5,0.0,N/A,False,,25.92,35.17,,,27.56,,,22.25,2B,35.17
141773,Jordan Stewart,CF,17.0,,,,44.91,58.05,25.5,54.0,52.33,53.25,,,,1.0,0.0,3.0,-1.5,0.0,N/A,False,,,,,,32.18,44.44,32.4,25.5,CF,44.44
141774,Charlie Shea,SP,18.0,,,,32.67,42.95,,,,,24.0,44.5,45.98,0.5,0.0,1.5,-0.9,0.0,N/A,False,,,,,,,,,,SP,28.4
141775,Mason Blake,1B,18.0,,,,30.64,43.5,24.0,46.75,0.0,34.0,,,,-0.38,0.0,0.0,-0.9,0.0,N/A,False,,,,,,,,,24.0,DH,24.0
141776,J.J. Whittle,SP,18.0,,,,31.05,35.35,,,,,21.75,36.0,36.45,0.0,0.0,0.5,-0.9,0.0,N/A,False,,,,,,,,,,SP,24.69
141777,Mac Plotkin,SP,18.0,,,,32.48,45.68,,,,,26.25,50.25,40.9,0.67,0.0,0.0,-0.9,0.0,N/A,False,,,,,,,,,,SP,29.18
141778,Aden Richards,SS,18.0,,,,36.51,45.42,22.75,44.0,44.5,59.0,,,,0.0,0.0,0.0,-0.9,0.0,N/A,False,,26.39,38.64,,,29.34,,,22.75,2B,38.64
141779,Tyler Imm,SS,18.0,,,,36.74,45.97,23.0,44.25,51.81,44.0,,,,0.0,0.0,-1.5,-0.9,0.0,N/A,False,,27.55,40.51,37.1,,,,27.65,23.0,2B,40.51
141780,Stuart McClendon,CF,17.0,,,,31.76,40.5,21.25,43.0,49.88,34.25,,,,0.0,0.0,1.0,-1.5,0.0,N/A,False,,,,,,26.45,,27.24,21.25,RF,27.24
141781,Parker Finch,RF,18.0,,,,33.2,56.74,26.75,55.25,52.12,25.5,,,,0.88,0.0,0.0,-0.9,0.0,N/A,False,,,,,,29.93,,30.94,26.75,RF,30.94
141782,Jax Hayes,LF,18.0,,,,33.09,49.22,26.25,49.5,46.0,31.0,,,,0.69,0.0,1.0,-0.9,0.0,N/A,False,,,,,,29.54,,29.84,26.25,RF,29.84
141783,Ayden Park,LF,18.0,,,,32.46,42.58,24.0,45.0,39.75,52.0,,,,-0.44,0.0,0.5,-0.9,0.0,N/A,False,,26.6,,,,29.72,,,24.0,LF,29.72
141784,Ivan Elizalde,CF,18.0,,,,43.87,57.04,24.5,54.5,52.5,57.25,,,,1.06,0.0,1.0,-0.9,0.0,N/A,False,,,,,,31.98,44.99,31.83,24.5,CF,44.99
