ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,Batting_Score,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
126211,Harry Henry,RP,27.0,Milwaukee Brewers,Milwaukee Brewers,ML,36.53,,,,46.75,59.4,1.0,1.0,-3.5,N/A,False,,,,,,,,,,SP,39.28
126212,Lucas Belanger,SP,27.0,,,,37.69,,,,44.0,39.28,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,43.06
126213,Stephan Owens,SP,27.0,Los Angeles Dodgers,Los Angeles Dodgers,ML,41.45,,,,52.25,56.3,0.96,1.0,-3.5,N/A,False,,,,,,,,,,SP,45.56
126215,Benito Rodriguez,3B,27.0,,,,43.78,39.25,55.38,59.0,,,0.0,0.0,-3.5,N/A,False,,42.01,48.54,49.58,,,,42.69,39.25,3B,49.58
126216,Bertie Auble,SP,27.0,,,,31.53,,,,31.5,46.42,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,29.48
126217,Richard Reynolds,SP,27.0,Texas Rangers,Texas Rangers,ML,37.54,,,,50.0,53.88,1.06,1.0,-3.5,N/A,False,,,,,,,,,,SP,40.77
126218,Jericho Dahilan,RP,28.0,Pittsburgh Pirates,Pittsburgh Pirates,ML,39.95,,,,46.0,53.33,0.98,0.0,-3.5,N/A,False,,,,,,,,,,SP,44.97
126219,Dominic Wells,RP,27.0,Newark Bears,New York Mets,AAA,34.77,,,,47.25,33.83,0.96,0.0,-3.5,N/A,False,,,,,,,,,,SP,37.07
126221,Bryan Medeiros,2B,27.0,Cleveland Indians,Cleveland Indians,ML,47.93,44.5,48.3,74.5,,,1.06,0.0,-3.5,N/A,False,,46.15,51.33,49.38,,47.43,,47.8,44.5,2B,51.33
126222,Leighton Liebelt,3B,27.0,,,,41.91,41.5,50.0,33.25,,,0.12,0.0,-3.5,N/A,False,,41.54,,47.84,,41.12,,42.4,41.5,3B,47.84
126224,Frank Allen,SP,27.0,,,,34.86,,,,38.75,48.6,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,38.22
126225,Armand Corcoran,C,27.0,El Paso Chihuahuas,San Diego Padres,AAA,53.29,44.0,54.0,28.0,,,0.0,-1.5,-3.5,N/A,False,56.85,,,,,,,42.47,44.0,C,56.85
126227,Hilton Ross,SP,27.0,,,,40.16,,,,45.0,45.9,1.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,45.18
126229,Todd Brown,RP,27.0,Texas Rangers,Texas Rangers,ML,37.53,,,,52.25,45.35,0.96,1.0,-3.5,N/A,False,,,,,,,,,,SP,40.87
126230,Keith Lindon,2B,27.0,Wilkes-Barre Barons,Philadelphia Phillies,AAA,54.54,44.0,53.79,54.75,,,0.0,-1.5,-3.5,N/A,False,,45.34,53.96,52.19,57.68,44.18,,44.93,44.0,SS,57.68
126231,Rod Chandler,3B,26.0,Pawtucket Red Sox,Boston Red Sox,AAA,38.98,41.0,44.5,40.25,,,0.0,0.0,-3.5,N/A,False,,41.06,,44.79,,,,41.07,41.0,3B,44.79
126232,Perry Lawless,SP,28.0,Texas Rangers,Texas Rangers,ML,55.2,,,,56.5,50.75,1.29,0.0,-3.5,N/A,False,,,,,,,,,,SP,55.35
126233,Gavin Gavina,RP,27.0,Ottawa Oddballs,Montreal Expos,AAA,35.26,,,,45.0,47.55,1.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,38.01
126234,Paul Rangel,2B,26.0,,,,35.08,38.0,44.08,28.75,,,0.0,0.0,-3.5,N/A,False,,37.74,,,,37.94,,38.65,38.0,RF,38.65
126236,J.T. Akin,2B,27.0,Houston Astros,Houston Astros,ML,53.89,50.25,64.12,31.5,,,1.06,0.0,-3.5,N/A,False,,50.69,54.68,,,,,,50.25,2B,54.68
126239,Dave Garrett,RF,27.0,,,,49.15,43.25,52.38,55.0,,,0.12,0.0,-3.5,N/A,False,,43.51,,,,46.6,52.94,46.11,43.25,CF,52.94
126241,Emerson Moore,SP,28.0,,,,38.16,,,,44.0,42.18,0.08,0.0,-3.5,N/A,False,,,,,,,,,,SP,43.64
126244,Isaiah Davis,SP,28.0,,,,40.4,,,,47.5,41.45,0.15,0.0,-3.5,N/A,False,,,,,,,,,,SP,46.29
126246,Phil Berry,1B,27.0,,,,47.89,49.75,50.06,29.0,,,1.06,0.0,-3.5,N/A,False,,48.24,,51.3,,47.3,,48.09,49.75,3B,51.3
126250,Roger Deonarine,C,27.0,Columbus Clippers,Cleveland Indians,AAA,47.82,45.25,56.5,39.25,,,1.0,-1.5,-3.5,N/A,False,52.82,,,,,,,,45.25,C,52.82
126252,Cedric Sayon,SP,26.0,Cleveland Indians,Cleveland Indians,ML,51.82,,,,52.0,48.2,1.23,2.0,-3.5,N/A,False,,,,,,,,,,SP,51.24
126254,Peter Campisi,2B,27.0,Charlotte Knights,Las Vegas Knights,AAA,46.75,43.75,56.75,65.0,,,1.0,-1.5,-3.5,N/A,False,,47.04,52.17,50.1,,46.48,,,43.75,2B,52.17
126255,Kurt Chisolm,RP,28.0,,,,31.23,,,,40.25,43.67,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,28.44
126257,Asher Gervais,1B,26.0,,,,40.26,41.5,46.5,62.75,,,0.19,0.0,-3.5,N/A,False,,43.01,46.1,,,,,,41.5,2B,46.1
126258,Gage Friedman,SP,28.0,Maine Grizzlies,Houston Astros,AAA,39.97,,,,45.0,52.35,1.0,-1.5,-3.5,N/A,False,,,,,,,,,,SP,46.47
126261,Andy Joseph,SP,27.0,Norfolk Tides,Baltimore Orioles,AAA,35.45,,,,42.75,50.85,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,39.37
126262,David Spurlock,3B,27.0,San Francisco Giants,San Francisco Giants,ML,56.53,50.0,58.85,43.25,,,1.0,0.0,-3.5,N/A,False,,50.46,54.5,56.64,56.68,,,48.88,50.0,SS,56.68
126263,Kenny DeMarco,SP,27.0,,,,32.16,,,,32.75,38.95,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,31.49
126268,Cameron Levin,SP,27.0,Vancouver Cascades,Vancouver Cascades,ML,49.11,,,,50.5,53.72,0.9,1.0,-3.5,N/A,False,,,,,,,,,,SP,51.15
126269,Ralph Jachimowicz,RP,28.0,New York Yankees,New York Yankees,ML,43.01,,,,54.75,65.72,2.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,46.95
126272,Rainer Lange,SP,27.0,Arizona Diamondbacks,Arizona Diamondbacks,ML,41.54,,,,47.25,51.75,0.96,1.0,-3.5,N/A,False,,,,,,,,,,SP,45.65
126273,Nicolas Almeida,SP,27.0,Atlanta Braves,Atlanta Braves,ML,62.49,,,,62.5,55.5,2.1,1.0,-3.5,N/A,False,,,,,,,,,,SP,61.1
126279,Lane Rudd,SP,27.0,Philadelphia Phillies,Philadelphia Phillies,ML,45.77,,,,49.0,49.1,1.02,1.0,-3.5,N/A,False,,,,,,,,,,SP,49.02
126281,D.J. Sundown,RP,28.0,,,,32.27,,,,45.0,36.65,1.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,30.83
126282,Ben Hamilton,RP,27.0,Tucson Sidewinders,Arizona Diamondbacks,AAA,37.07,,,,46.0,46.8,0.98,0.0,-3.5,N/A,False,,,,,,,,,,SP,41.16
126283,Sylvester Hanh,2B,27.0,,,,41.43,46.5,47.0,26.5,,,1.0,0.0,-3.5,N/A,False,,45.65,44.27,,,,,,46.5,DH,46.5
126284,Roman Simon,LF,27.0,,,,53.29,46.75,47.3,69.5,,,1.12,0.0,-3.5,N/A,False,,47.01,46.66,,,49.74,54.23,49.36,46.75,CF,54.23
126286,Julian Freeman,RP,27.0,,,,34.1,,,,42.25,51.4,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,36.58
126287,LaDainian Chase,SP,28.0,,,,38.47,,,,43.25,47.65,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,44.13
126288,Thurston Thompson,RP,27.0,El Paso Chihuahuas,San Diego Padres,AAA,32.89,,,,44.75,47.1,0.88,0.0,-3.5,N/A,False,,,,,,,,,,SP,32.72
126289,Henry Good,1B,27.0,,,,40.0,45.0,39.25,22.25,,,1.0,0.0,-3.5,N/A,False,,43.56,,,,41.45,,,45.0,DH,45.0
126290,Raz Beaulieu,1B,27.0,,,,38.95,43.75,39.0,31.25,,,1.0,0.0,-3.5,N/A,False,,,,,,41.79,,,43.75,DH,43.75
126291,Brandon Moore,C,27.0,,,,39.79,43.25,49.33,34.0,,,0.0,0.0,-3.5,N/A,False,45.76,,,,,43.19,,43.56,43.25,C,45.76
126292,Ruben Savala,RF,27.0,,,,44.32,49.0,59.25,28.5,,,1.0,0.0,-3.5,N/A,False,,,,,,48.08,,48.9,49.0,DH,49.0
126293,Paul Betancourt,SP,27.0,,,,35.98,,,,46.75,46.85,1.06,0.0,-3.5,N/A,False,,,,,,,,,,SP,39.27
126296,Johnny Lee Foreman,LF,27.0,,,,41.91,46.25,50.5,43.25,,,1.0,0.0,-3.5,N/A,False,,,,,,46.21,,46.96,46.25,RF,46.96
126299,Heath Britsch,C,28.0,,,,52.09,46.25,57.0,42.0,,,1.06,0.0,-3.5,N/A,False,53.56,,,,,,,,46.25,C,53.56
126300,Chet Roberts,2B,27.0,Maine Grizzlies,Houston Astros,AAA,41.96,43.25,53.69,27.5,,,0.19,-1.5,-3.5,N/A,False,,44.14,45.95,49.33,,,,41.71,43.25,3B,49.33
126301,Jack Wiegand,SP,28.0,Pawtucket Red Sox,Boston Red Sox,AAA,39.14,,,,45.0,47.45,1.0,-1.5,-3.5,N/A,False,,,,,,,,,,SP,45.49
126302,Greg Frazier,RP,27.0,,,,32.21,,,,40.5,46.2,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,31.64
126303,Kipp Bridges,SP,27.0,,,,39.56,,,,48.0,42.43,1.1,0.0,-3.5,N/A,False,,,,,,,,,,SP,44.39
126304,Murdock Chamberlain,RP,27.0,,,,34.2,,,,45.0,48.75,1.06,0.0,-3.5,N/A,False,,,,,,,,,,SP,35.75
126307,See Kiat Widhyapsari,C,28.0,,,,42.77,43.25,44.38,20.0,,,0.0,0.0,-3.5,N/A,False,48.74,,,,,,,39.84,43.25,C,48.74
126308,Coleman Foley,SP,27.0,,,,40.62,,,,45.0,47.77,1.12,0.0,-3.5,N/A,False,,,,,,,,,,SP,45.55
126310,Nick Elder,SP,27.0,New York Mets,New York Mets,ML,50.08,,,,50.0,57.4,1.06,1.0,-3.5,N/A,False,,,,,,,,,,SP,51.48
126311,Tom Singleton,SP,27.0,,,,39.74,,,,46.25,38.62,0.98,0.0,-3.5,N/A,False,,,,,,,,,,SP,44.73
126312,Christopher Lowe,SP,27.0,Boston Red Sox,Boston Red Sox,ML,48.84,,,,53.0,54.45,1.1,1.0,-3.5,N/A,False,,,,,,,,,,SP,50.79
126315,John Galvez,RF,27.0,Texas Rangers,Texas Rangers,ML,60.23,51.25,63.67,69.0,,,1.0,0.0,-3.5,N/A,False,,,,,,54.82,60.26,54.94,51.25,CF,60.26
126316,Steve McInnis,CF,27.0,,,,41.77,42.25,51.1,33.5,,,0.0,0.0,-3.5,N/A,False,,42.09,,47.1,,42.61,47.82,43.21,42.25,CF,47.82
126318,Jackson Prentice,SS,27.0,Las Vegas Knights,Las Vegas Knights,ML,56.98,42.5,62.1,67.5,,,0.0,0.0,-3.5,N/A,False,,46.4,54.79,54.33,58.05,,,45.67,42.5,SS,58.05
126319,Jordan Dae,SP,27.0,,,,37.89,,,,45.75,45.2,0.21,0.0,-3.5,N/A,False,,,,,,,,,,SP,43.14
126320,Jon Larson,C,28.0,,,,56.02,44.5,50.62,30.0,,,1.06,0.0,-3.5,N/A,False,56.2,,,,,,,42.23,44.5,C,56.2
126322,Dominic Curry,SP,27.0,Albuquerque Isotopes,Colorado Rockies,AAA,39.65,,,,45.75,43.95,0.21,0.0,-3.5,N/A,False,,,,,,,,,,SP,45.39
126323,Aiden Jordan,SS,27.0,,,,38.4,39.5,46.08,45.0,,,0.0,0.0,-3.5,N/A,False,,40.12,43.09,44.05,,,,,39.5,3B,44.05
126324,Chad Morton,LF,27.0,Miami Marlins,Miami Marlins,ML,55.69,54.75,50.25,62.25,,,2.0,0.0,-3.5,N/A,False,,,,,,54.64,,55.01,54.75,RF,55.01
126325,Nathan Camacho,SP,28.0,Louisville Bats,Cincinnati Reds,AAA,35.97,,,,43.25,48.65,0.0,-1.5,-3.5,N/A,False,,,,,,,,,,SP,41.83
126326,Leif Drinnon,SP,27.0,,,,36.69,,,,42.75,49.2,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,41.54
126327,Kevin Greene,LF,28.0,New York Yankees,New York Yankees,ML,52.91,48.25,58.67,51.75,,,1.06,-1.2,-3.5,N/A,False,,,,,,50.1,55.25,50.21,48.25,CF,55.25
126328,Gonzalo Cervantes,3B,26.0,Nashville Sounds,Oakland Athletics,AAA,45.92,47.0,52.75,41.0,,,1.06,0.0,-3.5,N/A,False,,47.9,47.98,50.08,,,,46.4,47.0,3B,50.08
126329,Jayson Thomas,RP,27.0,Orlando Wizards,Memphis Blues,AAA,35.84,,,,50.0,45.1,1.06,0.0,-3.5,N/A,False,,,,,,,,,,SP,39.02
126330,Lennox Karger,SP,27.0,,,,44.34,,,,49.0,48.95,1.02,0.0,-3.5,N/A,False,,,,,,,,,,SP,48.99
126335,Damian Relanut,LF,27.0,,,,54.88,47.25,47.5,71.5,,,1.12,0.0,-3.5,N/A,False,,47.34,46.86,,,50.88,55.29,,47.25,CF,55.29
126337,Seaborne Wilson,SP,27.0,,,,40.37,,,,45.75,47.98,0.21,0.0,-3.5,N/A,False,,,,,,,,,,SP,46.2
126338,Linc Mullis,SP,27.0,,,,37.4,,,,39.75,54.2,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,42.64
126339,Mickey Fishman,RF,27.0,,,,54.43,46.0,53.3,62.25,,,1.0,0.0,-3.5,N/A,False,,,46.5,47.26,,49.46,55.1,49.58,46.0,CF,55.1
126341,Leo Roller,LF,27.0,Durham Bulls,Tampa Bay Rays,AAA,50.94,45.25,59.67,64.25,,,1.0,-1.5,-3.5,N/A,False,,,,,,49.06,54.49,49.81,45.25,CF,54.49
126342,Bode Muñoz,2B,27.0,Detroit Tigers,Detroit Tigers,ML,53.17,46.75,50.83,45.5,,,1.0,0.0,-3.5,N/A,False,,47.01,52.25,49.5,54.27,45.72,,45.99,46.75,SS,54.27
126343,Ethan Ricket,RP,26.0,Pittsburgh Pirates,Pittsburgh Pirates,ML,38.04,,,,47.75,60.6,1.23,2.0,-3.5,N/A,False,,,,,,,,,,SP,40.32
126346,Jim Villalba,RP,27.0,,,,32.49,,,,45.5,36.83,1.21,0.0,-3.5,N/A,False,,,,,,,,,,SP,31.27
126347,Rich Gayle,RP,28.0,New York Yankees,New York Yankees,ML,39.44,,,,50.5,57.8,0.9,0.0,-3.5,N/A,False,,,,,,,,,,SP,44.46
126348,Joel Friese,RP,27.0,,,,33.43,,,,44.25,43.35,0.92,0.0,-3.5,N/A,False,,,,,,,,,,SP,34.07
126349,Jax Noble,LF,27.0,,,,42.07,37.75,51.33,43.5,,,0.0,0.0,-3.5,N/A,False,,,,,,40.43,48.11,40.01,37.75,CF,48.11
126351,Vinny Williamson,SP,27.0,Philadelphia Phillies,Philadelphia Phillies,ML,45.69,,,,49.0,48.83,1.02,1.0,-3.5,N/A,False,,,,,,,,,,SP,48.97
126352,Cotton Ponce,CF,27.0,,,,39.97,42.0,54.12,60.5,,,0.12,0.0,-3.5,N/A,False,,,,,,45.84,,45.5,42.0,LF,45.84
126353,Sam Sharpless,RP,27.0,,,,33.47,,,,41.5,46.95,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,35.09
126354,Keyon Stark,CF,27.0,,,,49.15,44.0,56.0,42.0,,,0.06,0.0,-3.5,N/A,False,,44.0,,,,45.9,53.0,46.65,44.0,CF,53.0
126355,Luke Morris,2B,27.0,Toronto Blue Jays,Toronto Blue Jays,ML,54.75,50.0,53.75,52.25,,,1.0,0.0,-3.5,N/A,False,,50.61,53.49,53.71,55.33,48.73,,,50.0,SS,55.33
126357,R.J. Pedersen,1B,27.0,,,,40.45,45.5,0.0,33.5,,,1.0,0.0,-3.5,N/A,False,,,,,,,,,45.5,DH,45.5
126358,Dugal Prajakkata,SP,27.0,,,,38.12,,,,44.0,42.3,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,43.66
126360,Julian Smith,2B,27.0,,,,41.99,46.0,52.12,28.25,,,1.0,0.0,-3.5,N/A,False,,45.71,47.04,,,,,,46.0,2B,47.04
126362,Lou Gebala,SP,27.0,,,,36.35,,,,41.5,51.35,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,40.97
126363,Cody Yu,LF,28.0,Montreal Expos,Montreal Expos,ML,50.73,50.0,53.0,65.25,,,1.06,-1.2,-3.5,N/A,False,,,,,,51.67,54.01,,50.0,CF,54.01
126364,Ted Ferguson,C,27.0,,,,41.34,45.25,43.62,25.25,,,1.06,0.0,-3.5,N/A,False,46.35,43.62,,,,,,,45.25,C,46.35
126366,Timmy Exton,3B,27.0,,,,41.51,43.25,43.92,66.25,,,0.0,0.0,-3.5,N/A,False,,44.88,47.58,,,44.46,,,43.25,2B,47.58
126369,Phil Partyka,LF,27.0,Round Rock Express,Texas Rangers,AAA,45.09,46.25,55.83,51.5,,,1.0,-1.5,-3.5,N/A,False,,,,,,47.9,51.06,48.91,46.25,CF,51.06
126370,Raymón Velazquez,2B,27.0,Milwaukee Brewers,Milwaukee Brewers,ML,49.13,44.75,54.42,33.25,,,0.0,0.0,-3.5,N/A,False,,45.4,50.24,52.39,53.05,43.11,,43.64,44.75,SS,53.05
126372,Wil Pitre,RF,27.0,New York Mets,New York Mets,ML,52.43,50.0,55.0,61.5,,,1.0,0.0,-3.5,N/A,False,,,,,,51.9,53.83,51.9,50.0,CF,53.83
126374,Otis Granger,1B,27.0,Baltimore Orioles,Baltimore Orioles,ML,43.38,48.25,35.75,27.0,,,1.0,0.0,-3.5,N/A,False,,,,,,44.25,,,48.25,DH,48.25
126376,Wendell Willis,CF,27.0,Toledo Mud Hens,Detroit Tigers,AAA,49.13,49.25,55.0,60.5,,,1.0,-1.5,-3.5,N/A,False,,,,,,51.24,53.55,51.24,49.25,CF,53.55
126377,Connor Peterman,LF,27.0,,,,44.69,49.0,46.9,46.5,,,1.0,0.0,-3.5,N/A,False,,48.27,45.04,48.2,,49.01,,49.27,49.0,RF,49.27
126379,Roman Turner,1B,26.0,,,,41.63,40.5,52.25,27.0,,,0.0,0.0,-3.5,N/A,False,,40.98,43.88,47.7,,,,40.28,40.5,3B,47.7
126382,Adrián Villicana,CF,28.0,Boston Red Sox,Boston Red Sox,ML,60.61,43.75,58.75,78.75,,,1.0,-1.2,-3.5,N/A,False,,45.12,,,,50.44,61.91,49.84,43.75,CF,61.91
126383,Bodie Friedman,SP,27.0,El Paso Chihuahuas,San Diego Padres,AAA,42.11,,,,46.75,48.1,1.12,0.0,-3.5,N/A,False,,,,,,,,,,SP,47.02
126386,Kelvin Nash,SP,27.0,,,,39.34,,,,44.0,50.15,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,45.23
126388,Butler Young,C,27.0,,,,46.93,45.0,46.75,27.75,,,1.0,0.0,-3.5,N/A,False,50.79,43.54,,,,,,,45.0,C,50.79
126389,Greg Rick,RF,27.0,,,,50.49,47.0,53.5,60.0,,,1.06,0.0,-3.5,N/A,False,,,,,,49.09,52.69,49.27,47.0,CF,52.69
126391,Pedro Sanchez,SP,28.0,Las Vegas Knights,Las Vegas Knights,ML,44.13,,,,50.25,43.25,1.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,48.85
126392,Lombard Morrow,RP,28.0,Philadelphia Phillies,Philadelphia Phillies,ML,35.25,,,,52.75,36.53,1.98,0.0,-3.5,N/A,False,,,,,,,,,,SP,37.01
126393,Bob Brennan,LF,27.0,Wilkes-Barre Barons,Philadelphia Phillies,AAA,53.91,48.75,50.8,59.0,,,1.0,-1.5,-3.5,N/A,False,,48.39,46.74,,,50.94,56.25,50.86,48.75,CF,56.25
126394,Oliver MacLean,LF,28.0,,,,48.37,43.75,54.83,62.25,,,0.0,0.0,-3.5,N/A,False,,,,,,47.14,52.64,47.21,43.75,CF,52.64
126395,Johnny Rosenwinkel,SP,26.0,,,,35.41,,,,39.75,49.98,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,39.3
126396,Skyler Strum,1B,27.0,,,,43.18,47.25,50.12,52.5,,,1.0,0.0,-3.5,N/A,False,,48.09,47.77,,,,,,47.25,1B,48.09
126397,Warrior Shivers,SP,28.0,,,,44.14,,,,47.75,53.07,1.04,0.0,-3.5,N/A,False,,,,,,,,,,SP,48.82
126399,Rick McCormack,CF,27.0,,,,45.33,46.0,50.5,43.5,,,1.12,0.0,-3.5,N/A,False,,,,,,46.24,49.61,,46.0,CF,49.61
126400,Xavier Valendez,LF,27.0,,,,50.97,45.0,54.5,45.75,,,1.0,0.0,-3.5,N/A,False,,,,,,46.09,53.0,,45.0,CF,53.0
126401,Easton Ronan,SP,27.0,Reno Aces,Portland Hops,AAA,38.39,,,,44.0,44.18,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,44.04
126402,Connor Keitel,CL,27.0,California Angels,California Angels,ML,33.53,35.25,35.75,22.0,,,0.0,0.0,-3.5,N/A,False,,,,,,34.0,,,35.25,DH,35.25
126403,Arnie Hummel,RP,27.0,,,,30.76,,,,40.5,33.98,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,26.7
126404,Jim Costa,SS,27.0,,,,44.76,43.25,51.1,52.0,,,0.0,0.0,-3.5,N/A,False,,44.86,49.64,50.33,,43.71,,44.61,43.25,3B,50.33
126406,Linwood Majcher,SP,27.0,,,,39.41,,,,44.5,42.95,1.12,0.0,-3.5,N/A,False,,,,,,,,,,SP,44.19
126407,Jason Werner,LF,27.0,,,,36.53,40.0,49.75,36.25,,,0.0,0.0,-3.5,N/A,False,,,,,,41.27,,40.9,40.0,LF,41.27
126408,Cody Garza,LF,27.0,Reno Aces,Portland Hops,AAA,52.85,48.25,57.67,74.5,,,1.0,-1.5,-3.5,N/A,False,,,,,,52.41,55.58,52.19,48.25,CF,55.58
126411,Chris Sperry,SP,27.0,,,,35.97,,,,44.5,48.65,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,40.33
126413,Hank Tak,RF,27.0,,,,51.79,45.5,52.81,64.75,,,1.0,0.0,-3.5,N/A,False,,,46.41,,,48.81,53.45,49.15,45.5,CF,53.45
126414,Andres LaFalce,CF,26.0,,,,51.9,39.0,54.19,66.5,,,0.0,0.0,-3.5,N/A,False,,,42.54,,,44.64,54.51,44.45,39.0,CF,54.51
126415,Luke Ciampa,CF,27.0,,,,53.57,49.5,49.67,56.5,,,1.12,0.0,-3.5,N/A,False,,48.8,,,,50.8,54.4,,49.5,CF,54.4
126419,Errol Magana,RP,27.0,,,,30.92,,,,40.5,36.9,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,27.28
126421,Justin Boussaid,1B,27.0,,,,45.28,45.0,52.0,53.5,,,1.0,0.0,-3.5,N/A,False,,46.52,47.09,49.7,,46.19,,47.27,45.0,3B,49.7
126424,Bryan Reedy,2B,28.0,Miami Marlins,Miami Marlins,ML,60.63,53.0,59.96,72.75,,,1.06,-1.2,-3.5,N/A,False,,54.89,60.04,60.06,61.87,54.38,,55.05,53.0,SS,61.87
126425,Jerom Hughes,SP,27.0,,,,39.01,,,,43.5,47.93,0.44,0.0,-3.5,N/A,False,,,,,,,,,,SP,44.39
126427,Carey Snow,CF,26.0,Reno Aces,Portland Hops,AAA,50.15,46.25,51.0,52.5,,,1.0,0.0,-3.5,N/A,False,,,45.41,,,48.11,52.58,,46.25,CF,52.58
126428,Billy Basta,2B,27.0,,,,39.33,40.75,44.42,51.75,,,0.0,0.0,-3.5,N/A,False,,41.52,45.23,,,42.04,,,40.75,2B,45.23
126430,Kaleb Ross,1B,28.0,Tacoma Rainiers,Seattle Mariners,AAA,41.82,46.25,51.56,34.25,,,1.06,-3.0,-3.5,N/A,False,,45.82,48.2,49.81,,,,45.54,46.25,3B,49.81
126431,Jax Beacham,RP,27.0,,,,32.53,,,,44.25,43.23,1.04,0.0,-3.5,N/A,False,,,,,,,,,,SP,31.55
126434,Samuel Reyes,RP,27.0,,,,31.64,,,,42.75,40.7,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,29.84
126436,Phil Benstead,SP,27.0,,,,34.24,,,,41.0,45.52,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,36.91
126439,Cam Punty,SP,27.0,Maine Grizzlies,Houston Astros,AAA,37.0,,,,45.5,48.65,0.9,0.0,-3.5,N/A,False,,,,,,,,,,SP,41.13
126440,Kenny Arndt,SP,27.0,Indianapolis Ignition,Indianapolis Ignition,ML,40.0,,,,51.75,50.18,1.06,1.0,-3.5,N/A,False,,,,,,,,,,SP,43.94
126465,Silverio Del Rio,SP,29.0,,,,40.69,,,,45.0,48.43,1.06,0.0,-3.5,N/A,False,,,,,,,,,,SP,45.69
126521,Lúcio Portillo,SP,28.0,,,,37.56,,,,47.25,45.25,1.02,0.0,-3.5,N/A,False,,,,,,,,,,SP,41.85
126547,Simón Claudil,SP,28.0,Miami Marlins,Miami Marlins,ML,56.3,,,,55.0,57.45,2.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,55.49
126554,Rodrigo Landeros,C,28.0,,,,40.94,43.75,48.0,47.0,,,0.12,0.0,-3.5,N/A,False,46.89,,,,,,,,43.75,C,46.89
126556,Gustavo Gonzáles,RP,28.0,,,,33.54,,,,44.25,56.9,0.98,0.0,-3.5,N/A,False,,,,,,,,,,SP,34.28
126563,Adrie Korving,RP,28.0,Pawtucket Red Sox,Boston Red Sox,AAA,34.14,,,,46.5,50.2,0.94,-1.5,-3.5,N/A,False,,,,,,,,,,SP,37.24
126594,Pizarro Henriquez,RP,28.0,Gwinnett Stripers,Atlanta Braves,AAA,32.22,,,,48.25,30.73,0.94,-1.5,-3.5,N/A,False,,,,,,,,,,SP,32.25
126602,Yaisnier Matos,RP,29.0,Toronto Blue Jays,Toronto Blue Jays,ML,37.45,,,,50.75,61.65,0.98,-1.2,-3.5,N/A,False,,,,,,,,,,SP,42.93
126603,Edwin Licerio,3B,28.0,Tampa Bay Rays,Tampa Bay Rays,ML,51.92,48.5,55.81,47.0,,,1.0,-1.2,-3.5,N/A,False,,49.38,50.04,54.73,,,,48.65,48.5,3B,54.73
126605,Ismael Hull,SS,28.0,,,,52.43,44.25,56.35,60.5,,,1.0,0.0,-3.5,N/A,False,,46.94,51.72,51.48,53.83,,,46.06,44.25,SS,53.83
126606,Fernando Chavez,RP,28.0,San Diego Padres,San Diego Padres,ML,33.84,,,,49.5,39.35,1.02,0.0,-3.5,N/A,False,,,,,,,,,,SP,34.97
126610,Saverio Luci,SS,28.0,,,,51.47,43.25,54.17,36.75,,,0.12,0.0,-3.5,N/A,False,,44.1,50.59,50.24,54.15,42.19,,43.09,43.25,SS,54.15
126611,Juan Cabrera,SS,28.0,,,,42.63,41.0,49.9,66.5,,,0.0,0.0,-3.5,N/A,False,,43.28,48.61,48.12,,43.96,,44.67,41.0,2B,48.61
126617,Ramón Caraveo,2B,28.0,,,,42.96,40.5,55.0,51.75,,,0.19,0.0,-3.5,N/A,False,,42.61,48.26,48.71,,42.86,,44.17,40.5,3B,48.71
