ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,VOS_Potential,Batting_Score,Batting_Potential,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
8587,Robby Fleming,RF,33.0,Pukalani Paniolos,New Orleans Crawdaddy's,AAA,51.41,49.48,49.75,49.75,59.67,68.25,,,1.0,-3.0,-2.0,N/A,False,,,,,,52.84,54.74,53.89,49.75,CF,54.74
8589,Nelson Martínez,RP,21.0,Delmarva Shorebirds,Arizona Diamond Scorchers,A,33.96,36.74,,,,,42.25,39.67,0.44,2.08,1.0,N/A,False,,,,,,,,,,SP,29.24
8590,Jeremy Walker,SP,33.0,Pukalani Paniolos,New Orleans Crawdaddy's,AAA,44.33,43.03,,,,,48.5,43.3,1.04,-3.0,1.0,N/A,False,,,,,,,,,,SP,47.46
8591,Pedro Chávez,RP,21.0,,,,34.18,38.8,,,,,29.5,43.3,0.0,0.0,1.0,N/A,False,,,,,,,,,,SP,32.26
8592,Takayuki Kaneko,3B,19.0,Philadelphia Hornets,Philadelphia Hornets,,38.27,45.0,28.5,41.75,50.25,32.0,,,0.0,0.0,0.0,N/A,False,,,,40.38,,,,31.47,28.5,3B,40.38
8593,John Holder,SP,24.0,Detroit Wheels,Toronto Beavers,AAA,42.42,43.85,,,,,38.75,57.15,0.0,2.5,0.0,N/A,False,,,,,,,,,,SP,42.43
8598,Roberto Cardona,2B,19.0,Tucson Jesters,Washington Patriots,A,59.21,62.13,32.5,44.25,56.96,38.0,,,0.0,3.0,2.0,N/A,False,,35.52,46.44,46.5,51.65,34.62,,35.67,32.5,SS,51.65
8602,Víctor Zavala,C,20.0,Havana Sugar Kings,Norfolk Atlantics,A-,44.78,48.28,36.25,47.5,45.33,45.75,,,0.56,0.0,-2.0,N/A,False,48.27,,,,,37.88,,38.14,36.25,C,48.27
8606,Lee Silva,RP,33.0,Atlanta Black Crackers,Atlanta Black Crackers,ML,34.56,34.09,,,,,47.75,39.3,1.04,-3.0,0.0,N/A,False,,,,,,,,,,SP,36.06
8607,Shigenobu Uenohara,C,26.0,,,,39.35,40.22,40.25,41.25,42.0,20.0,,,0.0,0.0,1.5,N/A,False,,39.41,,,,,,,40.25,DH,40.25
8608,Robert Johnson,RP,33.0,Norfolk Atlantics,Norfolk Atlantics,ML,46.11,44.9,,,,,48.75,54.65,0.83,-3.0,0.0,N/A,False,,,,,,,,,,SP,49.93
8611,Jim Hanna,1B,34.0,Kensington Wolfpack,Hudson Valley Renegades,AAA,43.87,43.87,42.25,42.25,44.92,50.5,,,0.0,-3.0,4.5,N/A,False,,43.34,44.65,,,,,42.74,42.25,2B,44.65
8616,Billy Middleton,C,33.0,Kensington Wolfpack,Hudson Valley Renegades,AAA,44.32,43.08,48.0,48.0,43.25,32.0,,,1.0,-3.0,0.5,N/A,False,46.15,46.4,,,,,,,48.0,DH,48.0
8620,Marcos Maestre,LF,21.0,Queens Mutiny,Halifax Privateers,A-,33.43,45.35,34.25,50.25,0.0,33.0,,,0.25,-3.0,0.0,N/A,False,,,,,,,,,34.25,DH,34.25
8621,Pancho Rea,LF,27.0,,,,42.73,41.63,47.0,47.0,48.25,44.5,,,1.0,0.0,-3.0,N/A,False,,,,,,46.68,,47.2,47.0,RF,47.2
8631,Jorge Rojas,CL,24.0,Somerville Fluff,San Diego Groot,AAA,34.4,35.0,30.25,31.5,0.0,25.75,,,0.0,3.0,0.5,N/A,False,,,,,,,,,30.25,DH,30.25
8632,Scott Viader,RP,30.0,Halifax Privateers,Halifax Privateers,ML,44.79,43.6,,,,,48.75,46.65,0.92,-2.4,0.0,N/A,False,,,,,,,,,,SP,48.33
8633,Alberto Martínez,CF,21.0,Havana Sugar Kings,Norfolk Atlantics,A-,40.09,44.57,33.0,47.25,53.33,27.5,,,0.19,-3.0,0.5,N/A,False,,,,,,35.19,44.91,36.05,33.0,CF,44.91
8635,Miguel Cardenas,RF,21.0,Fosston Fighting Pike,Toronto Beavers,A-,37.17,52.31,37.5,54.25,50.56,30.5,,,0.81,-3.0,0.0,N/A,False,,38.0,,40.98,,39.46,,39.42,37.5,3B,40.98
8637,Carson Ellison,RF,18.0,Storm Lake College Phoenix,Storm Lake College Phoenix,COL,41.92,56.0,38.0,57.75,51.17,42.25,,,1.0,0.0,-4.0,N/A,False,,,,,,40.34,47.47,40.3,38.0,CF,47.47
8638,Arturo Valdéz,1B,21.0,Akron Wheels,Toronto Beavers,AA,55.0,58.82,46.75,51.25,39.0,24.25,,,1.25,3.0,2.0,N/A,False,,,,,,,,43.34,46.75,DH,46.75
8641,Rory Manning,SS,30.0,Atlanta Black Crackers,Atlanta Black Crackers,ML,58.16,57.04,46.25,46.25,62.04,59.25,,,1.0,-3.0,0.0,N/A,False,,49.07,55.42,53.99,57.6,49.01,,49.54,46.25,SS,57.6
8642,Ángelo Rivera,3B,21.0,Bridgetown Rum Runners,Norfolk Atlantics,A,52.39,57.76,43.25,52.0,51.19,48.25,,,0.44,0.0,0.5,N/A,False,,44.88,,50.36,,43.75,,44.16,43.25,3B,50.36
8643,Lou McQuhirr,1B,18.0,Storm Lake College Phoenix,Storm Lake College Phoenix,COL,32.23,38.56,28.25,42.75,46.0,32.0,,,0.0,0.0,-2.0,N/A,False,,30.21,,,,,,,28.25,1B,30.21
8644,Sixto Miranda,CL,21.0,Kingston Norse,Halifax Privateers,A,38.31,41.23,32.5,39.25,41.5,24.0,,,0.0,0.0,2.5,N/A,False,,,,37.93,,,,32.4,32.5,3B,37.93
8649,Jaime Gómez,CL,21.0,Flatbush Pups,Hudson Valley Renegades,AA,35.9,38.0,33.25,37.0,40.0,28.75,,,0.0,3.0,0.0,N/A,False,,33.7,,,,,,,33.25,1B,33.7
8650,Miguel Enríquez,SP,21.0,,,,31.14,33.17,,,,,31.0,46.6,0.0,0.0,-2.0,N/A,False,,,,,,,,,,SP,26.62
8651,David Ortíz,SP,21.0,San Antonio Blizzard,Colorado Peaks,AAA,59.95,60.88,,,,,52.75,43.7,1.5,2.5,2.5,N/A,False,,,,,,,,,,SP,50.94
8653,Carlos Ríos,SP,21.0,,,,38.68,42.85,,,,,38.5,45.52,0.0,0.0,1.0,N/A,False,,,,,,,,,,SP,39.91
8658,John Fernández,CF,30.0,Philadelphia Hornets,Philadelphia Hornets,ML,65.34,64.31,57.0,57.0,66.07,69.25,,,2.0,-3.0,-1.0,N/A,False,,57.71,61.83,57.39,63.02,60.7,67.69,60.47,57.0,CF,67.69
8659,Rubén Vargas,RP,22.0,Tisdale Prarie Sox,Brick Barracudas,A,40.23,45.22,,,,,38.25,50.8,0.0,0.0,2.0,N/A,False,,,,,,,,,,SP,40.76
8660,Manny Chávez,RP,21.0,,,,30.37,32.72,,,,,28.25,37.6,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,25.12
8662,Sergio Gusmán,RF,21.0,,,,36.01,44.66,34.0,45.25,41.62,34.5,,,0.06,0.0,1.5,N/A,False,,,,,,35.06,,35.33,34.0,RF,35.33
8664,Miguel González,SS,30.0,Pukalani Paniolos,New Orleans Crawdaddy's,AAA,56.22,54.9,46.0,46.0,55.5,52.25,,,1.0,-3.0,3.0,N/A,False,,48.01,52.93,49.91,,,,46.48,46.0,2B,52.93
8665,Augusto Pinto,LF,21.0,,,,35.52,42.22,34.75,44.75,47.75,27.75,,,0.0,0.0,0.0,N/A,False,,,,,,36.0,,,34.75,LF,36.0
8668,Ángel Gonzáles,2B,21.0,Palookaville Peewits,Atlanta Black Crackers,A-,35.66,39.13,34.0,43.5,51.19,36.0,,,0.0,-3.0,0.0,N/A,False,,36.0,39.26,,,36.83,,37.35,34.0,2B,39.26
8669,Pepe Galván,2B,21.0,Marine Park Lupines,Hudson Valley Renegades,A-,49.27,56.39,40.5,50.25,56.25,45.25,,,0.44,-3.0,2.0,N/A,False,,41.79,47.73,50.19,,,,43.45,40.5,3B,50.19
8671,Gary Conway,RP,30.0,Toronto Beavers,Toronto Beavers,ML,52.08,50.23,,,,,50.5,48.07,1.0,-2.4,2.5,N/A,False,,,,,,,,,,SP,50.02
8672,Sergio Ruíz,C,22.0,Marietta Mammoths,Toronto Beavers,A,35.52,43.08,35.5,45.5,0.0,22.25,,,0.5,-2.5,2.5,N/A,False,,,,,,,,,35.5,DH,35.5
8676,Pedro Román,RP,21.0,Wailuku Whales,New Orleans Crawdaddy's,A,32.0,34.56,,,,,34.0,58.55,0.0,2.08,-1.0,N/A,False,,,,,,,,,,SP,26.41
8678,Ricardo Fonseca,SP,21.0,,,,34.34,37.73,,,,,31.0,64.12,0.0,0.0,3.5,N/A,False,,,,,,,,,,SP,30.12
8680,Cristián Moreno,RP,21.0,,,,29.97,32.05,,,,,31.0,37.8,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,19.86
8681,Ramón Gutiérrez,RP,21.0,Fresno Eagles,Antelope Valley Raptors,A,39.05,43.31,,,,,40.25,45.05,0.08,2.08,-2.0,N/A,False,,,,,,,,,,SP,41.21
8682,Juan Montoya,RP,22.0,Senoia Walkers,Chihuahua División del Norte,A,37.01,38.37,,,,,46.0,66.05,1.04,0.0,0.0,N/A,False,,,,,,,,,,SP,37.51
8687,Thatcher Whaley,1B,30.0,San Diego Groot,San Diego Groot,ML,56.38,55.07,52.75,52.75,47.0,70.25,,,1.0,-3.0,3.0,N/A,False,,53.05,,,,,,,52.75,1B,53.05
8690,Jorge Ortíz,RP,21.0,Fresno Eagles,Antelope Valley Raptors,A,33.85,36.97,,,,,39.75,39.52,0.23,2.08,-2.0,N/A,False,,,,,,,,,,SP,32.2
8691,Sean Johannson,SP,25.0,,,,40.27,41.03,,,,,41.25,44.02,0.0,0.0,1.0,N/A,False,,,,,,,,,,SP,41.8
8694,David Herrera,RP,21.0,,,,30.72,31.97,,,,,30.25,36.52,0.0,0.0,1.5,N/A,False,,,,,,,,,,SP,21.51
8695,Luis Chávez,RP,21.0,,,,29.05,30.34,,,,,29.25,32.0,0.0,0.0,-2.0,N/A,False,,,,,,,,,,SP,17.3
8696,Jesús Rodríguez,RP,22.0,,,,31.9,34.05,,,,,30.75,47.85,0.0,0.0,0.5,N/A,False,,,,,,,,,,SP,26.67
8698,Ron Barnes,3B,30.0,San Diego Groot,San Diego Groot,ML,53.25,51.56,51.0,51.0,55.5,36.5,,,1.0,-3.0,0.0,N/A,False,,51.58,53.82,53.43,,,,47.82,51.0,2B,53.82
8700,Emílio Escajeda,SP,21.0,,,,32.4,37.24,,,,,28.25,45.5,0.0,0.0,-3.0,N/A,False,,,,,,,,,,SP,31.7
8701,Albert Loughens,C,18.0,Storm Lake College Phoenix,Storm Lake College Phoenix,COL,35.5,40.0,29.5,44.5,43.88,20.25,,,0.0,0.0,-2.0,N/A,False,37.96,,,,,,,30.97,29.5,C,37.96
8702,António Ayala,LF,22.0,,,,37.0,40.93,35.0,41.5,45.12,29.25,,,0.0,0.0,2.0,N/A,False,,,,,,35.36,,36.52,35.0,RF,36.52
8708,Alex Ferguson,RP,30.0,Warminster Warriors,Brick Barracudas,AAA,39.06,38.15,,,,,50.25,47.53,1.19,-3.0,1.0,N/A,False,,,,,,,,,,SP,42.21
8711,José Sandoval,RF,22.0,Long Island Spuds,San Diego Groot,A,56.49,59.12,42.75,52.25,53.62,57.0,,,0.44,-2.5,2.5,N/A,False,,43.29,,,,46.69,53.7,46.09,42.75,CF,53.7
8712,Ángelo Sosa,2B,21.0,Havana Sugar Kings,Norfolk Atlantics,A-,38.98,58.05,37.25,58.5,49.38,42.0,,,0.94,-3.0,0.0,N/A,False,,38.66,43.35,,,,,,37.25,2B,43.35
8713,Arturo Ervelhudo,RP,26.0,,,,37.28,38.12,,,,,38.75,37.3,0.0,0.0,0.5,N/A,False,,,,,,,,,,SP,38.46
8715,José Pantoja,RP,30.0,Colorado Peaks,Colorado Peaks,ML,45.89,44.68,,,,,47.75,34.83,0.85,-2.4,4.0,N/A,False,,,,,,,,,,SP,45.17
8717,José Mesa,LF,21.0,,,,42.4,49.51,40.25,45.75,48.5,27.5,,,0.25,0.0,4.0,N/A,False,,,,,,39.76,,40.66,40.25,RF,40.66
8718,Bret Brown,RP,30.0,Mexico City Diablos Rojos,Atlanta Black Crackers,AAA,32.56,32.23,,,,,46.75,26.6,0.96,-3.0,1.0,N/A,False,,,,,,,,,,SP,30.22
8719,Jim Sullivan,RP,18.0,Storm Lake College Phoenix,Storm Lake College Phoenix,COL,30.87,35.06,,,,,30.5,47.1,0.29,0.0,2.0,N/A,False,,,,,,,,,,SP,21.32
8720,George Robinson,C,30.0,San Antonio Blizzard,Colorado Peaks,AAA,55.69,54.3,48.75,48.75,59.0,30.5,,,1.0,-3.0,0.5,N/A,False,55.01,,,,,,,,48.75,C,55.01
8722,José Martínez,C,21.0,Palookaville Peewits,Atlanta Black Crackers,A-,40.35,44.32,41.5,47.0,45.0,25.25,,,0.25,-3.0,2.5,N/A,False,43.14,,,,,,,40.4,41.5,C,43.14
8723,Wilson Mejía,SP,21.0,,,,33.98,38.6,,,,,34.5,43.55,0.0,0.0,-1.0,N/A,False,,,,,,,,,,SP,33.81
8724,Vicente Solís,C,17.0,Appalachian Black Bears,Appalachian Black Bears,,38.4,48.57,29.25,47.75,41.5,25.0,,,0.38,0.0,1.5,N/A,False,38.66,,,,,,,30.44,29.25,C,38.66
8726,John Snow,SP,30.0,Philadelphia Hornets,Philadelphia Hornets,ML,49.02,47.12,,,,,51.25,49.05,1.08,-2.4,0.0,N/A,False,,,,,,,,,,SP,50.81
8727,Tomás Díaz,RP,21.0,Wilmington Fighters,Dayton Bombers,A,32.34,36.27,,,,,31.0,33.3,0.0,2.08,0.0,N/A,False,,,,,,,,,,SP,26.46
8729,Chris Foster,3B,30.0,,,,59.66,58.7,45.0,45.0,67.0,30.0,,,1.0,0.0,-0.5,N/A,False,,47.75,51.6,56.62,,,,44.62,45.0,3B,56.62
8731,Claudio Álvarez,RP,21.0,,,,29.66,31.25,,,,,29.25,40.05,0.0,0.0,-3.0,N/A,False,,,,,,,,,,SP,21.41
8732,José Negrón,RP,21.0,Palookaville Peewits,Atlanta Black Crackers,A-,32.17,34.35,,,,,42.75,38.7,0.58,0.0,-2.0,N/A,False,,,,,,,,,,SP,29.44
8733,Tomás Ríos,RP,22.0,Brighton Beach Yippers,Hudson Valley Renegades,A,32.49,34.31,,,,,39.0,42.75,0.21,0.0,1.5,N/A,False,,,,,,,,,,SP,27.25
8735,Bartolo Rodríguez,RP,21.0,Marine Park Lupines,Hudson Valley Renegades,A-,32.78,37.03,,,,,32.75,39.35,0.23,0.0,0.5,N/A,False,,,,,,,,,,SP,29.07
8736,Howard Young,C,30.0,New Orleans Crawdaddy's,New Orleans Crawdaddy's,ML,60.58,60.58,41.0,41.0,65.0,48.5,,,0.0,-3.0,3.0,N/A,False,58.17,,,,,,,,41.0,C,58.17
8742,Jesús Chávez,CL,21.0,Kankakee Fishers,Chihuahua División del Norte,AAA,43.89,45.84,34.25,39.0,45.0,20.25,,,0.0,3.0,1.0,N/A,False,,,,,,34.09,42.16,,34.25,CF,42.16
8743,Pancho Mendoza,2B,30.0,,,,55.44,54.03,49.75,49.75,56.25,70.75,,,1.0,0.0,-2.0,N/A,False,,51.73,54.33,,,52.53,,52.86,49.75,2B,54.33
8745,Alonso Toro,RP,21.0,Atlanta Farthings,Appalachian Black Bears,A,35.45,41.31,,,,,32.75,47.98,0.0,2.08,-2.0,N/A,False,,,,,,,,,,SP,35.8
8746,Nelson Cedeño,RP,21.0,,,,31.78,35.85,,,,,31.25,34.0,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,26.8
8749,Raúl Vázquez,LF,21.0,Tennessee Smokies,Atlanta Black Crackers,A,39.39,49.03,40.0,48.5,45.25,33.75,,,0.44,0.0,1.0,N/A,False,,,,,,39.98,,40.35,40.0,RF,40.35
8750,Javier Martínez,RP,24.0,Kensington Wolfpack,Hudson Valley Renegades,AAA,55.59,55.61,,,,,47.25,52.25,1.19,2.5,1.5,N/A,False,,,,,,,,,,SP,48.25
8751,Lorenzo Rosas,C,21.0,,,,38.44,41.69,35.0,41.75,43.5,27.0,,,0.0,0.0,2.5,N/A,False,38.1,35.2,,,,35.4,,36.45,35.0,C,38.1
8752,Miguel Hernández,1B,24.0,Brick Barracudas,Brick Barracudas,ML,56.08,56.0,49.75,50.75,47.0,26.75,,,1.06,3.0,0.0,N/A,False,,47.92,,,,47.11,,47.56,49.75,DH,49.75
8753,Julián Esparza,RF,21.0,,,,34.45,40.22,33.0,44.75,54.12,28.25,,,0.0,0.0,-2.0,N/A,False,,,,,,35.86,,35.53,33.0,LF,35.86
8756,Juan Júlio,2B,21.0,Palookaville Peewits,Atlanta Black Crackers,A-,41.36,46.59,38.25,51.0,49.88,61.0,,,0.62,-3.0,-2.5,N/A,False,,39.96,47.84,,,42.02,48.81,,38.25,CF,48.81
8757,David Clement,SP,18.0,Storm Lake College Phoenix,Storm Lake College Phoenix,COL,35.22,46.31,,,,,31.5,49.48,0.33,0.0,2.5,N/A,False,,,,,,,,,,SP,32.6
8767,Júlio Huerta,C,25.0,Puget Sound Northmen,Washington Patriots,AAA,58.95,57.91,47.0,47.0,45.92,27.0,,,1.0,1.5,0.0,N/A,False,53.88,45.3,,,,,,43.88,47.0,C,53.88
8779,Steven Anderson,RF,25.0,San Diego Groot,San Diego Groot,ML,60.4,60.35,52.5,53.5,53.12,36.0,,,1.06,2.4,2.0,N/A,False,,,,,,50.29,,51.6,52.5,DH,52.5
8786,Tom Henry,2B,25.0,Peoria Butterflies,San Diego Groot,AA,48.41,49.2,49.5,51.25,47.75,64.5,,,1.06,-2.0,0.0,N/A,False,,50.1,50.1,,,,,,49.5,2B,50.1
8787,Miguel Galván,C,20.0,San Francisco Canucks,Colorado Peaks,A,61.38,62.42,39.0,46.25,54.9,59.25,,,0.38,2.5,3.5,N/A,False,52.79,41.11,,49.01,,42.49,,44.1,39.0,C,52.79
8793,Iván Crespo,C,31.0,Pukalani Paniolos,New Orleans Crawdaddy's,AAA,43.54,43.54,38.5,38.5,46.38,22.75,,,0.0,-3.0,0.5,N/A,False,48.39,37.76,,,,,,,38.5,C,48.39
8796,José López,CF,20.0,Queens Mutiny,Halifax Privateers,A-,51.74,54.27,38.75,45.0,56.0,48.5,,,0.31,0.0,0.0,N/A,False,,,,,,42.12,50.61,42.46,38.75,CF,50.61
8799,Sojuro Kokura,RF,31.0,San Diego Groot,San Diego Groot,ML,54.74,53.23,51.25,51.25,54.58,60.75,,,1.0,-3.0,0.0,N/A,False,,51.7,50.74,50.94,,53.21,54.81,54.26,51.25,CF,54.81
8801,Theo Denison,SP,34.0,Arizona Bay Lizards,Philadelphia Hornets,AAA,42.54,41.59,,,,,46.5,54.8,0.88,-3.0,-1.0,N/A,False,,,,,,,,,,SP,48.16
8805,Lorenzo Manuel,RP,24.0,Warminster Warriors,Brick Barracudas,AAA,41.05,43.36,,,,,42.75,41.67,0.08,2.5,-1.5,N/A,False,,,,,,,,,,SP,42.54
8807,Nelson Contreras,3B,26.0,,,,52.58,52.79,46.5,49.0,55.17,31.25,,,1.12,0.0,0.5,N/A,False,,47.09,,49.79,,,,45.5,46.5,3B,49.79
8815,Ramiro Campos,SP,31.0,,,,43.33,43.33,,,,,42.25,52.05,0.0,0.0,1.5,N/A,False,,,,,,,,,,SP,44.21
8816,Enrique Ramón,CL,25.0,Asheville Spitfires,Dayton Bombers,AAA,34.63,34.63,32.25,32.25,0.0,20.25,,,0.0,1.5,0.5,N/A,False,,,,,,,,,32.25,DH,32.25
8817,Júlio Garza,SP,21.0,Atlanta Farthings,Appalachian Black Bears,A,37.87,41.65,,,,,36.5,55.18,0.0,2.08,0.0,N/A,False,,,,,,,,,,SP,37.74
8818,José Chacón,RP,21.0,,,,31.7,33.87,,,,,32.0,52.25,0.0,0.0,0.5,N/A,False,,,,,,,,,,SP,26.05
8819,Luis Colón,RP,21.0,,,,30.51,32.93,,,,,29.25,34.0,0.0,0.0,-0.5,N/A,False,,,,,,,,,,SP,22.7
8820,Domingo Pérez,RP,21.0,,,,30.38,33.42,,,,,27.5,45.8,0.0,0.0,-2.0,N/A,False,,,,,,,,,,SP,23.66
8821,Pablo Contreras,RP,21.0,Boone Valley Cubs,Appalachian Black Bears,A-,32.07,36.87,,,,,27.5,48.65,0.0,0.0,1.0,N/A,False,,,,,,,,,,SP,26.73
8822,Raúl Alomar,SP,21.0,,,,32.68,36.01,,,,,32.75,54.0,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,29.5
8823,Jorge Ortíz,SP,21.0,Moose Jaw Rumrunners,Brick Barracudas,AA,55.96,61.25,,,,,47.5,53.47,0.52,2.5,2.0,N/A,False,,,,,,,,,,SP,48.7
8824,Ralph Callahan,LF,18.0,Atoka College Brawlers,Atoka College Brawlers,COL,48.69,56.73,31.5,49.5,54.5,58.5,,,0.38,0.0,0.0,N/A,False,,,,,,37.39,48.94,,31.5,CF,48.94
8826,Steve Malloch,RP,30.0,,,,43.95,43.95,,,,,41.25,43.55,0.0,0.0,4.5,N/A,False,,,,,,,,,,SP,41.71
8828,José Pérez,LF,21.0,Aberdeen Ironbirds,Arizona Diamond Scorchers,A-,46.2,51.01,35.5,44.5,55.6,30.0,,,0.0,-3.0,0.0,N/A,False,,35.98,,40.62,,39.0,50.83,39.45,35.5,CF,50.83
8832,Martín Serrano,CF,21.0,,,,42.92,46.99,36.0,47.75,49.33,44.25,,,0.56,0.0,-2.5,N/A,False,,,40.88,,,38.96,47.3,,36.0,CF,47.3
8833,Jorge Rosas,1B,21.0,Antelope Valley Raptors,Antelope Valley Raptors,ML,56.24,58.57,50.25,53.5,0.0,21.25,,,1.19,3.0,-0.5,N/A,False,,,,,,,,,50.25,DH,50.25
8834,Javier Soto,3B,21.0,,,,38.22,45.97,30.5,45.75,48.5,24.0,,,0.25,0.0,-2.5,N/A,False,,31.73,,42.55,,,,31.5,30.5,3B,42.55
8835,Lúcio Feliciano,C,29.0,Appalachian Black Bears,Appalachian Black Bears,ML,56.13,55.31,49.0,50.75,54.5,25.75,,,1.06,-2.4,3.5,N/A,False,51.69,,,,,,,,49.0,C,51.69
8837,Julián Ybarra,3B,21.0,,,,36.5,41.69,34.25,47.25,47.8,33.0,,,0.12,0.0,-3.0,N/A,False,,35.76,38.74,40.6,,36.11,,36.26,34.25,3B,40.6
8838,Jesús Télles,RP,24.0,Arizona Diamond Scorchers,Arizona Diamond Scorchers,ML,62.47,63.1,,,,,53.5,53.1,1.25,2.5,3.5,N/A,False,,,,,,,,,,SP,53.42
8840,Lorenzo Magana,2B,21.0,Portland Blue Devils,Washington Patriots,AA,41.42,47.38,39.75,45.5,56.0,45.75,,,0.31,3.0,-1.0,N/A,False,,41.68,,,,,,,39.75,1B,41.68
8841,Tomás Gallegos,SP,21.0,,,,33.17,37.73,,,,,30.25,55.6,0.0,0.0,0.5,N/A,False,,,,,,,,,,SP,30.32
8842,Freddy Sardiña,RP,21.0,Senoia Walkers,Chihuahua División del Norte,A,37.51,39.26,,,,,44.75,50.75,0.27,2.08,3.5,N/A,False,,,,,,,,,,SP,33.45
8843,Gabriel Reyes,SS,25.0,Sherbrooke Squadron,Dayton Bombers,AA,48.73,50.42,38.0,39.75,55.75,75.25,,,0.0,-2.0,0.0,N/A,False,,42.26,47.8,51.34,,43.11,,44.2,38.0,3B,51.34
8844,José García,RP,21.0,Brighton Beach Yippers,Hudson Valley Renegades,A,33.77,37.0,,,,,36.5,40.7,0.4,2.08,0.0,N/A,False,,,,,,,,,,SP,29.84
8845,Roberto Gonzáles,SP,21.0,Marine Park Lupines,Hudson Valley Renegades,A-,37.75,44.06,,,,,41.25,54.5,0.75,0.0,0.0,N/A,False,,,,,,,,,,SP,38.9
8847,Ernesto Polanco,RP,21.0,,,,29.94,32.55,,,,,30.0,28.65,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,19.73
8848,Juan Hernández,2B,24.0,,,,48.75,53.49,36.75,42.0,53.45,52.0,,,0.0,0.0,2.5,N/A,False,,39.44,46.6,46.85,,39.74,,40.56,36.75,3B,46.85
8849,Pedro Cantú,SP,21.0,Washington Patriots,Washington Patriots,ML,50.54,57.4,,,,,48.5,54.55,1.56,2.5,1.5,N/A,False,,,,,,,,,,SP,44.71
8850,Héctor Ramírez,SP,21.0,Marietta Mammoths,Toronto Beavers,A,44.68,48.91,,,,,41.25,46.75,0.33,2.08,2.0,N/A,False,,,,,,,,,,SP,42.35
8851,Daniel Marrero,RF,21.0,,,,34.71,39.98,30.75,41.5,45.5,41.5,,,0.0,0.0,0.0,N/A,False,,,,,,33.66,,34.41,30.75,RF,34.41
8853,Claudio Elías,1B,21.0,,,,36.71,49.03,37.0,49.0,42.5,22.25,,,0.56,0.0,0.5,N/A,False,,,,,,,,36.35,37.0,DH,37.0
8855,Tom Schneider,RF,18.0,Atoka College Brawlers,Atoka College Brawlers,COL,46.79,54.32,30.25,45.5,53.62,40.75,,,0.25,0.0,-2.0,N/A,False,,31.55,,,,35.65,49.95,35.39,30.25,CF,49.95
8857,Tony Hernández,RP,21.0,Mojave Mustangs,Antelope Valley Raptors,A-,30.64,32.89,,,,,31.0,54.45,0.0,0.0,-0.5,N/A,False,,,,,,,,,,SP,23.19
8862,Pedro Estrada,RP,22.0,Tennessee Smokies,Atlanta Black Crackers,A,33.74,35.85,,,,,42.75,50.52,0.44,0.0,0.0,N/A,False,,,,,,,,,,SP,31.81
8868,Andrés Silva,RP,21.0,Senoia Walkers,Chihuahua División del Norte,A,35.8,37.98,,,,,43.25,49.95,0.35,2.08,2.0,N/A,False,,,,,,,,,,SP,32.09
8869,Pedro Piña,RP,21.0,Marietta Mammoths,Toronto Beavers,A,34.79,37.19,,,,,41.75,42.7,0.54,2.08,0.0,N/A,False,,,,,,,,,,SP,31.94
8870,Sergio Peña,RP,21.0,San Francisco Canucks,Colorado Peaks,A,31.42,35.02,,,,,32.0,48.75,0.17,2.08,-2.0,N/A,False,,,,,,,,,,SP,25.35
8871,Aurelio Rosado,RP,21.0,,,,30.08,32.35,,,,,30.25,30.82,0.0,0.0,2.5,N/A,False,,,,,,,,,,SP,17.87
8872,Albert Barajas,SP,21.0,,,,34.72,39.75,,,,,30.0,42.1,0.0,0.0,2.0,N/A,False,,,,,,,,,,SP,32.42
8873,Salvador Espinosa,RF,21.0,,,,35.73,41.9,31.25,42.0,49.62,38.0,,,0.0,0.0,1.5,N/A,False,,,,,,34.48,,34.89,31.25,RF,34.89
8875,Gabriel Cruz,LF,21.0,Marietta Mammoths,Toronto Beavers,A,52.52,55.34,42.75,50.25,53.5,57.75,,,0.38,0.0,1.0,N/A,False,,,,,,45.67,50.0,46.16,42.75,CF,50.0
8876,Mauro Medina,LF,21.0,San Francisco Canucks,Colorado Peaks,A,40.26,51.88,40.0,50.0,44.0,42.25,,,0.44,0.0,1.0,N/A,False,,39.91,,,,41.35,,41.2,40.0,LF,41.35
8877,Alfredo Guzmán,2B,21.0,Aberdeen Ironbirds,Arizona Diamond Scorchers,A-,56.76,59.12,36.5,45.25,56.83,33.25,,,0.44,-3.0,0.5,N/A,False,,38.59,50.91,47.81,56.42,36.55,,36.93,36.5,SS,56.42
8878,Pedro Solís,RP,30.0,Appalachian Black Bears,Appalachian Black Bears,ML,58.94,56.68,,,,,57.25,49.5,2.06,-2.4,1.0,N/A,False,,,,,,,,,,SP,55.7
8879,Armando Martínez,1B,21.0,,,,32.48,40.22,32.75,46.75,0.0,25.5,,,0.19,0.0,-4.0,N/A,False,,,,,,,,,32.75,DH,32.75
