ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,Batting_Score,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
97432,Ramon Islas,SS,25.0,Reno Aces,Arizona Diamondbacks,AAA,59.8,45.56,50.28,58.69,,,1.06,1.5,2.0,Nationals Park,True,,46.66,50.78,49.64,52.72,46.5,,46.92,45.56,SS,52.72
97434,Gabe Ramirez,SS,26.0,San Antonio Peaches,San Antonio Peaches,IND,56.33,38.25,53.68,72.54,,,0.0,0.0,0.0,Nationals Park,True,,41.44,50.79,,54.01,,,42.6,38.25,SS,54.01
97450,Won-hyung Kim,RP,27.0,Ganghwa Wyverns,SK Wyverns,R,32.76,,,,34.13,44.63,0.0,-3.0,4.0,Nationals Park,True,,,,,,,,,,SP,28.73
97451,Dong-won Kim,RP,26.0,Iksan Wiz,kt wiz,R,32.53,,,,36.67,41.28,0.0,-3.0,2.0,Nationals Park,True,,,,,,,,,,SP,30.09
97452,Vivien Resendiz,RP,20.0,Atlanta Sunchasers,Atlanta Sunchasers,IND,29.97,,,,23.93,38.65,0.0,0.0,-2.0,Nationals Park,True,,,,,,,,,,SP,21.87
97456,Woo-jin Lee,RF,26.0,Changwon Dinos,NC Dinos,R,33.51,30.64,46.13,39.26,,,0.0,-3.0,-2.0,Nationals Park,True,,32.0,36.69,,,34.63,,34.53,30.64,2B,36.69
97461,Simeão Barnab,SS,22.0,Honolulu Salukis,Honolulu Salukis,IND,38.7,25.81,55.54,28.73,,,0.0,0.0,0.0,Nationals Park,True,,30.07,40.69,40.51,,29.05,40.94,,25.81,CF,40.94
97463,Sung-min Kim,SP,27.0,NC Dinos,NC Dinos,INT,39.49,,,,42.97,50.17,0.0,0.0,0.0,Nationals Park,True,,,,,,,,,,SP,41.91
97469,Bae-hee Lee,2B,26.0,Seosan Eagles,Hanwha Eagles,R,35.24,38.47,40.0,34.73,,,0.0,-3.0,0.0,Nationals Park,True,,38.43,,,,,,,38.47,DH,38.47
97470,Sang-cheol Kim,1B,26.0,Hanwha Eagles,Hanwha Eagles,INT,38.97,40.78,40.0,37.55,,,0.0,0.0,0.5,Nationals Park,True,,40.54,,,,,,,40.78,DH,40.78
97472,Min-soo Ham,SP,26.0,Kiwoom Heroes,Kiwoom Heroes,INT,44.62,,,,43.49,59.65,0.0,0.0,2.5,Nationals Park,True,,,,,,,,,,SP,44.22
97475,Jung-wook Kim,1B,26.0,Sangdong Giants,Lotte Giants,R,34.27,36.48,37.0,20.65,,,0.0,-3.0,0.0,Nationals Park,True,,35.74,,,,,,,36.48,DH,36.48
97476,Joon-hwan Jeon,CF,26.0,Samsung Lions,Samsung Lions,INT,60.46,40.8,57.86,60.7,,,0.0,0.0,0.5,Nationals Park,True,,42.21,,,,45.99,57.53,45.56,40.8,CF,57.53
97481,Yong-woon Shin,RP,26.0,Hampyeong Tigers,KIA Tigers,R,30.17,,,,29.7,42.38,0.0,-3.0,-1.0,Nationals Park,True,,,,,,,,,,SP,24.73
97482,Tae-hyeon Kim,RP,26.0,Iksan Wiz,kt wiz,R,30.59,,,,30.7,42.18,0.0,-3.0,0.0,Nationals Park,True,,,,,,,,,,SP,25.49
97484,Hyun-wook Jeon,SS,26.0,Seosan Eagles,Hanwha Eagles,R,53.06,33.95,57.94,38.76,,,0.0,-3.0,2.5,Nationals Park,True,,36.39,47.51,46.22,52.21,,,36.3,33.95,SS,52.21
97485,Deuk-kyu Kim,RP,25.0,Sangdong Giants,Lotte Giants,R,32.33,,,,30.7,39.67,0.0,-3.0,-1.0,Nationals Park,True,,,,,,,,,,SP,32.49
97486,Chan-koo Kim,1B,26.0,Kiwoom Heroes,Kiwoom Heroes,INT,39.46,42.88,0.0,68.52,,,0.0,0.0,-1.0,Nationals Park,True,,,,,,,,,42.88,DH,42.88
97487,Joo-hyun Lee,2B,26.0,Doosan Bears,Doosan Bears,INT,43.43,36.67,49.77,49.61,,,0.0,0.0,-1.0,Nationals Park,True,,38.55,46.79,,,39.07,,,36.67,2B,46.79
97488,Seung-hyeon Lee,RP,26.0,Hampyeong Tigers,KIA Tigers,R,33.1,,,,39.95,58.38,0.0,-3.0,0.0,Nationals Park,True,,,,,,,,,,SP,33.64
97489,Jun-young Lee,RF,26.0,Sangdong Giants,Lotte Giants,R,37.42,36.76,52.09,37.05,,,0.0,-3.0,2.0,Nationals Park,True,,,38.89,,,39.6,,40.17,36.76,RF,40.17
97490,Hyun-woo Choi,RP,25.0,Hampyeong Tigers,KIA Tigers,R,32.38,,,,34.79,46.65,0.0,-3.0,-0.5,Nationals Park,True,,,,,,,,,,SP,32.16
97491,Yoo-hyun Dan,RP,26.0,Sangdong Giants,Lotte Giants,R,32.03,,,,35.34,46.6,0.0,-3.0,0.5,Nationals Park,True,,,,,,,,,,SP,30.09
97492,Jung-hoon Yoo,RP,26.0,Changwon Dinos,NC Dinos,R,33.81,,,,37.67,51.4,0.0,-3.0,0.0,Nationals Park,True,,,,,,,,,,SP,35.41
97493,Oh-min Kan,1B,25.0,Ganghwa Wyverns,SK Wyverns,R,39.9,36.53,47.84,38.78,,,0.0,-3.0,1.5,Nationals Park,True,,37.49,,43.88,,,,38.16,36.53,3B,43.88
97494,Hyun-woo Im,RF,26.0,LG Twins,LG Twins,INT,40.84,40.05,47.71,53.66,,,0.0,0.0,0.0,Nationals Park,True,,40.83,,,,42.72,,43.41,40.05,RF,43.41
97495,Jun-young Park,LF,26.0,Hampyeong Tigers,KIA Tigers,R,40.79,45.79,47.05,38.28,,,1.06,-3.0,-0.5,Nationals Park,True,,,,,,45.11,,45.35,45.79,DH,45.79
97496,Hae-min Kwon,RP,25.0,Atlanta Sunchasers,Atlanta Sunchasers,IND,29.88,,,,27.93,40.45,0.0,0.0,-3.5,Nationals Park,True,,,,,,,,,,SP,22.93
97497,David Perales,C,26.0,Oklahoma City Dodgers,Los Angeles Dodgers,AAA,62.09,45.62,48.73,25.67,,,1.06,0.0,3.5,Nationals Park,True,55.56,44.26,,,,,,43.22,45.62,C,55.56
97498,David Caban,LF,24.0,,,,44.37,36.64,50.89,46.58,,,0.0,0.0,-0.5,Nationals Park,True,,,,,,39.71,47.03,39.69,36.64,CF,47.03
97499,Leo Sifuentes,2B,27.0,,,,38.41,27.89,44.34,35.53,,,0.0,0.0,3.0,Nationals Park,True,,29.58,37.56,,,,,,27.89,2B,37.56
97500,Jose Anaya,LF,27.0,,,,36.98,37.93,52.55,45.6,,,0.0,0.0,-2.5,Nationals Park,True,,,,,,41.0,,40.79,37.93,LF,41.0
97501,Bobby Granillo,3B,28.0,,,,46.98,42.25,50.75,25.19,,,0.0,0.0,0.0,Nationals Park,True,,42.17,41.64,48.32,,41.26,,42.36,42.25,3B,48.32
97503,Logan Pearson,SP,29.0,Bloemfontein Nailers,Bloemfontein Nailers,INT,51.07,,,,49.13,51.55,0.94,0.0,0.0,Nationals Park,True,,,,,,,,,,SP,49.62
97508,Frank Grady,SS,32.0,Cape Town Flying Tigers,Cape Town Flying Tigers,INT,42.96,40.75,47.32,41.05,,,0.0,0.0,-0.5,Nationals Park,True,,40.99,44.36,45.9,,,,41.48,40.75,3B,45.9
97509,Aytarel Benthami,RP,29.0,Port Elizabeth Monarchs,Port Elizabeth Monarchs,INT,33.88,,,,45.81,41.8,1.06,0.0,-1.0,Nationals Park,True,,,,,,,,,,SP,32.51
97517,Awinagh Obuya,SP,31.0,Cape Town Flying Tigers,Cape Town Flying Tigers,INT,41.44,,,,43.49,41.1,0.0,0.0,1.0,Nationals Park,True,,,,,,,,,,SP,43.01
97523,Dagne Ndururi,2B,28.0,Krugersdorp Devil Dogs,Krugersdorp Devil Dogs,INT,44.88,34.62,51.6,53.41,,,0.0,0.0,2.5,Nationals Park,True,,37.2,44.41,,,,,,34.62,2B,44.41
97527,Ayele Muriuki,LF,31.0,Theunissen Blue Devils,Welkom Whitecaps,AA,38.56,32.95,46.2,39.26,,,0.0,-3.0,5.0,Nationals Park,True,,34.17,38.75,,,36.0,,36.05,32.95,2B,38.75
97529,Anaba Stima,RF,31.0,Vereeniging Typhoon,Vereeniging Typhoon,INT,40.76,39.22,52.44,37.5,,,0.0,0.0,2.0,Nationals Park,True,,,,,,40.75,,41.32,39.22,RF,41.32
97541,Husien Mellouk,RP,28.0,Phalaborwa Cannoneers,Newcastle Walruses,AA,35.91,,,,42.52,41.02,0.0,-3.0,-2.5,Nationals Park,True,,,,,,,,,,SP,42.22
97544,Tesema Makame,RP,27.0,Groblersdal 76ers,Botshabelo Matadors,AA,29.4,,,,26.13,36.1,0.0,-3.0,-0.5,Nationals Park,True,,,,,,,,,,SP,20.62
97546,Archie Chitundu,1B,30.0,Phalaborwa Cannoneers,Newcastle Walruses,AA,33.0,33.12,42.84,20.4,,,0.0,-3.0,0.0,Nationals Park,True,,,,,,33.23,,33.39,33.12,RF,33.39
97547,Tirfe Murmaba,RP,26.0,Botshabelo Matadors,Botshabelo Matadors,INT,47.51,,,,49.34,42.7,1.12,0.0,-0.5,Nationals Park,True,,,,,,,,,,SP,48.02
97550,Sherif Shikuku,RP,27.0,Bisho Fighting Knights,Port Elizabeth Monarchs,AA,34.44,,,,33.57,42.4,0.0,-3.0,1.5,Nationals Park,True,,,,,,,,,,SP,35.34
97551,Lewnis Jamil,3B,30.0,Groblersdal 76ers,Botshabelo Matadors,AA,40.55,31.1,53.0,31.96,,,0.0,-3.0,3.0,Nationals Park,True,,33.63,40.58,43.1,,33.58,,34.38,31.1,3B,43.1
97553,Adlan Chioke,RP,30.0,Groblersdal 76ers,Botshabelo Matadors,AA,30.94,,,,33.13,39.23,0.0,-3.0,2.5,Nationals Park,True,,,,,,,,,,SP,24.35
97555,Asfaw Usaama,RP,26.0,Phalaborwa Cannoneers,Newcastle Walruses,AA,31.84,,,,31.81,42.8,0.0,-2.0,0.0,Nationals Park,True,,,,,,,,,,SP,29.01
97556,Amulas Aswad,RP,26.0,Witbank Seadogs,Tembisa Brawlers,AA,34.03,,,,41.2,47.35,0.0,-2.0,0.0,Nationals Park,True,,,,,,,,,,SP,34.93
97557,Lenny Zilabamuzale,SS,27.0,New Hampshire Wild,New Hampshire Wild,IND,41.77,32.82,47.01,43.32,,,0.0,0.0,2.5,Nationals Park,True,,35.06,41.81,41.82,,35.03,,35.3,32.82,3B,41.82
97559,Arthur Kasim,3B,27.0,Worcester Gulls,Cape Town Flying Tigers,AA,39.42,34.59,46.51,54.64,,,0.0,-3.0,2.0,Nationals Park,True,,36.43,42.83,42.82,,,,38.0,34.59,2B,42.83
97560,Liam Rose,2B,30.0,Brakpan Barons,Brakpan Barons,INT,46.33,35.37,49.03,71.54,,,0.0,0.0,1.0,Nationals Park,True,,38.24,46.91,44.06,,40.66,,,35.37,2B,46.91
97561,Aklilu Thabet,RP,27.0,Phalaborwa Cannoneers,Newcastle Walruses,AA,33.13,,,,31.43,42.9,0.0,-3.0,0.0,Nationals Park,True,,,,,,,,,,SP,33.72
97563,Adal Peponi,1B,27.0,Koffiefontein Lords,Bloemfontein Nailers,AA,34.49,37.44,36.52,23.69,,,0.0,-3.0,-0.5,Nationals Park,True,,,,,,35.92,,,37.44,DH,37.44
97565,Eshete Ubwa,RP,30.0,Monterrey Sultanes,Monterrey Sultanes,INT,32.55,,,,26.13,38.7,0.0,0.0,0.5,Nationals Park,True,,,,,,,,,,SP,28.64
97568,Negera Fakihi,RP,29.0,Cape Town Flying Tigers,Cape Town Flying Tigers,INT,34.07,,,,40.31,23.85,0.0,0.0,1.0,Nationals Park,True,,,,,,,,,,SP,32.02
97570,Bryan Davies,RP,30.0,Quintana Roo Tigres,Quintana Roo Tigres,INT,32.21,,,,30.81,39.95,0.0,0.0,0.5,Nationals Park,True,,,,,,,,,,SP,27.64
97572,Dwayne Abrami,RP,27.0,Soweto Dingos,Soweto Dingos,INT,35.24,,,,39.4,39.73,0.0,0.0,-4.0,Nationals Park,True,,,,,,,,,,SP,39.46
97573,Firdyiwek Kakungulu,2B,26.0,Theunissen Blue Devils,Welkom Whitecaps,AA,41.19,40.99,45.47,60.45,,,0.0,-3.0,2.5,Nationals Park,True,,42.57,44.26,,,,,,40.99,2B,44.26
97578,Keith Wright,1B,27.0,Temba Seagulls,Krugersdorp Devil Dogs,AA,34.42,29.81,45.17,39.05,,,0.0,-3.0,-1.5,Nationals Park,True,,31.59,,38.29,,,,33.0,29.81,3B,38.29
97579,Danny Obayana,RP,27.0,Temba Seagulls,Krugersdorp Devil Dogs,AA,31.17,,,,36.67,41.92,0.0,-3.0,0.0,Nationals Park,True,,,,,,,,,,SP,27.72
97581,Agellid Sahere,SP,26.0,Botshabelo Matadors,Botshabelo Matadors,INT,47.86,,,,47.13,43.3,0.98,0.0,1.5,Nationals Park,True,,,,,,,,,,SP,46.37
97582,Mangellat Mbogo,CF,26.0,Bisho Fighting Knights,Port Elizabeth Monarchs,AA,37.86,30.09,48.38,55.66,,,0.0,-3.0,-4.0,Nationals Park,True,,,37.53,,,35.7,46.8,35.38,30.09,CF,46.8
97584,Damien Cosgrove,LF,26.0,Bisho Fighting Knights,Port Elizabeth Monarchs,AA,32.35,33.7,43.09,35.53,,,0.0,-3.0,-4.0,Nationals Park,True,,,,,,35.02,,35.56,33.7,RF,35.56
97585,Wolashe Oracho,SP,26.0,Knysna Sand Gnats,Vereeniging Typhoon,AA,35.66,,,,36.03,49.68,0.0,-2.0,-0.5,Nationals Park,True,,,,,,,,,,SP,38.76
97586,Amezwaru Kwanza,RP,25.0,Worcester Gulls,Cape Town Flying Tigers,AA,36.6,,,,41.64,50.38,0.0,0.0,-0.5,Nationals Park,True,,,,,,,,,,SP,38.39
97587,Nokrashy Mosegi,LF,25.0,Koffiefontein Lords,Bloemfontein Nailers,AA,34.45,28.6,49.8,54.39,,,0.0,-2.0,1.5,Nationals Park,True,,,,,,34.35,,34.37,28.6,RF,34.37
97588,Edemariam Mungu,RP,26.0,Witbank Seadogs,Tembisa Brawlers,AA,36.55,,,,34.23,42.1,0.0,-2.0,4.0,Nationals Park,True,,,,,,,,,,SP,35.81
97589,Ahmad Muthuri,LF,26.0,Tembisa Brawlers,Tembisa Brawlers,INT,53.7,38.68,51.44,20.65,,,0.0,0.0,4.0,Nationals Park,True,,38.31,,42.92,,38.98,48.11,39.45,38.68,CF,48.11
97590,Sin Khalifa,RP,25.0,Groblersdal 76ers,Botshabelo Matadors,AA,34.41,,,,37.11,60.45,0.0,0.0,-3.0,Nationals Park,True,,,,,,,,,,SP,36.78
97591,Nicky Sahnine,SP,26.0,Koffiefontein Lords,Bloemfontein Nailers,AA,35.62,,,,34.79,54.3,0.0,-2.0,-0.5,Nationals Park,True,,,,,,,,,,SP,38.69
97592,Daryl Abboud,RF,25.0,Theunissen Blue Devils,Welkom Whitecaps,AA,48.48,34.46,55.87,68.51,,,0.0,-2.0,0.5,Nationals Park,True,,,,,,41.01,50.7,40.99,34.46,CF,50.7
97593,Gebre-Giorgios Ohon,C,26.0,Phalaborwa Cannoneers,Newcastle Walruses,AA,42.55,31.47,46.75,30.49,,,0.0,-3.0,0.5,Nationals Park,True,47.54,32.17,,,,,,,31.47,C,47.54
97594,Uzmir Kumbuka,RP,25.0,Witbank Seadogs,Tembisa Brawlers,AA,35.18,,,,34.79,47.65,0.0,0.0,-2.0,Nationals Park,True,,,,,,,,,,SP,37.36
97595,Ighlas Chudasama,RP,26.0,Koffiefontein Lords,Bloemfontein Nailers,AA,30.4,,,,29.0,42.7,0.0,-2.0,2.0,Nationals Park,True,,,,,,,,,,SP,21.74
97596,Afalawas Kitunzi,RP,26.0,Temba Seagulls,Krugersdorp Devil Dogs,AA,29.06,,,,24.36,31.8,0.0,-2.0,-1.0,Nationals Park,True,,,,,,,,,,SP,18.35
97597,Samson Mfaki,1B,25.0,Theunissen Blue Devils,Welkom Whitecaps,AA,37.31,43.01,0.0,20.65,,,0.0,-2.0,-2.0,Nationals Park,True,,,,,,,,,43.01,DH,43.01
97598,Kipchumba Yawo,RP,26.0,Thohoyandou Tourists,Brakpan Barons,AA,32.83,,,,39.95,42.35,0.0,-2.0,1.5,Nationals Park,True,,,,,,,,,,SP,30.43
97599,Tim Wraight,RP,26.0,Dundee Crawfish,Johannesburg Jesters,AA,34.9,,,,35.9,42.95,0.0,-2.0,2.0,Nationals Park,True,,,,,,,,,,SP,34.81
97600,Freddie Woodcock,CF,26.0,Newcastle Walruses,Newcastle Walruses,INT,52.56,35.43,57.2,50.37,,,0.0,0.0,0.5,Nationals Park,True,,,,,,40.19,50.9,40.06,35.43,CF,50.9
97601,Hadji Shah,RP,25.0,Temba Seagulls,Krugersdorp Devil Dogs,AA,33.45,,,,38.88,52.15,0.0,0.0,0.0,Nationals Park,True,,,,,,,,,,SP,31.53
97602,Abayghur Mtima,C,26.0,Theunissen Blue Devils,Welkom Whitecaps,AA,42.42,27.11,55.0,22.92,,,0.0,-3.0,1.5,Nationals Park,True,46.42,,,,,,,,27.11,C,46.42
97603,Jonathan Mrehe,RP,26.0,Brakpan Barons,Brakpan Barons,INT,38.23,,,,35.86,48.1,0.0,0.0,2.0,Nationals Park,True,,,,,,,,,,SP,38.31
97604,Robin Mongo,RP,26.0,Knysna Sand Gnats,Vereeniging Typhoon,AA,30.56,,,,27.96,40.0,0.0,-2.0,-1.0,Nationals Park,True,,,,,,,,,,SP,25.37
97605,Amray Koude,C,26.0,Worcester Gulls,Cape Town Flying Tigers,AA,41.3,35.66,52.5,24.17,,,0.0,-3.0,0.0,Nationals Park,True,46.87,,,,,,,,35.66,C,46.87
97606,Freddie Parker,2B,26.0,Bisho Fighting Knights,Port Elizabeth Monarchs,AA,37.09,37.24,46.73,40.53,,,0.0,-3.0,-0.5,Nationals Park,True,,38.28,42.16,,,,,,37.24,2B,42.16
97607,Zachary Tantawi,RP,25.0,Bisho Fighting Knights,Port Elizabeth Monarchs,AA,36.36,,,,38.74,52.5,0.0,0.0,1.0,Nationals Park,True,,,,,,,,,,SP,36.49
97608,Gerald Holley,RP,25.0,Thohoyandou Tourists,Brakpan Barons,AA,30.42,,,,27.48,41.68,0.0,0.0,-3.5,Nationals Park,True,,,,,,,,,,SP,25.32
97609,Mick Roach,1B,26.0,Temba Seagulls,Krugersdorp Devil Dogs,AA,37.27,34.29,45.5,20.4,,,0.0,-3.0,0.5,Nationals Park,True,41.44,,,,,,,,34.29,C,41.44
97610,Akatelaji Faruki,CF,25.0,Knysna Sand Gnats,Vereeniging Typhoon,AA,40.36,36.2,45.63,66.0,,,0.0,-2.0,-2.0,Nationals Park,True,,37.97,42.67,,,40.94,46.9,40.77,36.2,CF,46.9
97611,Madidu Nguvumali,RF,26.0,Phalaborwa Cannoneers,Newcastle Walruses,AA,35.71,34.42,53.05,53.12,,,0.0,-3.0,0.0,Nationals Park,True,,,,,,38.82,,39.36,34.42,RF,39.36
97612,Mario Recalde,C,27.0,Seattle Torpedoes,Seattle Torpedoes,IND,47.15,41.49,54.0,45.05,,,0.0,0.0,-2.0,Nationals Park,True,50.42,,,,,,,,41.49,C,50.42
97613,Juan Varone,2B,29.0,,,,47.84,36.41,55.91,27.67,,,0.0,0.0,0.0,Nationals Park,True,,37.63,44.81,47.58,48.83,37.24,,38.61,36.41,SS,48.83
97615,Tony Villa,2B,28.0,,,,37.84,30.37,44.33,34.24,,,0.0,0.0,1.0,Nationals Park,True,,31.83,38.77,,,32.47,,,30.37,2B,38.77
97617,Danny Villa,2B,28.0,,,,39.52,37.44,55.83,33.22,,,0.0,0.0,-2.5,Nationals Park,True,,39.98,44.45,,,38.68,,,37.44,2B,44.45
97618,Danny Panero,1B,28.0,,,,42.37,46.32,45.0,24.19,,,1.06,0.0,-2.5,Nationals Park,True,,45.08,,,,,,,46.32,DH,46.32
97620,Ruben Fernandez,SP,26.0,Scranton WB RailRiders,New York Yankees,AAA,40.93,,,,45.81,52.38,1.12,1.25,-1.0,Nationals Park,True,,,,,,,,,,SP,42.12
97621,Giichi Kitamura,RF,26.0,,,,51.04,38.45,58.39,47.34,,,0.0,0.0,0.0,Nationals Park,True,,,,,,42.26,50.54,42.69,38.45,CF,50.54
97622,Lião Auffdiener,LF,27.0,,,,48.86,43.67,51.21,50.37,,,0.0,0.0,-2.5,Nationals Park,True,,44.04,44.91,,,45.96,51.91,46.31,43.67,CF,51.91
97623,Jesus Osorio,SS,26.0,,,,47.71,39.01,54.28,41.3,,,0.0,0.0,-1.0,Nationals Park,True,,40.82,46.77,48.2,49.76,40.33,,41.17,39.01,SS,49.76
97624,Willie Guerrero,3B,26.0,,,,34.25,25.84,49.7,39.78,,,0.0,0.0,-4.5,Nationals Park,True,,29.05,35.83,37.92,,30.42,,31.52,25.84,3B,37.92
97625,Victor Duran,SS,27.0,Sugar Land Skeeters,Sugar Land Skeeters,IND,54.72,42.75,59.28,31.98,,,0.0,0.0,0.0,Nationals Park,True,,44.43,50.1,51.63,52.8,,,42.0,42.75,SS,52.8
97626,Alexis Vicencio,SS,27.0,Puebla Pericos,Puebla Pericos,INT,51.51,30.32,57.62,69.52,,,0.0,0.0,-2.5,Nationals Park,True,,35.65,48.28,46.85,53.29,36.38,,37.33,30.32,SS,53.29
97628,Andres Velez,2B,26.0,New Hampshire Wild,New Hampshire Wild,IND,42.75,29.56,52.35,55.18,,,0.0,0.0,2.0,Nationals Park,True,,32.99,43.22,41.91,,35.41,,35.32,29.56,2B,43.22
97631,Ramon Samaniego,2B,27.0,Sussex County Miners,Sussex County Miners,IND,52.4,44.52,57.35,43.57,,,0.0,0.0,0.5,Nationals Park,True,,45.62,50.8,,,,,,44.52,2B,50.8
97633,Luis Esquivel,3B,27.0,,,,41.9,33.91,52.31,51.14,,,0.0,0.0,-1.0,Nationals Park,True,,36.68,42.52,45.46,,,,37.96,33.91,3B,45.46
97634,Jesus Sanabria,3B,27.0,,,,40.54,30.85,51.51,29.74,,,0.0,0.0,0.0,Nationals Park,True,,32.61,38.67,43.09,,,,33.67,30.85,3B,43.09
97635,Ruben Valencia,SP,27.0,,,,34.67,,,,35.55,41.9,0.0,0.0,0.0,Nationals Park,True,,,,,,,,,,SP,34.32
97636,Mathys Morand,3B,27.0,,,,45.97,37.2,53.71,32.76,,,0.0,0.0,-1.0,Nationals Park,True,,38.66,43.3,48.67,,,,38.07,37.2,3B,48.67
97638,Jordan Amaya,3B,27.0,,,,39.85,32.91,51.06,47.59,,,0.0,0.0,-2.0,Nationals Park,True,,35.25,41.26,44.32,,,,37.0,32.91,3B,44.32
97639,Min-jun Lee,3B,27.0,Doosan Bears,Doosan Bears,INT,58.25,43.9,56.69,68.02,,,0.12,0.0,0.0,Nationals Park,True,,46.42,52.66,53.79,55.57,,,46.61,43.9,SS,55.57
97640,Octavio Ramos,2B,27.0,Lincoln Argonauts,Lincoln Argonauts,IND,46.1,41.2,49.3,30.21,,,0.0,0.0,0.5,Nationals Park,True,,,40.32,42.65,,41.57,47.26,42.45,41.2,CF,47.26
97642,Andres Malave,CF,27.0,Chicago White Sox,Chicago White Sox,ML,64.12,53.4,51.99,66.27,,,1.0,0.0,3.0,Nationals Park,True,,52.6,49.53,,,55.63,59.34,55.35,53.4,CF,59.34
97644,Nesty Dardon,2B,26.0,Southern Illinois Miners,Southern Illinois Miners,IND,49.1,32.44,55.02,70.27,,,0.0,0.0,2.5,Nationals Park,True,,37.09,47.04,46.13,,,,38.1,32.44,2B,47.04
97645,Dave Ortiz,RP,27.0,San Diego Padres,San Diego Padres,ML,43.29,,,,52.81,50.38,1.85,1.0,3.0,Nationals Park,True,,,,,,,,,,SP,39.82
97647,Angel Guerrero,RF,26.0,Cleveland Guardians,Cleveland Guardians,ML,55.21,49.89,51.17,45.3,,,1.06,1.2,1.0,Nationals Park,True,,,,,,49.67,,49.58,49.89,DH,49.89
97648,Edgar Archuleta,1B,29.0,,,,35.89,39.17,47.47,22.17,,,0.0,0.0,-2.5,Nationals Park,True,,,,,,38.43,,39.0,39.17,DH,39.17
97649,Juan Delgadillo,SP,27.0,El Paso Chihuahuas,San Diego Padres,AAA,49.74,,,,49.38,46.3,1.1,0.0,0.0,Nationals Park,True,,,,,,,,,,SP,48.76
97650,Victor Salazar,SS,27.0,Trois-Rivieres Aigles,Trois-Rivieres Aigles,IND,53.89,41.19,58.65,43.32,,,0.0,0.0,1.5,Nationals Park,True,,43.68,50.42,50.74,,42.8,,43.38,41.19,3B,50.74
97651,Sergio Lizarraga,C,27.0,Lincoln Argonauts,Lincoln Argonauts,IND,56.67,39.21,64.0,23.67,,,0.0,0.0,-1.5,Nationals Park,True,55.79,,,,,,,,39.21,C,55.79
97652,Nick Meza,2B,28.0,Schaumburg Boomers,Schaumburg Boomers,IND,54.16,40.15,57.97,57.43,,,0.0,0.0,-0.5,Nationals Park,True,,42.9,50.02,48.9,52.92,44.33,,44.53,40.15,SS,52.92
97656,Marco San Miguel,2B,27.0,Georgia Rhinos,Georgia Rhinos,IND,64.23,35.83,65.57,65.75,,,0.0,0.0,5.5,Nationals Park,True,,40.44,53.2,,58.03,42.62,55.67,,35.83,SS,58.03
97657,Ricky Gonzales,CF,27.0,,,,45.16,29.08,59.37,29.19,,,0.0,0.0,-0.5,Nationals Park,True,,,,,,33.39,47.61,34.15,29.08,CF,47.61
97659,Jose Rodriquez,CF,27.0,Windy City ThunderBolts,Windy City ThunderBolts,IND,51.63,42.07,53.37,45.57,,,0.0,0.0,0.0,Nationals Park,True,,,,,,44.05,50.86,43.88,42.07,CF,50.86
97660,Bernie Aceves,CF,27.0,New Hampshire Wild,New Hampshire Wild,IND,51.42,28.59,56.33,73.8,,,0.0,0.0,-2.5,Nationals Park,True,,32.59,,40.1,,38.15,53.25,38.02,28.59,CF,53.25
97661,Arturo Esparza,LF,26.0,San Antonio Peaches,San Antonio Peaches,IND,34.73,36.44,49.8,36.5,,,0.0,0.0,-4.0,Nationals Park,True,,,,,,38.44,,38.46,36.44,RF,38.46
97663,Xavier Tola,LF,27.0,Tupper Lake RiverPigs,Tupper Lake RiverPigs,IND,34.03,32.14,49.39,34.0,,,0.0,0.0,-2.0,Nationals Park,True,,,,,,,,34.92,32.14,RF,34.92
97664,Willie Nunez,LF,27.0,,,,45.8,38.49,53.73,30.46,,,0.0,0.0,-1.5,Nationals Park,True,,,,,,40.16,49.06,39.54,38.49,CF,49.06
97665,Ricky Molina,1B,28.0,,,,41.19,42.27,0.0,30.99,,,0.0,0.0,1.5,Nationals Park,True,,,,,,,,,42.27,DH,42.27
97666,David Robles,RP,26.0,Seattle Mariners,Seattle Mariners,ML,38.96,,,,46.81,41.35,1.04,2.0,0.0,Nationals Park,True,,,,,,,,,,SP,38.22
97667,Mario Mendes,2B,26.0,,,,41.94,33.38,52.93,30.46,,,0.0,0.0,-2.5,Nationals Park,True,,34.8,43.15,,46.99,35.69,45.74,,33.38,SS,46.99
97668,Jorge Guerra,SS,26.0,Fargo-Moorhead RedHawks,Fargo-Moorhead RedHawks,IND,49.09,26.78,63.78,39.53,,,0.0,0.0,-3.0,Nationals Park,True,,31.64,46.61,45.15,52.53,32.88,47.3,32.94,26.78,SS,52.53
97672,Arturo Diaz,CF,27.0,Philadelphia Phillies,Philadelphia Phillies,ML,62.04,43.98,61.15,71.04,,,0.06,0.0,0.5,Nationals Park,True,,,,,,49.45,59.49,48.39,43.98,CF,59.49
97673,Mario Hermosillo,RP,26.0,Minnesota Twins,Minnesota Twins,ML,38.96,,,,49.27,58.08,0.23,2.0,0.5,Nationals Park,True,,,,,,,,,,SP,38.53
