ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,VOS_Potential,Batting_Score,Batting_Potential,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Ability_Potential,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
112332,Nate Pohlod,RF,19,,,,49.2,60.4,24.75,53.46,53.39,42.07,,,,0.88,0,4.5,Nationals Park,TRUE,,,,,,30.71,44.21,30.84,24.75,CF,44.21
112162,Bobby Cole,2B,18,,,,42.8,60.39,23.74,54.45,49.37,36.77,,,,0.06,0,3.5,Nationals Park,TRUE,,27.41,35.7,36.04,,28.68,41.7,28.5,23.74,CF,41.7
112422,Into Mannisenmaki,3B,18,,,,48.99,60.38,23.74,51.53,55.04,50.87,,,,-0.12,0,3,Nationals Park,TRUE,,28.02,,38.99,,31.21,46.6,31.19,23.74,CF,46.6
112444,Orlando Ortiz,SP,18,,,,34.27,60.37,,,,,35.22,67.6,69.2,1.46,0,0,Nationals Park,TRUE,,,,,,,,,,SP,32.02
112190,Josh Brown,RF,18,,,,42.15,60.36,23.51,57.91,52.23,57.16,,,,0.25,0,0,Nationals Park,TRUE,,,,,,31.18,44.43,31.05,23.51,CF,44.43
113598,Josh Tolbert,CL,22,,,,52.36,60.35,,,,,43.38,54.05,69.49,1.38,0,0,Nationals Park,TRUE,,,,,,,,,,RP,49.91
113830,Steve Redding,SS,20,,,,53.13,60.32,39.93,59.86,56.71,43.59,,,,1.06,0,-2,Nationals Park,TRUE,,41.72,49.11,49.46,52.68,42.25,48.85,42.38,39.93,SS,52.68
112315,Jim McCloskey,CF,18,,,,50.48,60.27,24.35,52.69,58.34,56.18,,,,0.94,0,0,Nationals Park,TRUE,,,,,,32.57,49.31,32.4,24.35,CF,49.31
113818,Jeremy Meyers,CL,21,,,,45.78,60.25,,,,,40.61,54.99,66.18,0.54,0,0,Nationals Park,TRUE,,,,,,,,,,RP,47
113609,Jeff Wheat,C,18,,,,53,60.19,27.28,54.97,51.67,24.44,,,,0.88,0,2.5,Nationals Park,TRUE,48.29,,,,,30.36,42.96,30.08,27.28,C,48.29
113697,Charlie Ennis,SP,17,,,,37.85,60.14,,,,,32.34,55.51,56.25,0.67,0,2,Nationals Park,TRUE,,,,,,,,,,SP,37.12
115190,Johnny Sandberg,CF,18,,,,49.44,60.13,35.63,55.15,52.06,33,,,,1,0,2.5,Nationals Park,TRUE,,,,,,37.71,46.21,37.95,35.63,CF,46.21
115270,Josh Hankins,SS,21,,,,57.64,60.11,43.26,53.28,58.53,33,,,,0.5,0,0.5,Nationals Park,TRUE,,44.62,51.01,49.24,54.12,43.95,50.13,43.97,43.26,SS,54.12
112173,Zachary Kimble,RF,18,,,,34.31,60.1,28.29,57.62,49.8,39.28,,,,0.94,0,0,Nationals Park,TRUE,,,,,,32.61,,32.62,28.29,RF,32.62
113572,Alfredo Diaz,SS,20,,,,53.17,60.08,42.04,56.99,55.32,40.3,,,,0.75,0,0,Nationals Park,TRUE,,43.75,48.48,50.11,51.02,,,41.92,42.04,SS,51.02
112223,Eric Medina,RP,18,,,,36.92,60.05,,,,,26.91,53.5,61.75,0.79,0,2,Nationals Park,TRUE,,,,,,,,,,RP,35.62
113620,Mike Halsey,CF,18,,,,42.99,59.99,30.57,56.98,48.39,44.08,,,,0.81,0,0.5,Nationals Park,TRUE,,,,,,34.53,44.11,34.36,30.57,CF,44.11
112265,Chris Marschner,CL,18,,,,37.75,59.84,,,,,32.72,57.05,58.12,0.58,0,0,Nationals Park,TRUE,,,,,,,,,,RP,39.07
112168,Jimmy Ridenour,SS,18,,,,43.99,59.83,27.56,54.09,51,61.7,,,,0.88,0,1.5,Nationals Park,TRUE,,31.71,43.87,42.36,,33.41,,33.79,27.56,2B,43.87
113706,Elijah Simmions,RP,22,,,,48.6,59.83,,,,,46.02,58.75,53.01,1.5,0,0,Nationals Park,TRUE,,,,,,,,,,RP,47.77
113779,Sam Willingham,CF,18,,,,51.03,59.8,26.75,51.73,58.37,46.85,,,,0.75,0,1.5,Nationals Park,TRUE,,,,,,33.44,48.28,33.57,26.75,CF,48.28
113600,Tony Camacho,RF,18,,,,33.87,59.77,26.8,57.25,45.32,42.08,,,,1.06,0,0,Nationals Park,TRUE,,,,,,30.72,,31.49,26.8,RF,31.49
107119,Ben Jackson,CF,21,,,,52.15,59.75,29.64,51.94,51.06,45.61,,,,0.62,0,5,Nationals Park,TRUE,,,,,,34.51,45.54,34.12,29.64,CF,45.54
112382,Pat Aitken,CF,17,,,,45.01,59.7,25.28,56.26,54.56,60.22,,,,1.06,0,0.5,Nationals Park,TRUE,,,,,,33.04,45.44,33.43,25.28,CF,45.44
113638,Brad Hoskin,RP,20,,,,50.29,59.58,,,,,44.38,54.25,65.39,0.52,0,0,Nationals Park,TRUE,,,,,,,,,,RP,49.63
113664,Ted Grieve,C,22,,,,46.79,59.58,39.31,54.04,43.48,37.01,,,,0.62,0,3,Nationals Park,TRUE,44.58,,,,,39.12,,39.76,39.31,C,44.58
112281,Jeremy Skaggs,2B,18,,,,36.95,59.47,29.36,56.92,42.08,33.5,,,,0.88,0,0,Nationals Park,TRUE,,30.93,37.58,,,30.85,,,29.36,2B,37.58
113804,Dusty Lantigua,C,22,,,,57.66,59.47,43.28,52.16,48.27,23.17,,,,0.44,0,3,Nationals Park,TRUE,51.7,,,,,40.74,,,43.28,C,51.7
113704,Dan Kellar,3B,21,,,,52.32,59.38,38.92,51.3,53.02,38.3,,,,0.62,0,1.5,Nationals Park,TRUE,,40.7,45.75,49.13,,39.59,,40.28,38.92,3B,49.13
115224,Kevin Page,CL,21,,,,42.16,59.32,,,,,42.07,58.97,62.14,0.6,0,-3,Nationals Park,TRUE,,,,,,,,,,RP,47.09
112228,Jimmy Schumacher,CF,18,,,,47.83,59.3,27.53,57.45,55.84,45.86,,,,1.06,0,-1,Nationals Park,TRUE,,,,,,33.54,48.77,33.23,27.53,CF,48.77
116899,Tony Jones,CF,22,,,,57.4,59.3,40.69,48.04,49.43,64.47,,,,0.38,0,2,Nationals Park,TRUE,,41.51,,,,45.1,52.53,,40.69,CF,52.53
113831,Jamie Flynn,C,22,,,,57.23,59.29,37.4,45.28,54.2,28.23,,,,0,0,2,Nationals Park,TRUE,52.76,,,,,,,38.14,37.4,C,52.76
116910,Chris Ruiz,RP,20,,,,47.72,59.27,,,,,42.31,53.73,59.62,0.62,0,1.5,Nationals Park,TRUE,,,,,,,,,,RP,46.64
112388,Sam Matthews,C,17,,,,44.99,59.24,27.08,54.67,45.06,22.42,,,,0.88,0,2,Nationals Park,TRUE,44.12,,,,,28.49,,29.13,27.08,C,44.12
113741,Sean Hackler,CF,21,,,,55.81,59.19,43.75,56.14,54.87,57.19,,,,0.69,0,-0.5,Nationals Park,TRUE,,,,,,46.89,53.41,46.23,43.75,CF,53.41
115220,Pat Farler,SP,21,,,,48.01,59.12,,,,,40.95,51.04,78.58,0.46,0,0,Nationals Park,TRUE,,,,,,,,,,SP,48.48
113794,Justin Stokes,3B,21,,,,43.56,59.09,40.3,54.52,46.28,31.23,,,,0.75,0,2,Nationals Park,TRUE,,40.41,40.91,43.15,,40.28,,40.52,40.3,3B,43.15
116908,Mike Rushing,SS,21,,,,52.57,59.09,40.74,54.37,56.55,58.69,,,,0.75,0,0,Nationals Park,TRUE,,43.57,49.61,49.7,,44.63,50.66,44.65,40.74,CF,50.66
112416,Dave Jordan,C,18,,,,40.77,59.06,28.6,56.49,48.45,27.21,,,,0.88,0,0,Nationals Park,TRUE,42.46,,,,,31.37,,31.5,28.6,C,42.46
115229,Gabe Segovia,C,18,,,,43.21,59.04,32.79,56.47,48.89,33.26,,,,0.75,0,0,Nationals Park,TRUE,44.86,,37.63,42.2,,35,44.07,,32.79,C,44.86
115200,Joe Levinson,RF,18,,,,50,58.89,32.59,56.14,57.2,54.39,,,,0.75,0,-1,Nationals Park,TRUE,,,,,,38.46,50.25,38.33,32.59,CF,50.25
113717,Jose Suazo,2B,18,,,,41.39,58.86,29.33,55.62,52.95,41.8,,,,0.81,0,0,Nationals Park,TRUE,,32.72,39.97,43.15,,33.38,,33.81,29.33,3B,43.15
112277,Jon Penalver,CF,18,,,,33.82,58.7,28.32,58.13,42.62,49.65,,,,1,0,-2,Nationals Park,TRUE,,30.26,,,,33.44,,,28.32,LF,33.44
115301,Marc Sharpnack,CF,20,,,,48.85,58.69,39.79,55.62,50.89,48.87,,,,0.81,0,0.5,Nationals Park,TRUE,,,,,,42.3,48.09,42.28,39.79,CF,48.09
115251,Erik Lara,RP,22,,,,43.93,58.62,,,,,37.76,51.7,59.1,0.6,0,2.5,Nationals Park,TRUE,,,,,,,,,,RP,43.09
113655,Danny McNamara,SP,22,,,,45.39,58.58,,,,,45.81,58.76,62.5,1.62,0,-1,Nationals Park,TRUE,,,,,,,,,,SP,46.65
115308,Josue Maya,CL,22,,,,46.23,58.54,,,,,44.9,57.81,62.44,1.56,0,-3,Nationals Park,TRUE,,,,,,,,,,RP,49.28
116917,Liosvany Cusenza,CF,19,,,,50.13,58.52,39.5,55.95,52.39,43.34,,,,0.88,0,0,Nationals Park,TRUE,,,,,,41.95,49.19,41.44,39.5,CF,49.19
113614,Ben Walker,CF,19,,,,50.02,58.48,28.29,50.06,54.67,46.88,,,,0.62,0,0.5,Nationals Park,TRUE,,,,,,34.1,48.88,33.52,28.29,CF,48.88
113667,Geoff Williams,SS,18,,,,46.51,58.41,29.3,56.34,51.45,54.66,,,,0.94,0,-0.5,Nationals Park,TRUE,,32.74,43.17,42.44,47.59,33.52,,,29.3,SS,47.59
113596,Glen Masur,RP,21,,,,43.4,58.38,,,,,37.79,51.62,68.38,0.33,0,0,Nationals Park,TRUE,,,,,,,,,,RP,45.43
112411,Toby Ashton,CF,17,,,,45.3,58.32,24.75,55.76,55.87,35.79,,,,1.06,0,0,Nationals Park,TRUE,,,,,,30.46,46.15,30.44,24.75,CF,46.15
107276,Mike Heckman,SP,21,,,,40.88,58.31,,,,,32.57,48.81,71,0.69,0,2.5,Nationals Park,TRUE,,,,,,,,,,SP,40.26
112442,Jake Cone,3B,18,,,,38,58.31,25.51,55.75,47.35,37.52,,,,1,0,0,Nationals Park,TRUE,,28.36,,39,,,,28.87,25.51,3B,39
107232,Ruben Valenzuela,CF,20,,,,47.68,58.29,24.75,50.52,58.37,43.08,,,,0.75,0,0.5,Nationals Park,TRUE,,,,,,31.56,47.49,31.69,24.75,CF,47.49
113825,Zach Cresswell,C,21,,,,55.11,58.25,39.69,52.62,52.21,22.17,,,,0.62,0,1,Nationals Park,TRUE,51.45,,,,,39.18,,39.61,39.69,C,51.45
113705,Alex Ellison,SS,21,,,,53.74,58.2,39.93,54.12,51.87,47.63,,,,0.75,0,-0.5,Nationals Park,TRUE,,41.72,48.5,47.41,51.89,41.06,,41.22,39.93,SS,51.89
113809,Chris Svensson,C,18,,,,43.41,58.17,29.36,53.61,46.3,31.24,,,,0.75,0,2,Nationals Park,TRUE,43.03,,,,,31.71,,32.1,29.36,C,43.03
116869,Dan Marshall,C,22,,,,55.75,58.09,42.78,50.09,55.86,25.19,,,,0.38,0,1.5,Nationals Park,TRUE,51.68,44.22,,50.38,,41.43,,42.01,42.78,C,51.68
115195,Charlie Cotto,2B,18,,,,41.79,58.05,28.77,52.01,47.23,45.11,,,,0.69,0,3.5,Nationals Park,TRUE,,31.11,40.16,,,,,,28.77,2B,40.16
116875,Pat Bollinger,RP,22,,,,54.52,58.03,,,,,49.02,54.43,50.65,1.23,0,2,Nationals Park,TRUE,,,,,,,,,,RP,49.43
113656,Billy Pyle,1B,18,,,,36.35,58.02,25.15,54.98,43.2,27.19,,,,0.94,0,0.5,Nationals Park,TRUE,,27.03,,36.04,,27.25,,28.01,25.15,3B,36.04
113792,Jon Daugherty,SS,18,,,,46.92,57.98,28.32,54.87,55.82,37.52,,,,0.81,0,0,Nationals Park,TRUE,,31.55,39.76,41.3,,33.42,47.47,33.67,28.32,CF,47.47
112451,Joe Taylor,RF,17,,,,34.45,57.95,26.83,56.41,56.05,49.87,,,,1,0,-1,Nationals Park,TRUE,,,,,,33.17,,33.86,26.83,RF,33.86
116913,Jerry Thompson,RP,23,,,,48.06,57.94,,,,,44.14,54.47,64.2,1.31,0,-1.5,Nationals Park,TRUE,,,,,,,,,,RP,49.15
115238,Phil Servidio,3B,21,,,,51.46,57.86,44.52,51.83,44.67,41.55,,,,0.38,0,3.5,Nationals Park,TRUE,,44.32,42.71,46.89,,,,44.05,44.52,3B,46.89
112453,Rob Rieger,SP,18,,,,32.63,57.77,,,,,25.7,58.18,43.5,0.1,0,0,Nationals Park,TRUE,,,,,,,,,,SP,29.26
115317,Zach Fritz,C,22,,,,51.17,57.69,45.56,54.67,46.81,24.67,,,,1.44,0,0.5,Nationals Park,TRUE,48.67,,,,,43.09,,43.52,45.56,C,48.67
113819,Andres Camarena,3B,17,,,,37.95,57.66,27.59,54.14,47,30.5,,,,0.81,0,1,Nationals Park,TRUE,,29.58,,38.12,,30.42,,30.77,27.59,3B,38.12
116905,Ron Rowcliffe,RF,22,,,,53.96,57.36,42.21,52.54,52.9,43.59,,,,0.5,0,0,Nationals Park,TRUE,,42.46,,,,44.34,51.78,44.32,42.21,CF,51.78
112352,Erik Menges,SP,18,,,,33.6,57.32,,,,,33.19,62.98,42.3,0.9,0,-4,Nationals Park,TRUE,,,,,,,,,,SP,35.01
112377,Kevin Rozenblat,SP,17,,,,36.01,57.32,,,,,26.48,49.65,58.07,0.58,0,3.5,Nationals Park,TRUE,,,,,,,,,,SP,32.8
116909,Joe Overstreet,SS,20,,,,52.47,57.22,36.84,50.48,56.03,46.36,,,,0.69,0,1,Nationals Park,TRUE,,39.83,46.73,44.66,,40.13,49.66,,36.84,CF,49.66
112426,Ben Ouellet,C,18,,,,45.79,57.21,23.34,51.74,47.39,44.11,,,,-0.06,0,3,Nationals Park,TRUE,44.62,,,,,28.07,,29.25,23.34,C,44.62
115259,Eric Dent,C,22,,,,55.11,57.19,40.27,48.62,49.61,32.5,,,,0.44,0,0,Nationals Park,TRUE,52.64,,43.74,45.91,,39.64,,40.18,40.27,C,52.64
115217,Chris Soto,SS,21,,,,53.78,57.16,40.5,50.62,55.24,42.82,,,,0.5,0,-0.5,Nationals Park,TRUE,,42.16,49.16,49.02,52.16,42.23,48,42.2,40.5,SS,52.16
107122,Tomas Carballo,3B,21,,,,44.08,57.1,32.37,49.81,65.52,35.01,,,,0.38,0,-2,Nationals Park,TRUE,,36.67,,47.94,,,,36.17,32.37,3B,47.94
113693,Ben Sorrell,1B,18,,,,35.3,57.1,29.36,51.15,43,30.48,,,,0.56,0,3.5,Nationals Park,TRUE,,,,,,31.52,,,29.36,LF,31.52
112372,Greg Hester,RP,18,,,,35.35,56.98,,,,,26.34,52.4,54.98,0.69,0,1.5,Nationals Park,TRUE,,,,,,,,,,RP,33.49
112339,Alexis Saucedo,LF,17,,,,32.71,56.97,25.51,54.54,43.27,30.48,,,,0.94,0,0,Nationals Park,TRUE,,,,,,28.67,,,25.51,LF,28.67
112379,Ben Bilotti,2B,18,,,,32.1,56.97,23.74,55.04,44.52,46.59,,,,0,0,-0.5,Nationals Park,TRUE,,27.51,,,,28.32,,,23.74,LF,28.32
110116,Joe Haas,1B,21,,,,44.36,56.96,32.54,53.53,46.78,36.26,,,,0.56,0,1,Nationals Park,TRUE,,33.47,,,,35.38,44.96,,32.54,CF,44.96
113716,Bobby Ocegueda,SS,21,,,,46.04,56.93,36.31,51.39,51.06,48.13,,,,0.75,0,0,Nationals Park,TRUE,,37.77,43.42,46.97,,,,,36.31,3B,46.97
113688,Chris Comerford,CL,18,,,,37.47,56.89,,,,,29.91,50.91,63.15,0.52,0,0.5,Nationals Park,TRUE,,,,,,,,,,RP,38.22
113709,Dave Johnson,3B,21,,,,42.06,56.81,40.5,55.4,47.86,33.01,,,,0.69,0,-1,Nationals Park,TRUE,,41.17,41.74,44.91,,,,40.33,40.5,3B,44.91
115303,Mike Grand,1B,21,,,,39.85,56.79,42.27,54.89,44.02,32.26,,,,0.56,0,-0.5,Nationals Park,TRUE,,,,,,41.53,,,42.27,DH,42.27
113634,Caleb Turner,CF,21,,,,54.33,56.76,39.93,47.28,58.2,38.29,,,,0.38,0,1,Nationals Park,TRUE,,,,,,42.32,51.16,42.83,39.93,CF,51.16
113729,Phil Belasco,3B,17,,,,37.78,56.76,26.04,54.36,45.95,37.55,,,,0.88,0,0,Nationals Park,TRUE,,28.41,35.81,38.81,,29.59,,30.09,26.04,3B,38.81
115322,Tom Dares,C,21,,,,50.28,56.71,42.27,51.63,52.86,24.44,,,,0.5,0,0,Nationals Park,TRUE,45.04,,,49.64,,41.83,47.78,42.07,42.27,3B,49.64
112383,Mike McConachie,SP,17,,,,35.38,56.65,,,,,30.34,54.55,43.15,0.83,0,2,Nationals Park,TRUE,,,,,,,,,,SP,32.9
112441,Sam Gee,SP,17,,,,34.12,56.63,,,,,29.33,56.62,47.3,0.71,0,-0.5,Nationals Park,TRUE,,,,,,,,,,SP,32.92
113698,Ha-joon Park,SS,18,,,,41.24,56.62,26.75,49.64,49.72,45.34,,,,0.62,0,3,Nationals Park,TRUE,,29.3,40.19,39.8,,,,,26.75,2B,40.19
116892,Jonathan Dunn,RP,21,,,,44.96,56.62,,,,,41.13,51.27,59.15,0.33,0,1,Nationals Park,TRUE,,,,,,,,,,RP,45.64
113776,Chris Mereness,CL,21,,,,46.41,56.55,,,,,44.38,53.21,57.12,0.4,0,0,Nationals Park,TRUE,,,,,,,,,,RP,47.56
112247,Steve Baluch,1B,18,,,,33.94,56.54,26.12,51.18,46.8,22.17,,,,0.81,0,3,Nationals Park,TRUE,,,,,,28.9,,28.76,26.12,LF,28.9
113793,Chris Brunner,C,17,,,,47.27,56.53,25.51,49.67,46.09,21.15,,,,0.69,0,4.5,Nationals Park,TRUE,43.31,,,33.89,,,,27.61,25.51,C,43.31
112399,Tony Campbell,RP,18,,,,38.34,56.51,,,,,33.99,53.59,55.85,1,0,0,Nationals Park,TRUE,,,,,,,,,,RP,39.46
115286,Kevin Trout,2B,19,,,,47.77,56.45,33.02,52.4,50.19,44.61,,,,0.5,0,0,Nationals Park,TRUE,,35.2,44.4,,48.3,35.94,,35.95,33.02,SS,48.3
112464,Jeremy Eves,CF,18,,,,42.53,56.39,27.56,54.06,49.73,46.63,,,,0.88,0,0,Nationals Park,TRUE,,,,,,32.79,44.15,32.51,27.56,CF,44.15
112349,Dan Lindley,CF,18,,,,47.66,56.38,26.55,45.76,56.44,35.52,,,,0.44,0,-0.5,Nationals Park,TRUE,,,35.73,38.07,,32.64,48.79,33.19,26.55,CF,48.79
113734,Daniel Choate,CF,21,,,,53.76,56.35,41.23,48.73,53.56,61.45,,,,0.38,0,1,Nationals Park,TRUE,,,,,,45.16,50.78,44.91,41.23,CF,50.78
115230,Bubba Theuerkauf,1B,22,,,,41.61,56.35,41.17,51.53,44.75,29.73,,,,0.5,0,2.5,Nationals Park,TRUE,,,,,,40.56,,,41.17,DH,41.17
116890,Jon Johnsen,SS,22,,,,51.16,56.33,42.51,52.85,53.09,65.22,,,,0.56,0,-0.5,Nationals Park,TRUE,,44.9,48.93,49.34,,46.24,50.54,46.11,42.51,CF,50.54
113625,Jake Kalman,SP,17,,,,34.03,56.27,,,,,26.81,54.14,40.75,0.83,0,2.5,Nationals Park,TRUE,,,,,,,,,,SP,29.6
113668,Nate O'Keefe,1B,21,,,,40.78,56.25,42.78,53.94,41.55,33.22,,,,0.56,0,0,Nationals Park,TRUE,,,,,,41.64,,,42.78,DH,42.78
112172,Joe Thompson,C,18,,,,44.73,56.23,23.74,51.73,47.33,27.44,,,,-0.12,0,2,Nationals Park,TRUE,44.93,,,,,,,26.68,23.74,C,44.93
112237,Chris Gainey,C,18,,,,42.39,56.17,27.08,51.38,49.53,26.96,,,,0.69,0,2.5,Nationals Park,TRUE,41.72,,,,,30.17,,30.93,27.08,C,41.72
112288,Jeremy Walker,SP,18,,,,35.09,56.13,,,,,25.96,50.13,56.25,0.67,0,2.5,Nationals Park,TRUE,,,,,,,,,,SP,32.02
113575,Eric Sweeney,RF,18,,,,33.2,56.11,27.76,54.34,46.69,24.44,,,,0.81,0,-0.5,Nationals Park,TRUE,,,,,,29.94,,30.59,27.76,RF,30.59
113581,Jonathan Moore,LF,18,,,,34.49,56.1,27.03,51.33,49.44,28.48,,,,0.69,0,2.5,Nationals Park,TRUE,,,,,,30.32,,30.75,27.03,RF,30.75
113721,B.J. Cripe,C,22,,,,49.71,56.05,40.69,52.29,45.7,45.33,,,,0.56,0,1.5,Nationals Park,TRUE,47.79,,,,,,,41.19,40.69,C,47.79
112374,Sam Brown,SS,18,,,,39.57,55.89,24.78,49.48,53.45,53.12,,,,0.69,0,1,Nationals Park,TRUE,,29.32,38.15,40.31,,,,,24.78,3B,40.31
115263,Jeff Aguila,SS,18,,,,41.94,55.89,31.1,51.66,48.07,48.85,,,,0.56,0,2,Nationals Park,TRUE,,33.48,41.93,40.79,,,,34.87,31.1,2B,41.93
115287,Jon Nash,1B,21,,,,38.47,55.85,39.45,53.13,40.65,27.73,,,,0.69,0,0.5,Nationals Park,TRUE,,38.72,,,,38.86,,,39.45,DH,39.45
112418,Chris Nimz,SP,18,,,,34.01,55.82,,,,,24.96,51.9,60.45,0.81,0,0,Nationals Park,TRUE,,,,,,,,,,SP,32.06
112371,Jerry Toliver,CF,18,,,,42.05,55.81,22.73,52.77,54.53,52.91,,,,0,0,-1,Nationals Park,TRUE,,,,,,30.39,45.59,30.49,22.73,CF,45.59
113570,Juan Mendez,SP,21,,,,42.81,55.81,,,,,40.2,51.34,60.15,0.58,0,0.5,Nationals Park,TRUE,,,,,,,,,,SP,44.19
113643,Jon Allen,2B,22,,,,50.53,55.79,44.52,52.87,48.59,45.61,,,,0.44,0,0.5,Nationals Park,TRUE,,44.82,49.33,,,44.93,,44.83,44.52,2B,49.33
115221,Dan Honaker,C,21,,,,52.76,55.74,37.88,48.01,49.4,29.48,,,,0.5,0,0,Nationals Park,TRUE,51.02,,,,,37.59,,,37.88,C,51.02
112243,Josh Evans,RP,18,,,,36.3,55.72,,,,,25.63,47.9,54.42,0.56,0,4,Nationals Park,TRUE,,,,,,,,,,RP,32.83
113795,Ben Killinger,LF,18,,,,32.43,55.68,24.83,53.51,42.39,40.05,,,,-0.19,0,0,Nationals Park,TRUE,,,,,,,,28.99,24.83,RF,28.99
112274,Mike Quinn,RP,18,,,,36.68,55.64,,,,,27.88,49.21,54.25,0.54,0,3,Nationals Park,TRUE,,,,,,,,,,RP,34.47
115325,Jesus Ortiz,SP,18,,,,36.94,55.57,,,,,34.11,53.44,45.85,0.48,0,1.5,Nationals Park,TRUE,,,,,,,,,,SP,36.46
107262,Jeff Rawls,2B,21,,,,42.7,55.52,30.17,48.85,47.22,53.16,,,,0.44,0,4.5,Nationals Park,TRUE,,33.01,40.24,,,,,,30.17,2B,40.24
113692,Sin Kimotho,SP,21,,,,42.17,55.51,,,,,39.19,50.6,51.98,0.46,0,2.5,Nationals Park,TRUE,,,,,,,,,,SP,41.74
112417,Greg Hammonds,CL,18,,,,34.97,55.4,,,,,26.96,52.83,42.68,1.04,0,3,Nationals Park,TRUE,,,,,,,,,,RP,30.89
112461,Al Sylvester,CF,18,,,,43.88,55.35,24.27,46.48,51.06,69.02,,,,-0.44,0,1.5,Nationals Park,TRUE,,,,,,32.82,45.09,32.43,24.27,CF,45.09
113730,Pat Simpson,C,21,,,,51.29,55.32,38.41,48.82,57.9,23.42,,,,0.56,0,-0.5,Nationals Park,TRUE,50.32,,,,,39.84,50.61,39.97,38.41,CF,50.61
112462,Steve Ricketts,SP,18,,,,34.14,55.22,,,,,28.57,54.51,45.25,0.77,0,0.5,Nationals Park,TRUE,,,,,,,,,,SP,31.91
113771,A.J. Bazin,RP,22,,,,44.9,55.19,,,,,42.83,51.67,47.55,0.42,0,2.5,Nationals Park,TRUE,,,,,,,,,,RP,44.01
107259,Jimmy Johnson,C,21,,,,49.48,55.17,36.44,50.62,46.7,27.72,,,,0.69,0,2.5,Nationals Park,TRUE,46.55,,,,,,,36.39,36.44,C,46.55
112183,Chris Tucker,2B,18,,,,37.65,55.16,26.32,53.12,46.22,49.9,,,,0.88,0,0,Nationals Park,TRUE,,29.87,38.64,38.22,,30.17,,,26.32,2B,38.64
112381,Joe Carpenter,RP,18,,,,36.6,55.16,,,,,30.43,51.48,60.02,0.56,0,-0.5,Nationals Park,TRUE,,,,,,,,,,RP,37.83
107233,Brad Stover,C,21,,,,43.42,55.14,33.89,51.1,47.75,30.25,,,,0.38,0,2,Nationals Park,TRUE,43.41,,,,,,,,33.89,C,43.41
115298,Malik Hale,C,21,,,,51.34,55.12,42.75,50.09,48.95,32.76,,,,0.38,0,3,Nationals Park,TRUE,47.32,,,,,42.54,,42.66,42.75,C,47.32
113782,Mike Walton,SP,22,,,,44.66,55.06,,,,,42.52,50.9,54.1,0.42,0,1.5,Nationals Park,TRUE,,,,,,,,,,SP,44.84
112212,Gene Cook,RP,18,,,,36.15,55.05,,,,,30.47,52.22,63.49,0.42,0,-2,Nationals Park,TRUE,,,,,,,,,,RP,38.72
112200,Gary Ritchie,SP,18,,,,36.32,55.03,,,,,29.25,49.37,67.65,0.5,0,0,Nationals Park,TRUE,,,,,,,,,,SP,36.93
112345,Mike Bambauer,SP,18,,,,34.36,54.98,,,,,24.93,48.81,69.7,-0.23,0,0,Nationals Park,TRUE,,,,,,,,,,SP,33.88
112402,Dan Schreiber,3B,18,,,,37.96,54.98,24.78,52.75,47.22,24.19,,,,0.94,0,-1,Nationals Park,TRUE,,26.77,35.84,40.01,,27.09,,27.36,24.78,3B,40.01
112170,Kevin Moore,C,19,,,,44.07,54.86,26.83,50.9,43.58,24.19,,,,0.69,0,2,Nationals Park,TRUE,43.62,,,34.03,,28.36,,28.75,26.83,C,43.62
112182,Orlando Guzman,C,18,,,,38.96,54.82,25.54,54.87,44.55,25.96,,,,0.94,0,-2,Nationals Park,TRUE,42.33,,,,,27.94,,28.18,25.54,C,42.33
113578,Juan Patron,SP,17,,,,34.56,54.82,,,,,29.5,53.88,48.85,0.73,0,2.5,Nationals Park,TRUE,,,,,,,,,,SP,30.87
108670,Jose Cordero,LF,20,,,,34.03,54.79,27.28,50.85,46.09,25.19,,,,0.69,0,2,Nationals Park,TRUE,,,,,,29.55,,30.23,27.28,RF,30.23
116906,Steve Bartok,C,23,,,,52.37,54.79,43.14,50.91,52.71,28.97,,,,0.38,0,0,Nationals Park,TRUE,50.91,,,44.67,,43.2,49.08,43.33,43.14,C,50.91
112427,Gabe Hoggard,SP,18,,,,33.14,54.73,,,,,26.25,55.06,48.77,1,0,-1,Nationals Park,TRUE,,,,,,,,,,SP,30.76
112306,Joe Schutz,2B,18,,,,35.13,54.67,23.74,52.77,47.84,31.75,,,,-0.06,0,0,Nationals Park,TRUE,,26.56,35.31,,,,,,23.74,2B,35.31
112439,Hector Benitez,SP,18,,,,37.26,54.67,,,,,30.57,48.41,60.22,0.42,0,2,Nationals Park,TRUE,,,,,,,,,,SP,36.51
112355,Chad Hediger,SP,18,,,,34.29,54.66,,,,,28.25,53.19,53.55,0.71,0,-0.5,Nationals Park,TRUE,,,,,,,,,,SP,33.31
113702,Tim Jewell,CF,21,,,,48.01,54.55,32.65,45.56,52.61,48.13,,,,0.12,0,0.5,Nationals Park,TRUE,,,,,,36.75,48.31,,32.65,CF,48.31
