ID,Name,Pos,Age,Height,Bats,Throws,Cntct,Gap,Pow,Eye,Ks,BABIP,Cntct_R,Gap_R,Pow_R,Eye_R,Ks_R,BABIP_R,Cntct_L,Gap_L,Pow_L,Eye_L,Ks_L,BABIP_L,PotCntct,PotGap,PotPow,PotEye,PotKs,PotBABIP,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CBlk,CArm,CFrm,P,C,1B,2B,3B,SS,LF,CF,RF,PotP,PotC,Pot1B,Pot2B,Pot3B,PotSS,PotLF,PotCF,PotRF,Speed,StlRt,Steal,Run,SacBunt,BuntHit,Stf,Mov,HRA,PBABIP,Ctrl_R,Stf_R,Mov_R,HRA_R,PBABIP_R,Ctrl_L,Stf_L,Mov_L,HRA_L,PBABIP_L,Ctrl_L,PotStf,PotMov,PotHRA,PotPBABIP,PotCtrl,Vel,GB,Stm,Hold,Fst,Snk,Cutt,Crv,Sld,Chg,Splt,Frk,CirChg,Scr,Kncrv,Knbl,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead,Signability,Demand,Prone,Acc,Ovr,Pot
143001,"Carter Coleman",SS,18,193,R,R,30,35,30,35,30,30,30,35,30,35,30,30,30,35,30,35,30,30,50,65,60,65,45,50,50,50,60,45,45,45,50,25,25,25,0,0,0,0,20,30,0,0,0,0,0,0,0,45,40,0,0,0,50,45,50,40,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,85-87,46,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,N,N,410000,Normal,VH,25,65
143000,"Preston Coleman",SS,17,186,R,R,25,25,20,20,25,25,25,25,20,20,25,25,25,25,20,20,25,25,50,45,45,40,45,50,65,50,55,35,30,30,55,25,25,25,0,0,0,20,20,30,0,0,0,0,0,0,50,50,45,0,0,0,55,45,50,35,55,25,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,30,30,25,25,88-90,42,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,H,N,EH,0,Normal,VH,20,40
141954,"Arlo Collins",2B,18,186,R,R,25,25,20,20,30,30,25,25,20,20,30,30,25,25,20,20,30,30,70,50,30,40,65,65,45,55,40,40,50,55,45,20,20,25,0,0,0,30,0,0,0,0,0,0,0,0,40,0,0,0,0,0,45,50,55,50,60,20,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,20,20,25,25,88-90,36,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,0,Durable,VH,25,55
141742,"Jaxen Colloton",SP,17,193,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,30,30,20,30,30,60,35,50,45,50,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,20,20,25,40,20,20,30,25,45,25,20,30,25,45,25,25,30,25,45,25,35,50,50,50,50,91-93,54,70,60,35,25,0,25,0,20,0,0,0,0,0,0,40,30,0,40,0,40,0,0,0,0,0,0,N,H,N,H,H,EH,140000,Durable,VH,20,40
142770,"Adrián Colón",SS,17,188,L,R,20,25,20,25,20,25,20,25,20,25,20,25,25,25,20,25,25,25,50,45,50,50,45,50,55,55,50,50,45,45,40,20,20,20,0,0,0,20,20,30,0,0,0,0,0,0,55,45,40,0,0,0,40,55,55,55,45,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,87-89,49,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,L,EH,0,Normal,VH,20,40
142053,"Cristian Colón",RP,18,191,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,30,35,40,20,25,30,20,45,20,40,40,45,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35,30,30,20,70,25,25,20,20,45,20,30,20,20,45,20,25,20,20,45,20,50,45,40,50,40,89-91,43,30,55,30,0,0,0,0,20,20,0,0,0,0,0,50,0,0,0,0,55,40,0,0,0,0,0,N,N,L,N,N,H,0,Normal,VH,20,35
142996,"Ian Comin",RP,21,182,L,L,20,20,20,30,20,20,20,20,20,30,20,20,20,20,20,30,20,20,20,25,20,45,20,20,30,30,45,20,45,35,45,20,20,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,20,20,20,35,25,35,30,25,45,20,35,30,25,45,20,35,30,25,45,20,40,40,40,45,25,91-93,47,25,75,35,25,30,0,0,0,30,0,0,0,0,0,40,35,40,0,0,0,40,0,0,0,0,0,N,N,N,N,N,N,0,Normal,VH,25,30
141833,"Isaac Condon",SP,18,186,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,20,30,20,25,25,25,40,20,40,40,40,20,20,20,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,25,25,25,35,30,20,20,20,40,25,20,20,20,40,25,20,20,20,45,25,35,40,35,45,45,88-90,44,40,80,25,25,0,0,0,20,0,0,0,0,0,0,30,40,0,0,0,45,0,0,0,0,0,0,N,N,N,H,N,EH,0,Durable,VH,20,30
142013,"Trevor Connor",SP,18,177,R,R,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,40,25,25,30,25,50,30,35,45,25,50,50,45,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,25,20,20,80,25,25,25,20,40,25,30,25,20,45,25,25,20,20,35,20,45,45,45,40,40,89-91,47,50,80,30,25,0,0,0,20,0,0,0,0,0,0,50,50,0,0,0,50,0,0,0,0,0,0,N,H,N,N,N,N,0,Normal,VH,20,40
141718,"Maurice Connors",2B,18,185,R,R,25,25,20,25,30,25,25,25,20,25,30,25,25,25,20,25,30,25,50,45,40,45,50,50,40,55,45,55,40,45,40,20,20,20,0,0,0,30,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,45,40,50,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,25,80-83,47,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,H,N,EH,0,Durable,VH,25,40
142962,"Isaac Cook",CF,21,178,R,R,40,40,35,35,40,40,40,40,35,35,40,40,40,40,35,35,40,40,50,55,50,45,50,45,25,25,50,25,65,50,60,20,20,20,0,0,0,0,0,0,30,45,30,0,0,0,0,0,0,70,55,65,45,50,50,50,40,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,25,30,25,86-88,49,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,VE,0,Normal,VH,30,45
142702,"Neal Cook",2B,18,182,R,R,25,30,25,30,30,30,25,30,25,30,30,30,30,30,25,30,30,30,50,50,45,50,50,50,50,50,50,45,40,40,40,20,20,20,0,0,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,35,35,30,40,45,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,86-88,46,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,EH,0,Normal,VH,25,45
142851,"Calvine Cooke",2B,18,192,R,R,25,30,30,30,25,30,25,30,30,30,25,25,30,30,30,30,30,30,50,55,60,65,50,50,45,45,45,45,50,45,45,20,20,20,0,0,0,30,20,0,0,0,0,0,0,0,40,35,0,0,0,0,35,35,40,35,35,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,88-90,49,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,L,N,N,N,EH,140000,Normal,VH,25,55
141835,"Chip Cooke",SP,17,187,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,40,25,20,30,20,55,35,45,35,55,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,30,35,30,35,25,25,20,20,45,25,30,20,20,45,30,25,20,20,40,25,45,45,40,50,50,91-93,56,45,25,35,0,25,0,0,20,0,0,0,0,0,0,60,0,50,0,0,45,0,0,0,0,0,0,N,H,N,N,H,EH,140000,Normal,VH,20,40
142778,"Seamus Cooksley",SP,18,184,S,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,30,30,30,30,25,25,45,20,50,50,55,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,20,20,40,75,20,30,35,30,50,30,30,35,30,45,30,35,35,30,50,30,55,50,50,50,50,89-91,59,55,50,35,35,0,0,0,20,0,0,0,0,0,0,55,55,0,0,0,60,0,0,0,0,0,0,N,N,N,N,N,EH,370000,Normal,VH,25,65
145095,"Norris Cooper",SP,23,192,R,R,30,20,20,25,25,30,30,20,20,25,25,30,30,20,20,25,25,30,35,20,25,30,25,40,35,30,45,25,50,55,55,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,25,20,30,70,25,35,40,40,45,40,40,45,40,50,40,35,40,35,45,40,40,45,45,45,50,92-94,54,55,40,40,35,0,0,35,30,0,0,0,0,0,0,45,45,0,0,45,35,0,0,0,0,0,0,N,N,H,N,N,VE,0,Fragile,A,30,40
142982,"Tom Copeland",C,17,192,R,R,30,25,20,20,25,30,30,25,20,20,25,30,30,25,25,20,25,30,65,45,40,45,50,75,30,20,55,30,40,35,50,55,50,55,0,30,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,35,25,25,20,50,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,85-87,36,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,H,N,320000,Normal,VH,25,60
144006,"Gwyn Corbett",SP,22,190,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,30,25,30,20,25,25,25,45,30,55,45,45,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,25,20,20,50,25,35,30,25,50,40,35,30,25,50,40,35,30,25,50,40,40,40,35,50,50,91-93,42,55,55,35,0,0,35,0,20,30,0,0,30,30,0,45,0,0,40,0,45,45,0,0,40,35,0,H,N,N,N,N,E,0,Normal,VH,30,35
141897,"Joel Correia",RF,17,195,L,L,25,20,20,20,20,25,25,20,25,20,20,25,25,20,20,20,20,25,50,45,40,45,45,55,30,30,40,20,40,40,50,20,20,20,0,0,20,0,0,0,20,0,25,0,0,40,0,0,0,40,0,35,50,35,30,20,55,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,89-91,49,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,L,EH,0,Normal,VH,25,40
141935,"Wil Corrington",3B,18,192,R,R,25,25,25,25,30,25,25,25,25,25,25,25,25,25,25,25,30,25,50,55,55,45,50,45,50,45,55,45,50,45,45,20,20,20,0,0,0,0,30,20,0,0,0,0,0,0,0,45,35,0,0,0,55,35,30,30,45,25,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,25,20,25,25,86-88,38,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,0,Normal,VH,25,45
143780,"Mitchell Cosgrove",SP,22,174,S,R,25,20,20,35,20,30,25,20,20,35,20,30,25,20,20,35,20,30,30,30,25,45,20,40,30,30,50,35,70,55,60,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,30,25,30,40,25,35,35,30,45,20,35,35,30,45,20,35,35,30,45,20,45,40,40,45,25,94-96,44,45,60,40,0,30,35,0,0,30,0,0,0,0,0,45,0,45,45,0,0,45,0,0,0,0,0,L,N,N,N,H,VE,0,Normal,VH,30,30
142078,"Jake Cox",RP,18,193,R,R,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,35,20,30,30,25,40,35,20,45,20,35,40,40,25,25,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,25,70,20,20,20,20,40,20,20,20,20,45,20,20,20,20,40,20,30,40,40,45,40,92-94,45,50,30,35,25,0,0,0,20,0,0,0,0,0,0,40,35,0,0,0,30,0,0,0,0,0,0,L,N,N,N,N,EH,0,Normal,VH,20,30
141891,"E.J. Cress",SP,18,188,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,45,20,20,30,30,50,35,45,50,45,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,20,20,20,65,20,25,20,20,45,25,25,20,20,45,25,25,20,20,45,25,45,35,35,45,45,89-91,45,55,50,30,0,0,0,0,20,25,0,0,0,0,0,50,0,0,0,0,45,50,0,0,0,0,0,N,N,N,L,L,EH,0,Normal,VH,20,35
143978,"Weston Crist",SP,18,196,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,30,25,30,25,35,30,35,30,45,40,40,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,20,20,20,70,25,25,30,25,45,35,25,30,25,50,35,20,30,25,45,35,40,45,45,45,50,91-93,48,55,30,35,25,0,30,0,20,0,0,0,0,0,0,50,35,0,45,0,45,0,0,0,0,0,0,N,H,N,N,H,H,0,Normal,VH,25,40
141807,"Craig Cross",SP,17,196,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,25,30,20,40,25,20,35,25,25,30,35,25,25,25,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,25,25,30,25,55,25,20,25,20,40,20,20,25,20,45,20,20,20,20,40,20,35,45,45,45,30,88-90,47,45,45,25,0,0,0,20,20,0,0,0,0,0,0,40,0,0,0,40,45,0,0,0,0,0,0,N,L,N,N,N,I,-1,Normal,VH,20,30
141621,"Leslee Cross",SP,23,190,R,R,20,20,20,25,20,25,20,20,20,25,20,25,20,20,20,25,20,25,25,25,30,30,20,35,35,25,50,30,50,40,50,25,25,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,25,20,55,20,30,35,25,50,35,30,35,30,45,35,30,30,25,45,35,35,40,35,50,45,90-92,44,70,30,35,0,0,0,0,25,0,0,0,0,35,0,45,0,0,0,0,40,0,0,0,0,40,0,N,H,L,N,N,VE,0,Normal,VH,25,35
142921,"Joshua Cross Jr.",SP,17,186,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,25,30,20,30,30,20,45,25,40,40,40,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,20,20,30,55,25,25,25,20,45,20,25,25,20,40,20,25,25,20,45,20,40,50,50,45,35,88-90,48,50,60,30,0,0,0,0,20,25,0,0,0,0,0,45,0,0,0,0,45,45,0,0,0,0,0,N,N,N,N,N,EH,0,Normal,VH,20,40
141710,"Wade Crow",SP,18,185,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,30,30,20,30,25,30,45,20,45,40,45,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,20,20,20,40,25,30,25,20,45,20,30,25,20,45,20,30,25,20,45,20,50,45,40,50,45,90-92,47,65,60,0,0,30,20,0,25,30,0,0,0,0,0,0,0,50,50,0,55,50,0,0,0,0,0,N,N,L,L,N,EH,0,Normal,VH,20,40
137118,"Mason Crowell",SS,21,194,S,R,25,20,20,20,25,20,25,20,20,20,25,20,25,20,20,20,25,20,40,35,40,35,45,30,50,40,55,35,40,30,35,25,25,20,0,0,0,0,0,25,0,0,0,0,0,0,0,0,30,0,0,0,35,45,50,65,55,25,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,86-88,35,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,L,N,H,L,VE,0,Normal,VH,20,30
145154,"Harlan Crum",CF,17,179,R,R,20,25,30,40,20,25,20,25,30,40,20,25,20,25,30,40,20,25,40,40,45,65,35,40,30,30,35,30,60,50,35,20,20,20,0,0,0,0,0,0,35,30,30,0,0,0,0,0,0,60,40,50,60,60,60,55,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,88-90,46,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,N,H,0,Normal,A,25,40
142680,"Asher Crush",C,18,195,R,R,30,35,25,30,30,30,30,35,25,30,30,30,30,35,25,30,30,30,45,55,50,50,45,45,30,25,50,25,50,50,50,55,50,55,0,30,20,0,0,0,0,0,0,0,50,35,0,0,0,0,0,0,35,30,20,30,35,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,25,30,25,84-86,39,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,EH,140000,Normal,VH,25,45
141900,"Mike Cuenco",SP,18,185,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,30,20,30,30,25,55,20,40,40,50,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,20,25,65,20,30,20,20,40,20,30,20,20,40,20,30,20,20,40,20,40,40,40,40,40,90-92,47,60,65,35,0,0,0,0,20,25,0,0,0,0,0,45,0,0,0,0,45,50,0,0,0,0,0,N,N,N,N,N,EH,0,Normal,VH,20,35
142802,"Ethan Culp",3B,19,184,R,R,30,30,25,35,30,30,30,30,25,35,30,30,30,30,25,35,30,30,50,50,50,55,55,50,45,35,55,35,30,35,45,20,20,20,0,0,0,20,25,0,0,0,0,0,0,0,30,35,0,0,0,0,40,30,20,40,35,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,87-89,58,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,EH,140000,Normal,VH,25,50
142884,"Nelson Culpepper",C,21,184,R,R,35,40,35,40,35,35,35,40,35,40,35,35,40,40,40,40,40,35,45,50,50,50,45,45,35,30,55,35,55,50,55,55,55,60,0,50,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,40,35,35,30,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,83-85,35,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,H,N,E,0,Durable,VH,30,40
142694,"Jared Culver",3B,22,188,R,R,45,40,30,35,45,40,40,40,30,35,45,40,45,40,35,40,45,45,50,50,40,45,50,50,40,50,70,35,30,35,55,20,20,20,0,0,0,0,45,0,0,0,0,0,0,0,0,50,0,0,0,0,50,45,40,40,50,20,20,20,20,25,20,20,20,20,30,20,20,20,20,25,20,20,20,20,25,25,83-85,39,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,H,L,N,N,N,0,Normal,VH,35,40
141932,"Kaspar Cumbow",2B,18,189,R,R,25,30,25,25,30,25,25,30,25,25,30,25,25,30,25,25,30,25,55,65,45,50,55,55,50,50,35,45,35,40,20,25,25,25,0,0,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,50,40,35,35,35,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,89-91,48,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,H,H,N,EH,140000,Normal,VH,25,55
142709,"Sterling Cummins",2B,21,185,R,R,40,40,40,40,40,35,40,40,40,40,40,35,40,40,40,40,40,35,50,45,55,50,50,45,50,45,35,45,55,45,40,20,20,20,0,0,0,40,0,0,0,0,0,0,0,0,45,0,0,0,0,0,30,30,35,20,45,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,25,30,25,88-90,43,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,L,N,E,0,Durable,VH,30,45
142660,"Kayden Cunningham",CF,18,189,L,R,30,30,20,30,30,30,30,30,20,30,30,30,30,30,20,30,30,30,50,50,50,50,55,50,25,30,45,20,55,55,60,20,20,25,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0,60,35,55,45,45,55,40,35,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,83-85,46,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,EH,0,Normal,VH,25,45
142846,"Paul Curcio",SS,18,189,R,R,25,25,20,20,30,25,25,25,20,20,30,25,25,25,20,20,30,25,50,45,35,45,55,50,55,45,40,50,35,35,35,25,20,20,0,0,25,25,20,25,20,0,0,0,0,70,50,35,35,30,0,0,35,40,40,25,55,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,20,30,25,83-85,37,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,H,N,N,N,EH,0,Normal,VH,20,40
142830,"Josiah Curley",SP,22,184,R,R,25,20,20,25,20,30,25,20,20,25,20,30,25,20,20,25,20,30,30,25,35,35,25,35,40,35,45,30,45,45,45,20,20,20,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,25,20,20,20,40,25,35,40,35,45,20,40,40,40,45,20,35,35,30,40,20,45,45,45,45,20,93-95,47,55,30,40,0,40,0,40,0,0,0,0,0,0,0,50,0,50,0,65,0,0,0,0,0,0,0,N,N,N,N,N,N,0,Normal,VH,30,35
145158,"Cameron Currie",RP,22,182,R,R,20,20,30,30,20,20,20,20,30,30,20,20,20,20,30,30,20,20,25,30,40,30,25,20,25,40,35,20,65,50,45,25,25,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,30,20,25,20,40,20,30,35,30,45,30,35,35,30,45,30,30,35,30,45,30,40,40,40,45,30,92-94,47,30,60,40,0,0,0,25,0,0,0,0,0,0,0,50,0,0,0,40,0,0,0,0,0,0,0,N,N,H,N,N,E,0,Normal,A,30,30
138250,"Jeremiah Currie",RP,20,195,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,25,20,35,20,55,25,30,35,40,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,20,20,20,50,25,25,25,20,45,20,25,30,20,45,20,25,25,20,40,20,45,35,35,45,25,93-95,44,25,45,40,0,0,0,0,20,0,0,0,0,0,0,60,0,0,0,0,45,0,0,0,0,0,0,N,N,H,N,N,N,0,Normal,VH,25,30
141951,"Leon Daigle",CF,18,186,R,R,20,25,20,25,20,20,20,25,20,25,20,20,20,25,20,25,20,20,45,45,45,45,45,45,40,30,30,35,55,70,70,25,25,25,0,0,0,0,0,0,20,45,20,0,0,0,0,0,0,70,45,65,55,30,30,20,45,20,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,25,25,25,25,89-91,50,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,EH,0,Normal,VH,25,35
141695,"Nate Dalton",RF,18,193,L,L,25,25,25,25,20,25,25,25,30,25,20,25,20,20,25,25,20,25,45,45,55,50,40,45,50,50,35,20,55,65,50,20,20,20,0,0,0,0,0,0,25,20,35,0,0,0,0,0,0,60,40,55,40,50,50,50,45,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,88-90,51,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,0,Normal,VH,25,45
144016,"Danny Daniel",SP,17,187,R,R,20,20,20,25,20,25,20,20,20,25,20,25,20,20,20,25,20,25,30,30,30,45,20,45,30,25,40,30,30,35,35,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,25,30,55,20,30,30,25,45,20,30,30,25,45,20,25,30,25,40,20,45,50,50,45,30,88-90,50,75,20,30,0,0,0,30,20,0,0,0,0,0,0,40,0,0,0,45,55,0,0,0,0,0,0,N,N,N,N,N,EH,0,Normal,H,20,40
142652,"Greg Daniel",SP,21,183,R,R,30,20,20,20,20,35,30,20,20,20,20,35,30,20,20,20,20,35,35,25,20,20,25,45,35,45,55,25,45,45,60,20,20,20,65,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,30,30,25,35,45,25,35,35,30,45,25,35,35,30,45,25,35,30,25,40,25,40,40,40,45,35,89-91,42,55,65,40,0,0,0,40,20,0,0,0,0,0,0,45,0,0,0,45,45,0,0,0,0,0,0,N,N,H,N,N,E,0,Normal,VH,25,35
141834,"Jake Darrow",2B,18,192,R,R,25,30,20,20,30,30,30,30,25,20,30,30,25,30,20,20,30,25,65,60,40,45,70,55,50,55,60,40,40,50,55,20,20,20,0,0,0,30,20,20,20,0,20,0,0,0,45,50,40,40,0,35,60,55,55,40,60,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,86-88,56,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,H,N,EH,280000,Normal,VH,25,55
142823,"Rain Davidson",SP,21,185,R,R,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,25,20,25,25,20,30,30,30,35,20,40,40,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,20,50,25,25,40,40,50,40,30,45,40,50,40,25,40,35,45,40,30,45,45,50,45,86-88,56,55,60,25,30,0,0,30,0,0,0,0,0,0,0,30,40,0,0,35,0,0,0,0,0,0,0,N,H,L,H,N,VE,0,Durable,VH,30,35
145145,"Demario Davila",SS,20,192,S,R,40,40,35,35,35,40,40,40,35,35,35,40,40,40,35,40,35,40,50,55,45,45,50,50,65,55,50,45,40,40,50,30,25,25,0,0,0,40,35,45,0,0,0,0,0,0,60,55,50,0,0,0,45,55,40,40,40,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,25,30,25,83-85,44,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,0,Normal,L,30,45
142971,"Alec Davis",SP,17,178,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,35,25,25,30,30,50,25,50,40,50,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,20,55,25,20,20,20,45,20,20,20,20,45,20,20,20,20,45,20,45,35,35,45,45,89-91,46,60,45,30,0,0,0,0,20,20,0,0,0,0,0,45,0,0,0,0,45,45,0,0,0,0,0,N,H,L,N,L,EH,0,Normal,VH,20,35
