ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,VOS_Potential,Batting_Score,Batting_Potential,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Ability_Potential,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
112183,Chris Tucker,2B,18.0,,,,37.47,54.29,26.0,52.5,46.19,49.5,,,,0.88,0.0,0.0,N/A,False,,29.57,38.36,37.98,,29.93,,,26.0,2B,38.36
112184,Josh Patrick,SP,18.0,,,,37.04,60.98,,,,,29.75,55.75,75.3,0.73,0.0,-1.0,N/A,False,,,,,,,,,,SP,38.86
112185,Greg Morgan,C,18.0,,,,39.3,50.49,21.75,47.75,44.17,24.25,,,,-0.19,0.0,2.5,N/A,False,39.38,,,,,25.07,,25.26,21.75,C,39.38
112186,Alex Cantu,SP,18.0,,,,33.77,46.17,,,,,29.75,49.75,45.02,0.52,0.0,-1.0,N/A,False,,,,,,,,,,SP,32.8
112187,Eric Bilderback,RP,17.0,,,,32.75,46.9,,,,,20.75,45.5,52.58,0.0,0.0,1.0,N/A,False,,,,,,,,,,RP,28.71
112188,Javon Bailey,3B,18.0,,,,31.55,38.53,23.75,41.0,41.88,31.25,,,,0.0,0.0,-0.5,N/A,False,,26.55,,,,26.3,,,23.75,1B,26.55
112189,Chris Wagner,RP,18.0,,,,39.57,62.61,,,,,26.75,52.75,67.25,0.62,0.0,4.5,N/A,False,,,,,,,,,,RP,36.88
112190,Josh Brown,RF,18.0,,,,42.32,59.78,23.25,57.25,52.5,56.75,,,,0.25,0.0,0.0,N/A,False,,,,,,30.99,44.59,30.84,23.25,CF,44.59
112191,Joe Aguilar,1B,18.0,,,,30.51,44.66,22.0,46.25,0.0,27.75,,,,-0.31,0.0,0.5,N/A,False,,,,,,,,,22.0,DH,22.0
112192,Kevin Weisberg,C,18.0,,,,45.82,61.82,26.5,55.75,44.08,33.0,,,,1.0,0.0,4.0,N/A,False,42.57,,,,,29.29,,29.55,26.5,C,42.57
112193,Mal Fequiere,SP,18.0,,,,33.4,47.89,,,,,24.75,47.25,55.32,0.56,0.0,0.0,N/A,False,,,,,,,,,,SP,30.87
112194,Josh Hamilton,SP,18.0,,,,31.29,39.17,,,,,23.5,44.0,41.65,0.0,0.0,0.5,N/A,False,,,,,,,,,,SP,24.63
112195,Billy Adams,LF,18.0,,,,31.12,38.18,23.0,42.25,41.75,30.25,,,,0.0,0.0,-2.0,N/A,False,,,,,,26.54,,,23.0,LF,26.54
112196,Phil Saxton,SS,17.0,,,,37.25,60.22,25.75,59.25,45.44,55.25,,,,1.25,0.0,-1.5,N/A,False,,29.15,39.16,,,31.17,,31.66,25.75,2B,39.16
112197,Alex Fraijo,SP,18.0,,,,32.35,43.14,,,,,22.0,43.25,44.75,0.0,0.0,2.0,N/A,False,,,,,,,,,,SP,26.55
112198,Jon Carstens,3B,17.0,,,,34.13,44.0,23.75,49.25,48.62,39.5,,,,-0.19,0.0,-3.0,N/A,False,,26.56,,36.35,,29.11,,29.49,23.75,3B,36.35
112199,Bob White,RP,18.0,,,,33.74,41.49,,,,,26.75,42.5,46.74,0.0,0.0,0.5,N/A,False,,,,,,,,,,RP,31.75
112200,Gary Ritchie,SP,18.0,,,,36.09,54.03,,,,,28.75,48.5,67.65,0.5,0.0,0.0,N/A,False,,,,,,,,,,SP,36.53
112201,Jeff Tower,RP,19.0,,,,32.45,39.87,,,,,20.0,38.0,43.43,0.0,0.0,3.0,N/A,False,,,,,,,,,,RP,25.86
112202,Mirim Jirecek,SP,17.0,,,,39.09,65.04,,,,,35.0,66.5,74.45,1.54,0.0,4.5,N/A,False,,,,,,,,,,SP,35.39
112203,Bob Fuqua,SP,18.0,,,,33.74,48.99,,,,,28.0,50.25,41.38,0.58,0.0,1.0,N/A,False,,,,,,,,,,SP,30.68
112204,David Espinoza,3B,18.0,,,,37.87,51.88,27.0,50.5,45.94,39.25,,,,0.69,0.0,0.5,N/A,False,,29.31,,38.64,,30.36,,31.23,27.0,3B,38.64
112205,Chris McCollum,SP,18.0,,,,32.2,38.84,,,,,24.0,40.25,44.6,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,28.12
112206,Joe Piotrowicz,SP,17.0,,,,33.05,49.64,,,,,23.75,48.75,54.1,0.69,0.0,0.0,N/A,False,,,,,,,,,,SP,29.82
112207,Jon Reisinger,SP,18.0,,,,32.93,48.23,,,,,25.5,50.0,50.3,0.75,0.0,1.5,N/A,False,,,,,,,,,,SP,27.96
112208,Jake Berg,3B,18.0,,,,48.99,69.02,31.0,72.0,50.95,50.75,,,,1.56,0.0,4.0,N/A,False,,34.19,40.29,43.91,,35.15,,36.05,31.0,3B,43.91
112209,Ben Daley,C,18.0,,,,39.72,46.09,25.25,47.25,47.5,29.75,,,,0.62,0.0,0.5,N/A,False,41.05,,,,,,,,25.25,C,41.05
112210,Josh Kruschke,C,17.0,,,,31.8,46.87,26.25,48.25,0.0,50.5,,,,0.62,0.0,0.0,N/A,False,,,,,,,,,26.25,DH,26.25
112211,Urbano Freschi,1B,17.0,,,,32.69,52.31,25.0,50.25,41.62,26.75,,,,0.75,0.0,1.0,N/A,False,,,,,,27.54,,27.8,25.0,RF,27.8
112212,Gene Cook,RP,18.0,,,,35.95,54.28,,,,,30.0,51.5,63.49,0.42,0.0,-2.0,N/A,False,,,,,,,,,,RP,38.37
112213,Jody Murrey,3B,18.0,,,,37.05,50.0,27.75,50.0,44.62,32.0,,,,0.62,0.0,0.0,N/A,False,,29.59,34.14,37.98,,,,30.54,27.75,3B,37.98
112214,Mike Conroy,SP,18.0,,,,34.05,52.86,,,,,26.5,50.5,60.9,0.58,0.0,-1.0,N/A,False,,,,,,,,,,SP,33.38
112215,Steve Thomson,1B,18.0,,,,31.0,44.0,22.25,46.25,43.0,24.0,,,,-0.31,0.0,0.0,N/A,False,,24.41,,,,,,,22.25,1B,24.41
112216,Devon Blaine,SP,18.0,,,,30.43,35.87,,,,,24.5,43.0,43.73,0.0,0.0,-1.5,N/A,False,,,,,,,,,,SP,23.35
112217,Mike Hagen,SP,18.0,,,,31.54,43.04,,,,,22.75,46.75,40.33,-0.27,0.0,0.0,N/A,False,,,,,,,,,,SP,26.27
112218,Mike Campbell,RP,17.0,,,,34.18,50.81,,,,,25.5,49.5,43.16,0.85,0.0,2.5,N/A,False,,,,,,,,,,RP,29.92
112219,Mike Kramer,SP,18.0,,,,32.2,46.19,,,,,25.5,49.75,42.6,-0.29,0.0,-0.5,N/A,False,,,,,,,,,,SP,28.92
112220,Ron Kowaleski,2B,18.0,,,,37.19,49.13,23.25,46.25,42.08,36.75,,,,-0.38,0.0,2.0,N/A,False,,,37.2,,,26.44,,27.04,23.25,2B,37.2
112221,Dan Wilson,SP,18.0,,,,33.94,50.24,,,,,22.75,44.5,55.1,0.0,0.0,3.5,N/A,False,,,,,,,,,,SP,29.22
112222,Ed Trainor,2B,18.0,,,,36.04,44.78,23.5,44.5,45.38,37.75,,,,-0.44,0.0,2.0,N/A,False,,26.26,35.39,,,,,,23.5,2B,35.39
112223,Eric Medina,RP,18.0,,,,36.73,59.55,,,,,26.5,52.75,61.75,0.79,0.0,2.0,N/A,False,,,,,,,,,,RP,35.31
112224,Travis Williams,SP,18.0,,,,36.33,64.82,,,,,33.0,68.5,49.2,1.21,0.0,2.5,N/A,False,,,,,,,,,,SP,33.74
112225,Jim Simonetti,SP,18.0,,,,31.85,44.83,,,,,25.75,51.5,38.4,0.75,0.0,-2.0,N/A,False,,,,,,,,,,SP,28.28
112226,Chris Martin,CF,18.0,,,,40.09,46.99,26.5,47.25,48.67,43.25,,,,0.5,0.0,-1.0,N/A,False,,,,,,31.44,43.1,31.25,26.5,CF,43.1
112227,Geoff Ralph,SP,18.0,,,,31.03,37.73,,,,,23.5,42.75,44.6,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,27.72
112228,Jimmy Schumacher,CF,18.0,,,,48.17,59.44,27.25,57.0,56.17,45.5,,,,1.06,0.0,-1.0,N/A,False,,,,,,33.35,48.96,33.01,27.25,CF,48.96
112229,Leonor Nascimento,SP,17.0,,,,31.37,48.43,,,,,25.25,55.0,45.85,0.06,0.0,-4.0,N/A,False,,,,,,,,,,SP,29.37
112230,Frank Sibert,RP,18.0,,,,32.26,44.2,,,,,23.5,48.5,48.12,0.62,0.0,-2.0,N/A,False,,,,,,,,,,RP,29.66
112231,Jim Vandagrift,SP,18.0,,,,32.17,41.38,,,,,25.0,45.5,47.75,0.48,0.0,-2.0,N/A,False,,,,,,,,,,SP,29.55
112232,Bobby Rosko,SP,18.0,,,,31.9,44.97,,,,,23.5,48.0,42.9,-0.21,0.0,0.0,N/A,False,,,,,,,,,,SP,27.38
112233,Mike Norris,SP,18.0,,,,37.41,66.4,,,,,32.0,70.0,70.4,1.48,0.0,3.0,N/A,False,,,,,,,,,,SP,34.68
112234,Alan Duke,RP,18.0,,,,33.84,41.93,,,,,23.75,39.75,42.68,0.0,0.0,4.0,N/A,False,,,,,,,,,,RP,28.48
112235,Paul Bouvard,SP,18.0,,,,33.28,50.32,,,,,27.25,52.0,45.3,0.75,0.0,-0.5,N/A,False,,,,,,,,,,SP,30.86
112236,Nate Parsons,SP,18.0,,,,31.57,36.36,,,,,26.25,40.5,43.0,0.0,0.0,-1.0,N/A,False,,,,,,,,,,SP,27.1
112237,Chris Gainey,C,18.0,,,,42.29,55.34,26.75,50.75,49.67,26.75,,,,0.69,0.0,2.5,N/A,False,41.62,,,,,29.94,,30.69,26.75,C,41.62
112238,Josh Beggs,C,17.0,,,,43.83,62.0,26.5,60.0,52.33,32.25,,,,1.12,0.0,0.0,N/A,False,,,,,,30.83,44.99,30.75,26.5,CF,44.99
112239,Dan Evelsizer,SP,18.0,,,,33.06,41.69,,,,,27.5,45.25,40.28,0.5,0.0,0.0,N/A,False,,,,,,,,,,SP,30.05
112240,Jamie Hall,CF,17.0,,,,51.56,62.18,25.5,58.25,55.0,65.25,,,,1.19,0.0,2.0,N/A,False,,,,,,33.67,47.64,,25.5,CF,47.64
112241,Bobby Condino,SP,18.0,,,,31.55,43.73,,,,,25.25,50.0,35.2,-0.21,0.0,1.5,N/A,False,,,,,,,,,,SP,24.74
112242,Salvatore Diaz,C,18.0,,,,42.0,51.43,25.0,49.25,44.75,24.5,,,,0.75,0.0,1.5,N/A,False,42.3,,,,,27.43,,27.65,25.0,C,42.3
112243,Josh Evans,RP,18.0,,,,36.13,55.06,,,,,25.25,47.25,54.42,0.56,0.0,4.0,N/A,False,,,,,,,,,,RP,32.54
112244,Dave Rogers,SS,18.0,,,,36.19,45.12,25.0,45.75,49.65,29.25,,,,0.5,0.0,-2.0,N/A,False,,28.21,38.14,38.71,,27.75,,28.35,25.0,3B,38.71
112245,Steve Nicholson,2B,18.0,,,,35.67,61.44,24.5,59.75,45.1,45.25,,,,1.31,0.0,-0.5,N/A,False,,27.29,35.46,35.44,,29.91,,29.8,24.5,2B,35.46
112246,Juan Garza,C,18.0,,,,31.47,41.43,23.75,45.0,42.0,31.0,,,,-0.44,0.0,-1.0,N/A,False,,,,,,,,27.21,23.75,RF,27.21
112247,Steve Baluch,1B,18.0,,,,33.82,55.68,25.75,50.5,47.0,22.0,,,,0.81,0.0,3.0,N/A,False,,,,,,28.64,,28.49,25.75,LF,28.64
112248,Jeff Hind,SP,18.0,,,,32.49,43.08,,,,,24.5,45.75,37.0,0.48,0.0,1.5,N/A,False,,,,,,,,,,SP,27.0
112249,Jim Davis,CL,17.0,,,,33.01,40.29,,,,,28.75,46.0,37.28,0.52,0.0,-1.0,N/A,False,,,,,,,,,,RP,30.88
112250,Roark MacGregor,C,18.0,,,,38.99,52.31,26.5,54.25,51.0,43.25,,,,0.88,0.0,-3.0,N/A,False,,,,,,31.66,43.43,32.0,26.5,CF,43.43
112251,Tim Bright,SS,18.0,,,,36.94,45.62,24.0,44.0,48.08,41.25,,,,0.0,0.0,0.0,N/A,False,,27.36,38.44,,,,,28.57,24.0,2B,38.44
112252,Danny Blanchard,CF,18.0,,,,49.06,63.01,27.5,58.5,56.5,55.25,,,,1.06,0.0,2.5,N/A,False,,32.64,,,,34.14,45.95,34.25,27.5,CF,45.95
112253,Joe Adams,3B,18.0,,,,37.31,52.2,25.0,51.0,47.94,38.75,,,,0.81,0.0,-1.0,N/A,False,,28.09,,39.19,,28.96,,29.45,25.0,3B,39.19
112254,Jon Stever,SS,17.0,,,,38.06,48.57,25.25,47.0,44.17,33.5,,,,0.62,0.0,0.0,N/A,False,,27.14,39.46,,,,,27.91,25.25,2B,39.46
112255,Jesus Lopez,RP,17.0,,,,30.62,34.82,,,,,20.0,36.0,38.55,0.0,0.0,-2.0,N/A,False,,,,,,,,,,RP,24.64
112256,Mike Koch,2B,18.0,,,,34.85,41.95,25.25,46.5,46.19,32.75,,,,0.56,0.0,-2.0,N/A,False,,27.8,36.12,,,28.96,,28.96,25.25,2B,36.12
112257,Ruben Ceballos,SP,17.0,,,,30.49,35.3,,,,,27.75,45.0,40.42,0.33,0.0,-1.0,N/A,False,,,,,,,,,,SP,22.79
112258,Tony Van Gelder,RF,17.0,,,,32.66,40.93,24.25,42.5,39.12,43.75,,,,0.0,0.0,1.0,N/A,False,,26.7,,,,28.45,,,24.25,LF,28.45
112259,Shamar Moore,SP,18.0,,,,35.88,62.0,,,,,34.25,65.25,76.53,1.46,0.0,0.0,N/A,False,,,,,,,,,,SP,35.21
112260,Tyler Elam,RP,18.0,,,,31.92,41.25,,,,,22.25,44.0,37.28,-0.27,0.0,1.5,N/A,False,,,,,,,,,,RP,26.01
112261,Jaret Koch,SP,18.0,,,,33.36,45.14,,,,,24.75,45.0,48.0,0.42,0.0,1.5,N/A,False,,,,,,,,,,SP,29.4
112262,Dusty Thorngren,SP,17.0,,,,31.65,39.88,,,,,23.5,43.5,37.8,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,26.36
112263,Mat Fontenot,SP,18.0,,,,33.49,44.92,,,,,24.5,44.25,50.2,0.5,0.0,1.5,N/A,False,,,,,,,,,,SP,29.64
112264,Kevin Handy,CF,18.0,,,,33.09,52.31,24.0,49.25,50.25,33.25,,,,-0.25,0.0,2.0,N/A,False,,,,,,28.86,,,24.0,LF,28.86
112265,Chris Marschner,CL,18.0,,,,37.51,59.28,,,,,32.25,56.25,58.12,0.58,0.0,0.0,N/A,False,,,,,,,,,,RP,38.72
112266,Jake Wreyford,SP,18.0,,,,46.54,68.96,,,,,37.75,74.75,79.75,1.9,0.0,0.0,N/A,False,,,,,,,,,,SP,46.15
112267,Josh Cotton,SP,18.0,,,,33.98,51.57,,,,,28.75,52.0,58.65,0.58,0.0,0.0,N/A,False,,,,,,,,,,SP,32.23
112268,Eric Singleton,LF,18.0,,,,33.13,47.05,22.75,45.75,47.38,48.5,,,,-0.38,0.0,2.0,N/A,False,,,,,,28.93,,29.11,22.75,RF,29.11
112269,Zach LaVoie,3B,18.0,,,,38.39,53.76,26.5,51.25,46.67,48.0,,,,0.75,0.0,0.5,N/A,False,,29.42,,39.27,,,,31.05,26.5,3B,39.27
112270,Milt Munday,RP,17.0,,,,33.16,47.24,,,,,24.5,47.75,44.66,-0.23,0.0,1.5,N/A,False,,,,,,,,,,RP,29.54
112271,Erik Vassar,LF,18.0,,,,32.87,53.53,25.25,52.0,47.75,29.5,,,,0.88,0.0,0.0,N/A,False,,,,,,29.16,,28.94,25.25,LF,29.16
112272,Bob Cordova,CF,18.0,,,,41.09,52.18,22.75,46.75,47.0,56.0,,,,-0.31,0.0,2.5,N/A,False,,,,,,29.41,41.48,,22.75,CF,41.48
112273,Tony Barrera,SP,18.0,,,,32.74,47.26,,,,,25.25,48.5,48.48,-0.21,0.0,0.0,N/A,False,,,,,,,,,,SP,29.9
112274,Mike Quinn,RP,18.0,,,,36.5,54.91,,,,,27.5,48.5,54.25,0.54,0.0,3.0,N/A,False,,,,,,,,,,RP,34.19
112275,Jon Parish,2B,17.0,,,,35.67,46.32,22.25,44.75,46.92,31.5,,,,-0.38,0.0,1.0,N/A,False,,25.29,,35.65,,26.1,,,22.25,3B,35.65
112276,Josh Hansen,2B,17.0,,,,37.01,65.37,27.75,65.75,44.25,41.5,,,,1.31,0.0,0.0,N/A,False,,30.36,37.23,,,30.96,,,27.75,2B,37.23
112277,Jon Penalver,CF,18.0,,,,33.72,58.05,28.0,57.5,42.75,49.25,,,,1.0,0.0,-2.0,N/A,False,,29.96,,,,33.2,,,28.0,LF,33.2
112278,Jake Wylie,SP,18.0,,,,32.33,44.59,,,,,31.75,55.25,47.5,0.6,0.0,-2.0,N/A,False,,,,,,,,,,SP,29.9
112279,Ted Shook,SP,18.0,,,,32.1,41.25,,,,,24.5,44.5,43.6,0.0,0.0,-0.5,N/A,False,,,,,,,,,,SP,28.32
112280,Phil Dowling,RP,18.0,,,,37.99,61.25,,,,,29.75,56.25,67.25,0.85,0.0,0.0,N/A,False,,,,,,,,,,RP,39.12
112281,Jeremy Skaggs,2B,18.0,,,,36.78,58.82,29.0,56.25,42.08,33.25,,,,0.88,0.0,0.0,N/A,False,,30.61,37.3,,,30.59,,,29.0,2B,37.3
112282,Jeff LaSalle,SP,18.0,,,,33.35,51.89,,,,,26.5,52.0,59.55,0.69,0.0,0.0,N/A,False,,,,,,,,,,SP,30.61
112283,Gabe Miller,SP,18.0,,,,34.11,46.45,,,,,29.75,49.0,46.42,0.52,0.0,-0.5,N/A,False,,,,,,,,,,SP,33.09
112284,Dan Hancock,SS,18.0,,,,39.19,52.99,26.25,50.25,51.0,46.25,,,,0.69,0.0,-1.0,N/A,False,,,41.86,39.06,,,,30.91,26.25,2B,41.86
112285,Andy Post,SP,17.0,,,,30.54,36.01,,,,,21.75,40.0,34.5,0.0,0.0,-2.0,N/A,False,,,,,,,,,,SP,24.3
112286,Ismael Asitimbay,SP,18.0,,,,33.32,47.38,,,,,26.25,47.5,40.33,-0.35,0.0,2.5,N/A,False,,,,,,,,,,SP,29.07
112287,Tyler Holland,SP,18.0,,,,34.6,48.14,,,,,27.5,46.75,43.05,0.56,0.0,3.0,N/A,False,,,,,,,,,,SP,30.61
112288,Jeremy Walker,SP,18.0,,,,34.91,55.21,,,,,25.5,49.25,56.25,0.67,0.0,2.5,N/A,False,,,,,,,,,,SP,31.65
112289,Phil Robbins,SP,18.0,,,,32.57,47.96,,,,,25.5,49.75,45.52,-0.29,0.0,0.0,N/A,False,,,,,,,,,,SP,29.51
112290,Jonathon Sherman,1B,18.0,,,,31.11,45.35,21.0,47.25,42.0,24.0,,,,-0.19,0.0,0.0,N/A,False,,23.05,,,,24.52,,24.67,21.0,RF,24.67
112291,Josiah Cox,SS,18.0,,,,37.98,48.89,22.0,43.0,45.75,47.5,,,,0.0,0.0,3.5,N/A,False,,25.38,36.48,,,,,,22.0,2B,36.48
112292,Joe Dominguez,RP,18.0,,,,31.39,38.49,,,,,20.0,40.25,39.9,0.0,0.0,0.5,N/A,False,,,,,,,,,,RP,24.98
112293,Darrin Gresham,SS,17.0,,,,36.67,47.09,22.0,42.75,51.83,44.25,,,,0.0,0.0,0.5,N/A,False,,26.01,37.05,37.51,,,,,22.0,3B,37.51
112294,Billy Odum,SP,18.0,,,,31.85,35.11,,,,,20.0,30.25,37.6,0.0,0.0,3.5,N/A,False,,,,,,,,,,SP,23.52
112295,Kaden Green,SP,18.0,,,,31.45,40.33,,,,,26.5,48.5,42.85,0.44,0.0,3.0,N/A,False,,,,,,,,,,SP,22.27
112296,Mike Gant,SP,18.0,,,,32.08,43.16,,,,,28.0,51.25,65.35,0.77,0.0,1.5,N/A,False,,,,,,,,,,SP,25.47
112297,Kennan Gauthier,C,18.0,,,,41.11,63.02,28.75,62.0,47.92,28.0,,,,1.12,0.0,-0.5,N/A,False,43.06,,,,,31.34,,31.56,28.75,C,43.06
112298,Joey Heintz,RP,17.0,,,,33.71,44.01,,,,,25.75,45.25,37.28,0.54,0.0,3.0,N/A,False,,,,,,,,,,RP,28.63
112299,Mike Case,SP,18.0,,,,39.53,66.18,,,,,33.25,67.25,71.27,1.6,0.0,2.0,N/A,False,,,,,,,,,,SP,38.36
112300,Jon Beason,RF,18.0,,,,36.64,67.14,27.5,67.5,48.25,58.25,,,,1.5,0.0,2.5,N/A,False,,,,,,33.43,,33.95,27.5,RF,33.95
112301,Jonathan Lott,3B,18.0,,,,40.62,64.48,28.25,62.5,53.05,32.0,,,,1.12,0.0,1.5,N/A,False,,31.81,40.55,39.58,,31.66,,31.44,28.25,2B,40.55
112302,Dylan George,C,17.0,,,,40.16,47.36,24.0,46.0,44.88,20.0,,,,-0.38,0.0,0.0,N/A,False,43.05,,,,,25.74,,,24.0,C,43.05
112303,Joe Nicholas,CL,18.0,,,,39.75,62.58,,,,,33.75,59.5,58.8,0.71,0.0,1.5,N/A,False,,,,,,,,,,RP,40.01
112304,T.J. Feinblatt,RP,18.0,,,,32.48,41.75,,,,,21.5,42.0,39.23,0.0,0.0,3.0,N/A,False,,,,,,,,,,RP,25.93
112305,Steve Crowe,CF,17.0,,,,32.63,41.43,25.0,45.0,48.0,38.5,,,,0.5,0.0,-1.0,N/A,False,,,,,,29.73,,29.88,25.0,RF,29.88
112306,Joe Schutz,2B,18.0,,,,35.02,53.91,23.5,52.25,47.75,31.5,,,,-0.06,0.0,0.0,N/A,False,,26.35,35.1,,,,,,23.5,2B,35.1
112307,Tony Jagow,C,18.0,,,,35.12,38.16,24.25,41.5,47.33,28.5,,,,0.0,0.0,-2.0,N/A,False,37.24,,,,,27.71,,29.29,24.25,C,37.24
112308,Jonathon Davison,RF,18.0,,,,35.83,66.67,29.75,68.75,50.25,51.0,,,,1.44,0.0,0.0,N/A,False,,,,,,34.76,,35.14,29.75,RF,35.14
112309,Bob Krant,C,18.0,,,,43.92,53.03,25.25,50.25,45.08,34.5,,,,0.75,0.0,1.0,N/A,False,44.44,,,,,28.5,,28.76,25.25,C,44.44
112310,Emanuel Aguilar,SP,18.0,,,,32.23,44.03,,,,,25.25,47.5,43.85,-0.27,0.0,-0.5,N/A,False,,,,,,,,,,SP,28.97
112311,Joe Anderson,SP,18.0,,,,32.29,39.38,,,,,23.75,40.5,44.4,0.0,0.0,0.5,N/A,False,,,,,,,,,,SP,27.88
112312,Dan Benton,2B,18.0,,,,35.89,47.69,25.75,48.75,44.17,40.0,,,,0.62,0.0,0.0,N/A,False,,28.69,36.06,,,,,29.16,25.75,2B,36.06
112313,Steve Walker,SS,18.0,,,,36.26,49.34,24.5,51.75,52.42,49.75,,,,0.81,0.0,-3.0,N/A,False,,28.41,39.51,39.04,,,,,24.5,2B,39.51
112314,Josh Rivenbark,SP,18.0,,,,31.39,36.84,,,,,21.75,37.75,40.42,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,25.48
112315,Jim McCloskey,CF,18.0,,,,50.8,60.33,24.0,52.0,58.67,55.75,,,,0.94,0.0,0.0,N/A,False,,,,,,32.31,49.48,32.12,24.0,CF,49.48
112316,Mike Crescenzo,CF,18.0,,,,54.27,61.08,26.5,50.0,59.83,58.75,,,,0.75,0.0,2.5,N/A,False,,,,,,34.6,49.24,34.98,26.5,CF,49.24
112317,Jon Swedlund,SP,18.0,,,,33.32,42.07,,,,,29.5,46.75,51.05,0.4,0.0,-0.5,N/A,False,,,,,,,,,,SP,31.31
112318,Phil Casper,LF,18.0,,,,36.89,50.78,24.75,47.0,46.69,47.75,,,,0.62,0.0,2.5,N/A,False,,,34.59,35.24,,30.42,,31.21,24.75,3B,35.24
112319,Joe Pistorio,SP,18.0,,,,32.65,42.03,,,,,27.75,47.25,46.38,0.46,0.0,0.0,N/A,False,,,,,,,,,,SP,28.98
112320,Ron Joyce,CF,18.0,,,,41.65,54.19,24.0,51.0,51.33,50.5,,,,-0.12,0.0,0.0,N/A,False,,,,,,30.81,44.34,30.4,24.0,CF,44.34
112321,Phil Remon,CF,18.0,,,,32.73,44.0,25.0,46.25,50.25,26.25,,,,0.56,0.0,0.0,N/A,False,,,,,,28.73,,29.1,25.0,RF,29.1
112322,Danny Raudabaugh,SP,18.0,,,,34.32,47.36,,,,,30.0,49.25,60.77,0.42,0.0,2.0,N/A,False,,,,,,,,,,SP,31.16
112323,Mike Talley,CF,18.0,,,,44.24,61.82,29.0,59.75,52.5,36.75,,,,1.12,0.0,0.0,N/A,False,,,,,,33.3,45.31,33.15,29.0,CF,45.31
112324,Josh Albee,3B,18.0,,,,34.7,43.24,22.25,44.75,51.0,33.25,,,,0.0,0.0,0.0,N/A,False,,25.98,,34.39,,,,,22.25,3B,34.39
112325,Mike Lampkin,CF,18.0,,,,40.41,48.3,23.5,44.0,46.4,45.25,,,,0.0,0.0,0.0,N/A,False,,26.44,34.23,34.94,,29.54,42.95,,23.5,CF,42.95
112326,Ron Hereth,C,18.0,,,,36.96,46.09,22.75,47.75,44.62,20.0,,,,-0.25,0.0,0.0,N/A,False,38.71,,,,,25.59,,,22.75,C,38.71
112327,Mike Alexander,RP,18.0,,,,38.93,60.61,,,,,29.75,53.0,65.85,0.46,0.0,2.0,N/A,False,,,,,,,,,,RP,38.77
112328,Willie Quintino,SP,18.0,,,,32.86,41.57,,,,,26.5,44.75,54.17,0.48,0.0,0.0,N/A,False,,,,,,,,,,SP,29.54
112329,Kevin Ferree,3B,18.0,,,,37.73,63.93,27.0,63.0,49.6,34.0,,,,1.25,0.0,0.0,N/A,False,,29.35,36.14,38.38,,31.11,,31.75,27.0,3B,38.38
112330,Jeremy Brodka,SP,18.0,,,,33.92,45.37,,,,,25.0,43.75,48.83,0.42,0.0,2.5,N/A,False,,,,,,,,,,SP,29.77
112331,Tommy Krueger,SP,17.0,,,,36.79,64.7,,,,,30.75,65.0,49.55,1.19,0.0,2.5,N/A,False,,,,,,,,,,SP,34.51
112332,Nate Pohlod,RF,19.0,,,,49.51,60.0,24.5,53.0,53.67,41.75,,,,0.88,0.0,4.5,N/A,False,,,,,,30.54,44.38,30.65,24.5,CF,44.38
112333,Steve Hicks,SP,18.0,,,,37.53,60.24,,,,,33.25,57.75,55.35,1.17,0.0,0.5,N/A,False,,,,,,,,,,SP,37.67
112334,Josh Modisette,SP,18.0,,,,41.19,65.16,,,,,30.5,59.25,74.62,1.44,0.0,3.0,N/A,False,,,,,,,,,,SP,39.33
112335,Mike Meier,SP,18.0,,,,31.45,37.65,,,,,26.0,43.25,47.05,0.0,0.0,0.5,N/A,False,,,,,,,,,,SP,25.21
112336,Brad Hall,CL,18.0,,,,39.09,63.22,,,,,30.0,58.25,64.55,0.79,0.0,2.0,N/A,False,,,,,,,,,,RP,38.64
112337,Steve Hamm,C,18.0,,,,40.49,50.49,23.5,50.25,46.17,29.5,,,,-0.19,0.0,0.0,N/A,False,43.23,,,,,27.06,,27.18,23.5,C,43.23
112338,Chris Berkowitz,RP,18.0,,,,35.22,60.2,,,,,26.25,57.5,54.43,1.15,0.0,1.0,N/A,False,,,,,,,,,,RP,33.29
112339,Alexis Saucedo,LF,17.0,,,,32.65,56.32,25.25,54.0,43.5,30.25,,,,0.94,0.0,0.0,N/A,False,,,,,,28.49,,,25.25,LF,28.49
112340,Jeff Meyer,2B,18.0,,,,40.41,62.0,26.5,57.5,46.92,51.25,,,,1.12,0.0,2.5,N/A,False,,29.79,39.33,,,31.64,,,26.5,2B,39.33
112341,Danny Head,C,17.0,,,,38.93,44.88,21.25,44.0,42.25,30.75,,,,0.0,0.0,2.0,N/A,False,39.23,,,,,24.86,,25.24,21.25,C,39.23
