ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,VOS_Potential,Batting_Score,Batting_Potential,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Ability_Potential,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Draft_Age_Adj,Draft_RP_Penalty,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
141816,Arnold Allison,SS,18.0,,,,40.84,51.88,23.46,47.75,54.18,42.49,,,,-0.31,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,27.17,39.33,38.91,44.62,,,,23.46,SS,44.62
141817,Andrew Bise,SP,17.0,,,,32.27,43.27,,,,,26.04,48.49,39.35,0.62,0.0,0.5,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,28.7
141818,George DeFord,CF,18.0,,,,33.16,47.54,23.84,47.23,52.42,41.76,,,,-0.31,0.0,2.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,29.82,,30.02,23.84,RF,30.02
141819,Ben Weinberg,RP,18.0,,,,31.07,35.66,,,,,22.38,38.26,39.9,0.0,0.0,0.5,-0.9,-2.0,Las Vegas Knights Ballpark,True,,,,,,,,,,RP,26.76
141820,Greg Devega,SP,18.0,,,,31.5,39.26,,,,,23.76,43.44,38.9,0.0,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,26.79
141821,Cameron Burke,SP,18.0,,,,30.01,36.33,,,,,24.27,46.72,37.35,0.56,0.0,-1.5,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,21.89
141822,John Castaneda,SP,18.0,,,,31.19,39.03,,,,,25.55,45.72,38.4,-0.42,0.0,-2.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,28.12
141823,Derek Gibbs,C,17.0,,,,37.13,46.87,21.95,46.75,43.8,28.7,,,,-0.31,0.0,3.0,-1.5,0.0,Las Vegas Knights Ballpark,True,37.55,23.99,,,,25.91,,26.61,21.95,C,37.55
141824,Levi Brouillard,C,18.0,,,,38.53,44.85,22.37,45.84,46.77,28.08,,,,-0.31,0.0,-2.0,-0.9,0.0,Las Vegas Knights Ballpark,True,43.92,,,,,25.71,,,22.37,C,43.92
141825,Christian Podsiadlo,CF,19.0,,,,44.55,54.77,24.28,44.84,52.82,47.9,,,,0.0,0.0,2.0,-0.3,0.0,Las Vegas Knights Ballpark,True,,,,,,30.7,44.97,,24.28,CF,44.97
141826,Jack Reel,SP,17.0,,,,32.25,40.71,,,,,26.27,45.44,44.62,0.33,0.0,-0.5,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,29.94
141827,Harper Oppenheim,CF,17.0,,,,54.97,66.07,28.23,65.31,57.37,57.83,,,,1.31,0.0,3.5,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,35.5,49.67,35.39,28.23,CF,49.67
141828,Billy Drinkall,SP,17.0,,,,34.01,51.7,,,,,29.32,52.54,44.35,0.56,0.0,1.5,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,32.33
141829,Ron Ambrose,RF,18.0,,,,32.18,43.03,23.98,46.36,49.53,32.23,,,,-0.38,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,26.1,,,,29.24,,29.33,23.98,RF,29.33
141830,Sandy Bautista,3B,18.0,,,,38.29,51.81,23.04,44.17,49.98,40.19,,,,0.0,0.0,2.5,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,38.8,,28.02,,28.65,23.04,3B,38.8
141831,Zach Wahlberg,SP,17.0,,,,33.4,53.78,,,,,30.6,57.59,37.95,0.85,0.0,0.0,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,32.07
141832,M.J. Parsons,2B,18.0,,,,36.7,52.17,23.17,50.66,48.28,56.35,,,,-0.12,0.0,1.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,27.11,38.08,35.84,,30.4,,30.45,23.17,2B,38.08
141833,Isaac Condon,SP,18.0,,,,29.82,34.59,,,,,21.96,40.67,35.1,0.0,0.0,0.5,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,19.59
141834,Jake Darrow,2B,18.0,,,,39.05,57.49,24.85,53.96,51.38,52.91,,,,0.94,0.0,1.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,29.37,38.17,40.34,,30.91,,31.43,24.85,3B,40.34
141835,Chip Cooke,SP,17.0,,,,31.77,43.8,,,,,22.96,46.72,48.6,-0.33,0.0,3.0,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,25.59
141836,Duff Hickman,RP,18.0,,,,31.49,36.73,,,,,26.21,43.08,34.79,0.38,0.0,0.0,-0.9,-2.0,Las Vegas Knights Ballpark,True,,,,,,,,,,RP,28.35
141837,Fang Denton,3B,18.0,,,,39.59,47.93,21.13,44.02,52.07,29.18,,,,0.0,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,24.22,,,,26.65,42.92,26.81,21.13,CF,42.92
141838,Noah Tarver,2B,18.0,,,,36.43,48.83,26.69,49.29,42.95,40.76,,,,0.62,0.0,1.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,28.83,36.88,,,30.34,,,26.69,2B,36.88
141839,Orlando Sarabia,CF,18.0,,,,39.96,50.18,22.52,46.95,56.2,35.3,,,,-0.31,0.0,-3.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,28.85,46.66,28.48,22.52,CF,46.66
141840,Brett Womack,RP,18.0,,,,32.61,38.45,,,,,24.63,39.71,54.95,0.0,0.0,0.0,-0.9,-2.0,Las Vegas Knights Ballpark,True,,,,,,,,,,RP,32.21
141841,Tillman Baker,SP,18.0,,,,31.45,42.99,,,,,22.99,47.21,42.83,-0.35,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,26.96
141842,Mike Harris,SP,18.0,,,,31.16,37.72,,,,,24.76,43.44,38.77,0.0,0.0,-2.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,27.56
141843,Kellen Mott,SP,18.0,,,,31.56,39.24,,,,,21.99,41.42,46.9,0.0,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,26.97
141844,Greg Wilson,SS,18.0,,,,34.74,41.78,20.18,42.13,47.31,44.01,,,,0.0,0.0,-1.5,-0.9,0.0,Las Vegas Knights Ballpark,True,,23.66,36.86,35.08,,26.09,,,20.18,2B,36.86
141845,Bill Petrus,2B,17.0,,,,34.96,43.08,24.85,47.0,43.68,42.81,,,,0.62,0.0,0.0,-1.5,0.0,Las Vegas Knights Ballpark,True,,27.77,35.8,,,29.15,,29.37,24.85,2B,35.8
141846,Wolf Winkel,C,18.0,,,,42.97,55.25,23.98,49.07,52.89,24.78,,,,-0.25,0.0,3.0,-0.9,0.0,Las Vegas Knights Ballpark,True,43.11,,,,,28.36,43.56,28.52,23.98,CF,43.56
141847,Ron Alfonseca,SP,17.0,,,,30.47,37.11,,,,,24.27,45.72,40.6,0.5,0.0,3.0,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,20.04
141848,Jonathan Venable,RF,18.0,,,,39.57,48.73,22.22,45.41,52.27,32.97,,,,-0.38,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,27.74,43.28,27.64,22.22,CF,43.28
141849,Emmanuel Roberts,2B,18.0,,,,38.38,50.65,23.04,44.84,50.22,55.32,,,,0.0,0.0,2.5,-0.9,0.0,Las Vegas Knights Ballpark,True,,27.95,38.92,,,29.34,,,23.04,2B,38.92
141850,Raul Deras,RP,18.0,,,,34.03,57.26,,,,,31.46,61.88,61.12,0.96,0.0,-4.0,-0.9,-2.0,Las Vegas Knights Ballpark,True,,,,,,,,,,RP,38.88
141851,Charles Holland,3B,18.0,,,,37.06,53.07,24.28,50.08,51.52,32.57,,,,-0.19,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,27.57,,39.71,,,,28.06,24.28,3B,39.71
141852,Ben Rachford,RP,17.0,,,,30.8,37.69,,,,,20.89,42.51,44.74,0.0,0.0,0.0,-1.5,-2.0,Las Vegas Knights Ballpark,True,,,,,,,,,,RP,26.85
141853,D.J. Weiss,SP,18.0,,,,32.34,44.86,,,,,22.99,45.44,44.75,-0.42,0.0,2.5,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,27.34
141854,Grant Owens,SP,17.0,,,,32.52,43.98,,,,,24.27,46.44,52.9,0.56,0.0,0.0,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,30.0
141855,Noah Buice,RF,17.0,,,,31.35,51.21,24.71,55.13,50.8,26.88,,,,1.0,0.0,-3.0,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,28.87,,28.81,24.71,LF,28.87
141856,Weston Brewer,SP,18.0,,,,29.84,33.72,,,,,21.99,38.14,38.0,0.0,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,20.19
141857,Stan Roper,SP,18.0,,,,30.7,45.29,,,,,25.52,55.81,37.3,-0.02,0.0,-4.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,27.88
141858,Carlton Sprague,RF,18.0,,,,32.89,53.06,24.85,54.6,55.17,50.66,,,,1.0,0.0,-2.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,31.99,,31.97,24.85,LF,31.99
141859,Fife Niemeyer,3B,17.0,,,,36.83,57.44,28.09,56.44,48.75,31.0,,,,0.94,0.0,0.0,-1.5,0.0,Las Vegas Knights Ballpark,True,,29.82,,38.83,,31.4,,31.83,28.09,3B,38.83
141860,Bernard DeShield,SP,18.0,,,,32.11,40.25,,,,,26.52,45.72,38.02,0.42,0.0,-0.5,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,28.82
141861,Justin Jabour,SP,17.0,,,,31.03,37.68,,,,,20.2,39.39,42.67,0.0,0.0,1.0,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,24.69
141862,Jayden Goodell,CF,18.0,,,,45.6,57.31,24.56,52.39,54.77,41.58,,,,0.94,0.0,2.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,30.73,45.38,30.77,24.56,CF,45.38
141863,Jaxson Farkas,SS,18.0,,,,38.99,54.38,25.08,50.73,52.85,55.5,,,,0.81,0.0,0.5,-0.9,0.0,Las Vegas Knights Ballpark,True,,29.59,40.9,40.14,,31.52,,,25.08,2B,40.9
141864,Nathan Sarika,SP,18.0,,,,29.79,36.43,,,,,21.99,45.21,34.25,0.0,0.0,-2.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,21.94
141865,Michael Thomas,RP,18.0,,,,30.98,37.36,,,,,21.67,41.75,42.65,0.0,0.0,0.0,-0.9,-2.0,Las Vegas Knights Ballpark,True,,,,,,,,,,RP,26.91
141866,Justin Zuhlke,RP,18.0,,,,31.26,38.38,,,,,22.38,43.02,42.62,0.0,0.0,0.5,-0.9,-2.0,Las Vegas Knights Ballpark,True,,,,,,,,,,RP,27.44
141867,Brady Olson,SP,18.0,,,,31.62,40.76,,,,,24.27,46.21,41.3,0.5,0.0,-1.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,27.68
141868,Matthew Godley,SS,18.0,,,,37.66,49.78,22.52,44.74,48.31,56.94,,,,-0.38,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,27.59,40.79,,,28.55,,28.88,22.52,2B,40.79
141869,Roberto Villegas,SP,19.0,,,,31.31,37.27,,,,,23.99,41.14,56.65,0.0,0.0,-5.0,-0.3,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,30.52
141870,Chad Hodgins,SS,18.0,,,,44.94,56.99,26.99,53.83,55.44,45.68,,,,0.81,0.0,-1.5,-0.9,0.0,Las Vegas Knights Ballpark,True,,30.93,43.48,43.54,48.55,31.81,,32.02,26.99,SS,48.55
141871,Jeremiah Ryan,CF,17.0,,,,42.92,56.01,25.53,54.26,53.32,36.46,,,,0.94,0.0,1.0,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,30.61,44.93,,25.53,CF,44.93
141872,Jackson Nelson,RP,18.0,,,,30.08,32.9,,,,,20.13,33.18,40.58,0.0,0.0,-2.0,-0.9,-2.0,Las Vegas Knights Ballpark,True,,,,,,,,,,RP,25.24
141873,Kylen Radford,C,18.0,,,,40.21,46.5,21.43,42.57,46.46,30.49,,,,0.0,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,43.63,,,,,,,25.18,21.43,C,43.63
141874,Chris Spradlin,RF,18.0,,,,32.29,43.59,22.89,45.78,46.0,45.83,,,,-0.38,0.0,1.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,28.65,,,22.89,LF,28.65
141875,Gore Williams,CF,18.0,,,,40.56,47.46,24.93,43.27,54.6,44.83,,,,0.0,0.0,-1.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,31.18,45.01,31.6,24.93,CF,45.01
141876,Mario Navarro,SP,18.0,,,,32.85,46.25,,,,,29.32,52.51,51.25,0.67,0.0,-1.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,31.2
141877,Porter Stoffels,3B,17.0,,,,34.42,41.99,22.89,44.39,44.86,43.69,,,,0.0,0.0,0.0,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,35.29,,27.75,,28.29,22.89,3B,35.29
141878,Marco Smith,SP,18.0,,,,31.78,40.23,,,,,25.27,45.72,35.4,0.42,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,27.3
141879,J.R. Mueller,SP,18.0,,,,31.84,43.84,,,,,22.99,46.44,54.35,-0.35,0.0,-1.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,29.26
141880,Brexton Waters,LF,18.0,,,,32.52,50.83,24.93,51.33,45.97,33.77,,,,0.81,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,28.81,,29.13,24.93,RF,29.13
141881,Jan Mitchell,SP,18.0,,,,31.13,38.72,,,,,25.78,46.95,53.97,0.54,0.0,-1.5,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,26.42
141882,Dwight Antal,C,18.0,,,,39.71,47.53,24.14,49.07,45.65,31.72,,,,-0.25,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,43.32,,,,,27.63,,27.8,24.14,C,43.32
141883,Wayne Everman,CF,18.0,,,,32.54,46.91,24.71,51.33,52.42,62.21,,,,0.81,0.0,-3.5,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,32.51,,32.72,24.71,RF,32.72
141884,Shane Germain,SP,19.0,,,,31.69,39.25,,,,,24.99,44.42,61.92,0.42,0.0,1.5,-0.3,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,24.88
141885,Nick Babel,CF,17.0,,,,43.15,66.39,30.12,73.57,56.2,45.08,,,,1.62,0.0,-4.0,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,35.53,49.43,35.16,30.12,CF,49.43
141886,Randy Taylor,SP,18.0,,,,30.06,36.34,,,,,21.2,42.67,38.65,0.0,0.0,-1.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,22.19
141887,Horado Lastaneda,RP,18.0,,,,31.27,35.83,,,,,22.38,37.72,44.75,0.0,0.0,0.0,-0.9,-2.0,Las Vegas Knights Ballpark,True,,,,,,,,,,RP,27.97
141888,Greyson De Dios,SS,18.0,,,,39.33,56.27,26.32,54.3,51.01,57.78,,,,0.94,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,30.76,41.68,40.87,,,,31.58,26.32,2B,41.68
141889,Micah Adler,SP,18.0,,,,32.68,43.83,,,,,27.04,48.49,41.15,0.54,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,29.86
141890,Dave Doll,2B,18.0,,,,37.36,54.39,24.56,51.97,47.07,46.31,,,,0.88,0.0,1.5,-0.9,0.0,Las Vegas Knights Ballpark,True,,27.59,37.6,,,30.32,,30.11,24.56,2B,37.6
141891,E.J. Cress,SP,18.0,,,,31.23,37.49,,,,,22.96,40.88,42.35,0.0,0.0,-1.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,26.84
141892,Martin Lindell,RP,17.0,,,,32.26,38.41,,,,,26.17,42.51,46.7,0.0,0.0,0.5,-1.5,-2.0,Las Vegas Knights Ballpark,True,,,,,,,,,,RP,31.3
141893,Mike Rivera,SP,18.0,,,,32.52,40.62,,,,,25.27,42.9,48.77,0.0,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,29.97
141894,Arnaud Kilpatrick,SP,17.0,,,,30.67,39.49,,,,,21.99,45.44,45.3,-0.33,0.0,0.5,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,24.15
141895,Tanner Batuta,2B,18.0,,,,36.64,59.65,26.69,57.01,45.5,43.83,,,,0.88,0.0,1.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,29.48,36.84,36.97,,,,30.84,26.69,3B,36.97
141896,Alex Benavidez,CL,17.0,,,,32.93,43.22,,,,,26.7,48.08,52.25,0.6,0.0,0.0,-1.5,-2.0,Las Vegas Knights Ballpark,True,,,,,,,,,,RP,33.09
141897,Joel Correia,RF,17.0,,,,30.59,39.12,20.18,44.47,43.89,35.53,,,,0.0,0.0,-1.5,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,25.03,,25.51,20.18,RF,25.51
141898,Kieran Allen,LF,17.0,,,,32.51,59.41,26.69,58.36,40.9,33.02,,,,1.06,0.0,0.0,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,29.46,,,26.69,LF,29.46
141899,Ed Hall,CF,18.0,,,,31.91,41.11,23.04,44.99,51.97,32.34,,,,0.0,0.0,-0.5,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,28.0,,28.62,23.04,RF,28.62
141900,Mike Cuenco,SP,18.0,,,,31.23,37.63,,,,,22.2,40.39,40.35,0.0,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,25.83
141901,Cliff Smith,SP,18.0,,,,32.58,41.66,,,,,26.27,45.44,43.85,0.33,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,29.79
141902,Henry Branch,SP,19.0,,,,32.97,43.64,,,,,27.04,47.21,42.5,0.48,0.0,0.0,-0.3,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,30.13
141903,Ned Holder,RP,17.0,,,,30.64,37.63,,,,,23.2,45.07,36.68,-0.35,0.0,0.0,-1.5,-2.0,Las Vegas Knights Ballpark,True,,,,,,,,,,RP,26.57
141904,Cristóbal Gamero,RF,18.0,,,,45.29,68.27,30.79,73.27,52.1,38.55,,,,1.62,0.0,1.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,34.58,45.48,34.85,30.79,CF,45.48
141905,Tad Sarchett,SP,17.0,,,,30.37,35.14,,,,,23.76,40.88,40.42,0.0,0.0,-1.5,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,24.59
141906,Cam Shimada,SP,18.0,,,,36.01,59.72,,,,,31.09,57.32,41.15,0.69,0.0,4.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,33.1
141907,Laz Elzaher,2B,17.0,,,,36.18,44.6,26.32,48.84,48.1,47.36,,,,0.62,0.0,-2.0,-1.5,0.0,Las Vegas Knights Ballpark,True,,29.14,40.07,,,,,,26.32,2B,40.07
141908,Richie Warlick,SP,19.0,,,,31.47,36.74,,,,,22.2,37.62,41.6,0.0,0.0,0.0,-0.3,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,26.08
141909,Julian Goldenstein,C,17.0,,,,44.32,53.79,24.85,50.8,49.01,35.36,,,,0.81,0.0,0.0,-1.5,0.0,Las Vegas Knights Ballpark,True,47.18,,,,,28.63,,29.37,24.85,C,47.18
141910,Nathaniel Iuliano,C,18.0,,,,39.83,47.79,21.43,46.43,48.34,20.48,,,,-0.25,0.0,0.5,-0.9,0.0,Las Vegas Knights Ballpark,True,42.96,23.54,,33.17,,25.5,,25.56,21.43,C,42.96
141911,Benjamin Rouse,CF,18.0,,,,50.26,59.44,24.85,49.86,57.53,57.44,,,,0.75,0.0,1.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,33.08,49.28,32.59,24.85,CF,49.28
141912,Max Roberge,SP,18.0,,,,31.36,38.52,,,,,26.04,45.21,39.7,0.0,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,26.27
141913,Haiden Munoz,2B,18.0,,,,34.99,44.37,23.19,46.38,47.0,43.8,,,,-0.38,0.0,1.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,26.6,35.25,,,29.05,,28.84,23.19,2B,35.25
141914,Devante Brown,SP,18.0,,,,31.64,38.79,,,,,21.99,40.39,38.18,0.0,0.0,2.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,25.23
141915,Jeremiah Elward,SP,17.0,,,,32.34,41.62,,,,,27.04,47.21,44.6,0.48,0.0,1.5,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,28.05
141916,Noah Griffith,CF,18.0,,,,44.21,62.43,28.09,62.01,52.43,51.66,,,,1.19,0.0,-0.5,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,34.16,46.62,33.68,28.09,CF,46.62
141917,Lucas Aubry,SS,18.0,,,,46.97,58.65,24.85,54.08,52.45,57.12,,,,1.0,0.0,-1.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,29.38,43.45,40.35,49.21,30.71,,30.88,24.85,SS,49.21
141918,Ryder Buls,RP,18.0,,,,32.63,43.58,,,,,25.43,47.03,50.18,-0.35,0.0,1.0,-0.9,-2.0,Las Vegas Knights Ballpark,True,,,,,,,,,,RP,31.62
141919,Alexander McKenzie,SP,18.0,,,,34.42,48.27,,,,,28.04,47.72,46.52,0.46,0.0,2.5,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,31.73
141920,Zach Santeliz,SS,17.0,,,,40.0,55.79,27.56,54.16,49.7,64.31,,,,0.88,0.0,0.0,-1.5,0.0,Las Vegas Knights Ballpark,True,,31.65,43.12,40.25,,34.12,,34.02,27.56,2B,43.12
141921,Tad Glas,RP,18.0,,,,32.09,38.8,,,,,26.93,45.29,44.0,0.5,0.0,-1.0,-0.9,-2.0,Las Vegas Knights Ballpark,True,,,,,,,,,,RP,31.19
141922,Julien Williams,LF,18.0,,,,31.94,41.94,23.46,44.89,45.72,36.66,,,,-0.44,0.0,0.5,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,28.15,,28.1,23.46,LF,28.15
141923,Shad Rodriguez,C,18.0,,,,39.07,46.03,22.89,46.88,46.73,26.83,,,,-0.31,0.0,-0.5,-0.9,0.0,Las Vegas Knights Ballpark,True,43.11,,,,,26.47,,26.53,22.89,C,43.11
141924,Jordan Dostie,SS,18.0,,,,41.71,60.96,26.32,57.16,49.45,65.51,,,,1.06,0.0,1.5,-0.9,0.0,Las Vegas Knights Ballpark,True,,30.55,40.99,42.61,,,,32.35,26.32,3B,42.61
141925,Daniel Lugo,SP,18.0,,,,30.36,39.57,,,,,21.99,47.21,48.2,-0.27,0.0,0.5,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,22.23
141926,Willy Gooden,SS,18.0,,,,35.38,48.53,24.93,52.13,45.78,49.97,,,,0.88,0.0,-2.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,28.29,37.69,37.76,,29.93,,30.14,24.93,3B,37.76
141927,Billy Sandoval,C,17.0,,,,41.06,50.71,21.28,47.45,46.65,22.53,,,,-0.19,0.0,3.0,-1.5,0.0,Las Vegas Knights Ballpark,True,42.32,,,,,24.83,,24.89,21.28,C,42.32
141928,Latimer Kagey,SP,18.0,,,,31.6,39.2,,,,,22.99,42.18,43.55,0.0,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,27.1
141929,B.J. Armour,CL,18.0,,,,33.11,43.65,,,,,29.26,50.62,33.6,0.73,0.0,2.5,-0.9,-2.0,Las Vegas Knights Ballpark,True,,,,,,,,,,RP,30.34
141930,Hudson Gibson,SP,17.0,,,,34.7,63.84,,,,,30.57,67.7,40.93,1.25,0.0,2.0,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,32.64
141931,Mario Parker,LF,18.0,,,,49.42,66.27,29.55,65.17,54.6,34.02,,,,1.25,0.0,3.5,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,33.57,45.85,33.99,29.55,CF,45.85
141932,Kaspar Cumbow,2B,18.0,,,,37.65,57.08,27.56,54.03,47.35,42.24,,,,0.81,0.0,1.5,-0.9,0.0,Las Vegas Knights Ballpark,True,,30.24,38.09,,,,,,27.56,2B,38.09
141933,Neil Flynn,C,17.0,,,,31.22,40.29,21.95,44.32,44.36,32.72,,,,0.0,0.0,0.0,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,,,26.39,21.95,RF,26.39
141934,Hezekiah Redman,CF,18.0,,,,46.08,57.3,26.17,52.49,57.37,33.48,,,,0.81,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,,,,,31.52,47.83,31.41,26.17,CF,47.83
141935,Wil Corrington,3B,18.0,,,,36.91,49.67,26.47,50.73,48.39,41.22,,,,0.75,0.0,0.0,-0.9,0.0,Las Vegas Knights Ballpark,True,,29.26,37.5,38.54,,31.25,,31.04,26.47,3B,38.54
141936,D.J. Negri,C,18.0,,,,39.16,46.01,22.52,45.98,46.4,45.03,,,,-0.31,0.0,-0.5,-0.9,0.0,Las Vegas Knights Ballpark,True,43.23,,,,,28.01,,28.07,22.52,C,43.23
141937,Rory Maynard,SP,17.0,,,,32.55,41.94,,,,,26.04,45.93,46.25,0.56,0.0,0.0,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,30.08
141938,Samuel Moreno,C,18.0,,,,46.15,57.66,24.14,47.6,51.43,30.06,,,,-0.31,0.0,4.0,-0.9,0.0,Las Vegas Knights Ballpark,True,38.16,,,32.52,,29.48,45.01,30.06,24.14,CF,45.01
141939,J.R. Brown,2B,17.0,,,,36.47,52.12,25.8,54.6,50.64,56.87,,,,0.94,0.0,-3.0,-1.5,0.0,Las Vegas Knights Ballpark,True,,29.67,38.99,41.24,,32.27,,32.7,25.8,3B,41.24
141940,Horatio Winter,3B,17.0,,,,35.98,65.42,27.79,67.36,43.88,40.65,,,,1.44,0.0,0.0,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,36.91,,30.99,,31.58,27.79,3B,36.91
141941,Michael Brown,SP,17.0,,,,29.84,35.76,,,,,21.2,42.67,44.02,0.0,0.0,0.0,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,20.76
141942,John Milliken,CF,17.0,,,,42.1,54.26,28.09,53.98,52.1,53.0,,,,0.75,0.0,0.0,-1.5,0.0,Las Vegas Knights Ballpark,True,,,,,,33.99,45.39,34.26,28.09,CF,45.39
